"","observed","mean.simulated","lowCI","uppCI","sign"
"OTU89273",12,15.262,12,19,"NS"
"OTU4941",6,7.464,5,10,"NS"
"OTU1359",12,13.562,10,17,"NS"
"OTU60267",65,52.786,46.475,59,"Generalists"
"OTU10985",5,7.46,5,10,"NS"
"OTU2045",14,13.918,10,18,"NS"
"OTU12403",4,3.458,2,4,"NS"
"OTU585",53,30.164,25,36,"Generalists"
"OTU1191",35,25.816,21,31,"Generalists"
"OTU2939",18,12.41,9,16,"Generalists"
"OTU25139",3,5.91,4,8,"Specialists"
"OTU905",22,16.522,12,20,"Generalists"
"OTU2052",16,11.232,8,14.525,"Generalists"
"OTU1903",22,19.06,15,23,"NS"
"OTU4368",18,13.354,10,17,"Generalists"
"OTU798",33,25.046,20,30,"Generalists"
"OTU3368",29,27.66,22,33,"NS"
"OTU2799",19,18.15,14,23,"NS"
"OTU912",9,9.02,6.475,12,"NS"
"OTU3984",3,3.424,2,4,"NS"
"OTU7951",1,2.724,2,3,"Specialists"
"OTU9354",17,10.464,7,14,"Generalists"
"OTU4238",10,7.872,5,10,"NS"
"OTU191",32,44.098,38,50,"Specialists"
"OTU703",22,16.828,13,21,"Generalists"
"OTU1260",2,5.454,3.475,7,"Specialists"
"OTU45",52,55.22,49,61,"NS"
"OTU360",34,22.778,18,28,"Generalists"
"OTU1315",51,32.974,27.475,39,"Generalists"
"OTU75997",14,9.872,7,13,"Generalists"
"OTU1169",17,12.812,10,16,"Generalists"
"OTU1565",2,3.442,2,4,"NS"
"OTU420",69,48.362,42.475,54,"Generalists"
"OTU1265",9,7.896,5,11,"NS"
"OTU4330",7,5.39,3,7,"NS"
"OTU1153",35,39.134,33,45,"NS"
"OTU3253",11,9.154,7,12,"NS"
"OTU4502",4,4.11,3,5,"NS"
"OTU16245",3,2.704,2,3,"NS"
"OTU7939",14,10.13,7,13,"Generalists"
"OTU47855",4,3.476,2,4,"NS"
"OTU47761",17,20.162,16,24.525,"NS"
"OTU3602",9,10.552,8,13,"NS"
"OTU855",22,15.706,12,19.525,"Generalists"
"OTU3237",4,4.178,3,5,"NS"
"OTU40",37,56.398,50,62.525,"Specialists"
"OTU3477",6,7.556,5,10,"NS"
"OTU5668",32,19.972,15,24,"Generalists"
"OTU2974",59,54.92,48.475,61,"NS"
"OTU6771",39,21.944,17.475,27,"Generalists"
"OTU710",44,25.798,21,31,"Generalists"
"OTU5317",17,15.03,11,19,"NS"
"OTU591",39,39.36,33,45,"NS"
"OTU797",51,46.368,40,53,"NS"
"OTU2585",28,16.632,12.475,21,"Generalists"
"OTU1884",38,26.15,21,31,"Generalists"
"OTU14988",2,1.894,1,2,"NS"
"OTU808",31,19.3,15,23.525,"Generalists"
"OTU2772",16,11.442,8,15,"Generalists"
"OTU265",15,11.464,8,15,"NS"
"OTU20902",8,13.186,10,17,"Specialists"
"OTU27141",2,1.91,1,2,"NS"
"OTU5586",2,1.892,1,2,"NS"
"OTU45276",2,1.886,1,2,"NS"
"OTU4791",5,5.956,4,8,"NS"
"OTU67539",30,23.05,18,28,"Generalists"
"OTU39",77,76.342,74,78,"NS"
"OTU12703",5,5.382,3,7,"NS"
"OTU46608",78,70.464,66,75,"Generalists"
"OTU26018",19,22.334,17,27,"NS"
"OTU1238",2,3.474,2,4,"NS"
"OTU2708",6,7.86,5,10,"NS"
"OTU6572",17,13.468,10,17,"NS"
"OTU1185",15,13.756,10,17,"NS"
"OTU14243",8,8.77,6,11,"NS"
"OTU22322",5,5.89,4,8,"NS"
"OTU1414",8,7.518,5,10,"NS"
"OTU7657",5,5.386,4,7,"NS"
"OTU1668",7,7.358,5,10,"NS"
"OTU6432",20,16.454,12,21,"NS"
"OTU655",30,35.048,29,41,"NS"
"OTU1909",3,3.514,2,4,"NS"
"OTU1755",53,30.078,24,35.525,"Generalists"
"OTU2852",8,11.886,9,15,"Specialists"
"OTU2185",10,13.928,10,18,"NS"
"OTU8476",47,25.282,20.475,31,"Generalists"
"OTU18315",18,13.108,9.475,16.525,"Generalists"
"OTU2904",18,11.782,9,15,"Generalists"
"OTU39050",15,18.266,14,23,"NS"
"OTU4320",8,7.494,5,10,"NS"
"OTU566",6,9.172,7,12,"Specialists"
"OTU2648",7,6.5,4,9,"NS"
"OTU71449",8,7.456,5,10,"NS"
"OTU23786",4,3.458,2,4,"NS"
"OTU6065",10,9.554,7,12,"NS"
"OTU2809",12,11.282,8,15,"NS"
"OTU1413",2,1.898,1,2,"NS"
"OTU17816",2,1.876,1,2,"NS"
"OTU4983",2,1.904,1,2,"NS"
"OTU2232",51,34.266,29,40,"Generalists"
"OTU2665",18,15.082,11,19,"NS"
"OTU67382",35,25.228,21,30.525,"Generalists"
"OTU638",14,12.826,10,16,"NS"
"OTU6416",4,3.482,2,4,"NS"
"OTU30187",11,9.252,6,12,"NS"
"OTU76794",50,26.574,22,32,"Generalists"
"OTU530",63,44.348,38.475,50,"Generalists"
"OTU1101",61,33,27,39,"Generalists"
"OTU24045",23,16.524,13,21,"Generalists"
"OTU629",68,46.708,40,53,"Generalists"
"OTU287",52,27.464,22,33,"Generalists"
"OTU1581",11,19.064,14.475,23.525,"Specialists"
"OTU2191",59,38.55,32,45,"Generalists"
"OTU248",4,5.914,4,8,"NS"
"OTU259",38,21.44,17,26,"Generalists"
"OTU2587",9,8.314,6,11,"NS"
"OTU3911",24,15.34,12,19,"Generalists"
"OTU2411",21,25.408,20,31,"NS"
"OTU1178",69,45.902,39,52.525,"Generalists"
"OTU2336",28,19.11,14.475,24,"Generalists"
"OTU6208",5,5.412,4,7,"NS"
"OTU11532",3,3.414,2,4,"NS"
"OTU977",29,37.368,32,43,"Specialists"
"OTU756",53,30.228,25,36,"Generalists"
"OTU970",54,47.47,42,54,"NS"
"OTU437",60,36.668,31,43,"Generalists"
"OTU1067",68,53.64,47,60.525,"Generalists"
"OTU5837",49,30.234,25,36,"Generalists"
"OTU72096",16,11.29,8,14,"Generalists"
"OTU570",5,6.466,4.475,9,"NS"
"OTU2156",19,17.158,13,21,"NS"
"OTU733",45,25.592,20,31,"Generalists"
"OTU1167",26,16.394,12.475,20,"Generalists"
"OTU3745",17,12.226,9,16,"Generalists"
"OTU500",25,20.092,16,25,"NS"
"OTU17325",14,11.616,8,15,"NS"
"OTU3953",35,19.436,15,24,"Generalists"
"OTU4073",13,10.956,8,14,"NS"
"OTU233",62,43.44,38,50,"Generalists"
"OTU6",62,47.064,40.475,54,"Generalists"
"OTU1064",26,16.038,12,21,"Generalists"
"OTU1175",5,7.924,6,10,"Specialists"
"OTU337",26,41.656,36,48,"Specialists"
"OTU2673",3,4.782,3,6,"NS"
"OTU6139",3,2.684,2,3,"NS"
"OTU57203",6,5.344,3,7,"NS"
"OTU168",23,50.48,44,57,"Specialists"
"OTU244",42,39.024,33,46,"NS"
"OTU37230",1,1.886,1,2,"NS"
"OTU1376",7,8.008,6,10,"NS"
"OTU3776",8,7.484,5,10,"NS"
"OTU945",3,13.71,10,17,"Specialists"
"OTU309",75,57.842,52,64,"Generalists"
"OTU6073",19,16.626,13,21,"NS"
"OTU85614",3,2.702,2,3,"NS"
"OTU10626",9,7.884,5,10,"NS"
"OTU469",11,9.094,7,12,"NS"
"OTU2650",31,39.55,33,45,"Specialists"
"OTU11775",9,10.282,8,13,"NS"
"OTU5338",4,3.352,2,4,"NS"
"OTU28363",23,15.734,12,20,"Generalists"
"OTU58211",2,1.91,1,2,"NS"
"OTU4090",30,16.17,12.475,20,"Generalists"
"OTU3514",15,9.824,7,13,"Generalists"
"OTU32401",6,7.452,5,10,"NS"
"OTU3348",9,8.278,6,11,"NS"
"OTU1742",10,7.92,5,10,"NS"
"OTU24166",20,12.238,9,15.525,"Generalists"
"OTU2735",8,8.388,6,11,"NS"
"OTU773",52,43.506,37,50,"Generalists"
"OTU1970",8,28.382,23,33,"Specialists"
"OTU16134",1,1.904,1,2,"NS"
"OTU2790",25,19.324,15,24,"Generalists"
"OTU91620",24,25.732,21,31,"NS"
"OTU497",35,60.932,54,67,"Specialists"
"OTU1706",28,15.722,12,20,"Generalists"
"OTU34762",11,9.846,7,13,"NS"
"OTU15798",4,4.168,3,5,"NS"
"OTU9585",22,17.178,13,22,"NS"
"OTU12313",17,33.978,28,40,"Specialists"
"OTU4369",3,3.408,2,4,"NS"
"OTU39440",25,37.182,31.475,43.525,"Specialists"
"OTU12614",3,2.704,2,3,"NS"
"OTU1071",42,22.302,18,28,"Generalists"
"OTU8225",4,3.482,2,4,"NS"
"OTU1342",7,6.506,4,8,"NS"
"OTU1483",1,4.762,3,6,"Specialists"
"OTU194",67,62.416,56,68,"NS"
"OTU18896",15,9.036,6,12,"Generalists"
"OTU2069",13,12.942,10,17,"NS"
"OTU19054",8,6.356,4,8,"NS"
"OTU934",43,27.972,23,34,"Generalists"
"OTU55580",25,15.014,11,19,"Generalists"
"OTU1263",40,25.992,21,31,"Generalists"
"OTU3554",9,7.794,5,10,"NS"
"OTU6341",31,29.9,25,35,"NS"
"OTU375",8,8.296,6,11,"NS"
"OTU29267",5,4.168,3,5,"NS"
"OTU44962",52,38.118,32,44,"Generalists"
"OTU1365",6,4.782,3,6,"NS"
"OTU1203",7,12.912,10,16,"Specialists"
"OTU30407",5,8.298,6,11,"Specialists"
"OTU6593",2,4.04,2.475,5,"Specialists"
"OTU3013",9,8.728,6,11.525,"NS"
"OTU7069",9,7.43,5,9.52499999999998,"NS"
"OTU4859",1,5.95,4,8,"Specialists"
"OTU4619",45,27.02,22,33,"Generalists"
"OTU9175",5,4.154,3,5,"NS"
"OTU5724",3,2.716,2,3,"NS"
"OTU2528",11,18.678,14,24,"Specialists"
"OTU3268",32,20.01,15.475,24,"Generalists"
"OTU3398",11,9.702,7,13,"NS"
"OTU1641",45,24.52,20,30,"Generalists"
"OTU7879",23,18.514,14,23,"NS"
"OTU5920",23,14.29,11,18,"Generalists"
"OTU6659",16,13.56,10,17,"NS"
"OTU2047",46,27.106,22,33,"Generalists"
"OTU529",33,19.272,15,24,"Generalists"
"OTU86",44,61.918,56,68,"Specialists"
"OTU52",23,17.774,14,22,"Generalists"
"OTU943",2,1.904,1,2,"NS"
"OTU249",10,14.96,11,19,"Specialists"
"OTU10335",3,3.482,2,4,"NS"
"OTU1646",15,11.512,9,15,"NS"
"OTU3972",7,7.368,5,10,"NS"
"OTU14094",6,5.412,3.475,7,"NS"
"OTU26531",3,3.496,2,4,"NS"
"OTU662",30,23.476,19,28,"Generalists"
"OTU664",6,5.392,4,7,"NS"
"OTU30887",34,18.584,14,23,"Generalists"
"OTU9445",31,18.964,15,23.525,"Generalists"
"OTU19",41,70.236,65.475,75,"Specialists"
"OTU1804",21,12.942,10,16,"Generalists"
"OTU7574",7,6.522,4,8,"NS"
"OTU2264",15,12.074,9,15,"NS"
"OTU3280",7,9.81,7,12,"NS"
"OTU2353",9,6.974,5,9,"NS"
"OTU2352",13,25.498,21,30,"Specialists"
"OTU280",54,33.982,28,40,"Generalists"
"OTU624",62,35.732,30,42,"Generalists"
"OTU722",22,16.972,13,21,"Generalists"
"OTU6112",22,14.072,11,18,"Generalists"
"OTU28632",58,40.39,34.475,46,"Generalists"
"OTU6304",3,7.016,5,9,"Specialists"
"OTU4263",3,2.684,2,3,"NS"
"OTU40714",5,4.1,3,5,"NS"
"OTU2423",44,26.05,21,32,"Generalists"
"OTU2825",8,6.57,5,9,"NS"
"OTU10769",4,3.438,2,4,"NS"
"OTU2555",2,2.704,2,3,"NS"
"OTU1284",2,2.696,2,3,"NS"
"OTU5666",11,10.698,8,14,"NS"
"OTU60941",21,17.344,13,22,"NS"
"OTU8315",2,1.91,1,2,"NS"
"OTU1488",5,4.12,3,5,"NS"
"OTU7113",8,8.358,6,11,"NS"
"OTU33626",22,17.028,13,21,"Generalists"
"OTU16578",4,5.36,3.475,7,"NS"
"OTU5760",25,20.152,16,25,"NS"
"OTU24194",3,2.71,2,3,"NS"
"OTU576",2,1.89,1,2,"NS"
"OTU3167",19,13.616,10,17,"Generalists"
"OTU3748",5,16.102,12,20,"Specialists"
"OTU76727",3,2.692,2,3,"NS"
"OTU3205",3,4.154,3,5,"NS"
"OTU4453",32,20.134,16,25,"Generalists"
"OTU1518",11,9.456,7,12,"NS"
"OTU331",26,16.322,12,20,"Generalists"
"OTU19854",6,8.296,6,11,"NS"
"OTU2513",37,27.3,22,33,"Generalists"
"OTU952",21,18.984,15,23,"NS"
"OTU56685",23,16.606,13,20,"Generalists"
"OTU3998",3,2.714,2,3,"NS"
"OTU1854",14,11.308,8,15,"NS"
"OTU312",28,24.15,20,29,"NS"
"OTU78726",9,8.36,6,11,"NS"
"OTU46149",8,14.192,10.475,18,"Specialists"
"OTU3511",8,6.05,4,8,"NS"
"OTU507",32,28.806,24,34,"NS"
"OTU34967",30,24.814,20,30.525,"NS"
"OTU34470",13,9.964,7,13,"NS"
"OTU58364",2,1.878,1,2,"NS"
"OTU10640",6,5.996,4,8,"NS"
"OTU1599",45,27.844,23,34,"Generalists"
"OTU7967",37,23.128,18,28,"Generalists"
"OTU17341",17,12.122,9,16,"Generalists"
"OTU127",57,49.656,43.475,56,"Generalists"
"OTU3549",2,1.9,1,2,"NS"
"OTU22172",2,1.888,1,2,"NS"
"OTU46604",28,19.718,15.475,25,"Generalists"
"OTU365",27,46.474,40,52,"Specialists"
"OTU3616",8,6.992,4.475,9,"NS"
"OTU1047",25,17.014,13,21,"Generalists"
"OTU20704",36,23.176,19,28,"Generalists"
"OTU652",31,54.694,48,61,"Specialists"
"OTU4223",14,12.932,10,17,"NS"
"OTU2474",12,11.276,8,14.525,"NS"
"OTU4264",2,1.902,1,2,"NS"
"OTU2874",47,29.58,24,35,"Generalists"
"OTU74",72,40.586,34,46,"Generalists"
"OTU4077",3,2.738,2,3,"NS"
"OTU1384",6,7.364,5,10,"NS"
"OTU3645",2,1.904,1,2,"NS"
"OTU49423",17,11.904,9,15,"Generalists"
"OTU6290",55,29.356,24,35,"Generalists"
"OTU11142",9,7.392,5,10,"NS"
"OTU11850",1,2.718,2,3,"Specialists"
"OTU54781",20,14.83,11,18,"Generalists"
"OTU782",22,24.906,20,30.525,"NS"
"OTU4303",2,2.77,2,3,"NS"
"OTU71479",5,4.116,3,5,"NS"
"OTU11088",26,20.17,16,25,"Generalists"
"OTU1907",57,35.958,30,42,"Generalists"
"OTU185",36,26.71,21.475,32,"Generalists"
"OTU13387",4,3.504,2,4,"NS"
"OTU320",7,6.426,4,8,"NS"
"OTU1244",41,21.288,17,26,"Generalists"
"OTU1079",19,21.192,17,26,"NS"
"OTU324",19,20.26,16,25,"NS"
"OTU1816",8,7.424,5,10,"NS"
"OTU4558",2,1.894,1,2,"NS"
"OTU68533",19,27.696,22.475,33,"Specialists"
"OTU9",49,53.354,47,59.525,"NS"
"OTU6428",15,12.782,9.475,16,"NS"
"OTU33768",6,5.34,3,7,"NS"
"OTU3042",27,18.066,14,23,"Generalists"
"OTU2680",10,12.64,9,16,"NS"
"OTU2387",6,5.416,4,7,"NS"
"OTU8262",2,1.892,1,2,"NS"
"OTU896",31,31.222,25.475,37,"NS"
"OTU700",2,3.476,2,4,"NS"
"OTU928",38,29.432,24,35,"Generalists"
"OTU4984",11,8.224,6,11,"NS"
"OTU3218",11,8.184,6,11,"NS"
"OTU10797",2,1.882,1,2,"NS"
"OTU1400",19,14.898,11,19,"NS"
"OTU8829",3,2.672,2,3,"NS"
"OTU651",23,23.466,19,29,"NS"
"OTU10968",8,6.98,5,9,"NS"
"OTU3464",18,13.662,10,17,"Generalists"
"OTU830",16,17.656,14,22,"NS"
"OTU12049",12,16.72,13,21,"Specialists"
"OTU1195",25,14.348,10,18,"Generalists"
"OTU3538",6,5.886,4,8,"NS"
"OTU160",67,41.312,35,48,"Generalists"
"OTU2199",35,21.248,17,26,"Generalists"
"OTU49925",5,4.126,3,5,"NS"
"OTU1419",54,29.776,24.475,35,"Generalists"
"OTU1425",13,10.848,7.475,14,"NS"
"OTU1336",35,20.858,16,26,"Generalists"
"OTU2456",35,24.058,20,29,"Generalists"
"OTU71564",5,4.716,3,6,"NS"
"OTU18348",9,8.356,6,11,"NS"
"OTU999",54,39.018,32,45,"Generalists"
"OTU1859",62,38.392,32,44,"Generalists"
"OTU27267",6,13.768,11,17.525,"Specialists"
"OTU53604",4,5.386,4,7,"NS"
"OTU4637",30,22.022,18,27,"Generalists"
"OTU8780",43,35.732,30,41,"Generalists"
"OTU6903",4,3.392,2,4,"NS"
"OTU771",8,9.15,7,12,"NS"
"OTU14040",8,6.432,4,9,"NS"
"OTU1147",34,25.062,20,30,"Generalists"
"OTU1046",11,9.732,7,12,"NS"
"OTU42625",23,14.964,11,19.525,"Generalists"
"OTU18107",12,7.946,5.475,10,"Generalists"
"OTU74735",36,26.842,21,32,"Generalists"
"OTU19113",2,5.428,4,7,"Specialists"
"OTU78992",3,2.734,2,3,"NS"
"OTU4082",2,1.874,1,2,"NS"
"OTU1521",6,27.398,22.475,33,"Specialists"
"OTU5505",3,2.722,2,3,"NS"
"OTU834",61,51.45,44.475,58,"Generalists"
"OTU932",8,7.898,5,10,"NS"
"OTU484",43,44.07,38,50,"NS"
"OTU2895",8,7.008,5,9,"NS"
"OTU1198",17,14.432,11,18.525,"NS"
"OTU1882",12,9.462,7,12,"NS"
"OTU1058",66,37.564,32,44,"Generalists"
"OTU81498",44,43.266,37,50,"NS"
"OTU969",10,14.502,11,18,"Specialists"
"OTU14856",6,6.944,5,9,"NS"
"OTU1623",41,20.868,16,26,"Generalists"
"OTU11550",4,3.454,2,4,"NS"
"OTU5187",3,6.93,5,9,"Specialists"
"OTU2402",7,10.244,7,13,"NS"
"OTU1808",7,5.924,4,8,"NS"
"OTU473",31,36.354,31,42,"NS"
"OTU99471",2,1.892,1,2,"NS"
"OTU4399",24,13.118,10,17,"Generalists"
"OTU3562",3,2.676,2,3,"NS"
"OTU16864",8,7.872,5,10,"NS"
"OTU1032",30,17.738,14,22,"Generalists"
"OTU21924",19,13.376,10,17,"Generalists"
"OTU14213",4,3.462,2,4,"NS"
"OTU8753",6,4.748,3,6,"NS"
"OTU359",4,4.766,3,6,"NS"
"OTU298",42,45.98,40,52,"NS"
"OTU727",45,39.162,33,46,"NS"
"OTU5956",6,8.722,6,11,"NS"
"OTU14511",14,10.258,8,13,"Generalists"
"OTU5449",10,7.452,5,10,"NS"
"OTU432",16,19.278,15,24,"NS"
"OTU4033",14,9.474,7,12,"Generalists"
"OTU11095",24,18.924,15,24,"NS"
"OTU12409",3,2.722,2,3,"NS"
"OTU206",67,60.31,54,66,"Generalists"
"OTU13930",5,4.104,3,5,"NS"
"OTU5395",9,6.4,4,8,"Generalists"
"OTU1660",12,8.358,6,11,"Generalists"
"OTU7326",1,1.88,1,2,"NS"
"OTU461",44,28.668,23,34,"Generalists"
"OTU6535",12,9.978,7,13,"NS"
"OTU17915",5,5.974,4,8,"NS"
"OTU1367",13,9.934,7,13,"NS"
"OTU3789",14,11.6,8,15,"NS"
"OTU9355",4,5.268,4,7,"NS"
"OTU762",28,20.994,17,26,"Generalists"
"OTU29034",33,32.278,27,38,"NS"
"OTU1397",43,26.434,21,31,"Generalists"
"OTU8637",2,1.906,1,2,"NS"
"OTU1609",47,36.504,31,42,"Generalists"
"OTU829",12,23.272,18,29,"Specialists"
"OTU2256",18,21.152,17,26,"NS"
"OTU4679",1,1.906,1,2,"NS"
"OTU2569",9,6.924,5,9,"NS"
"OTU5895",6,4.744,3,6,"NS"
"OTU23248",19,11.906,8,15,"Generalists"
"OTU1590",20,26.006,21,31,"Specialists"
"OTU780",6,7.918,5.475,10,"NS"
"OTU12661",4,4.142,3,5,"NS"
"OTU3226",12,8.25,6,11,"Generalists"
"OTU4435",32,25.662,20.475,31,"Generalists"
"OTU2110",5,9.482,7,12,"Specialists"
"OTU3726",16,11.858,8,15,"Generalists"
"OTU286",51,43.736,37,50,"Generalists"
"OTU6015",2,7.82,5,10,"Specialists"
"OTU8241",4,3.462,2,4,"NS"
"OTU1214",4,4.168,3,5,"NS"
"OTU1689",48,40.776,34,47,"Generalists"
"OTU456",41,24.382,19,29,"Generalists"
"OTU3296",9,6.992,5,9,"NS"
"OTU14335",16,10.448,8,13,"Generalists"
"OTU2658",15,17.422,13.475,22,"NS"
"OTU10501",5,4.838,3,6,"NS"
"OTU3244",16,14.076,10,18,"NS"
"OTU7840",2,4.072,3,5,"Specialists"
"OTU476",11,21.136,17,26,"Specialists"
"OTU2153",2,2.716,2,3,"NS"
"OTU4253",2,1.904,1,2,"NS"
"OTU43173",38,37.492,32,43,"NS"
"OTU741",2,3.458,2,4,"NS"
"OTU12418",21,13.444,10,17,"Generalists"
"OTU219",37,30.286,24,36,"Generalists"
"OTU150",29,28.268,23,34,"NS"
"OTU36938",4,3.444,2,4,"NS"
"OTU4366",32,18.148,14,22,"Generalists"
"OTU1094",35,21.716,17,26,"Generalists"
"OTU1679",9,7.426,5,10,"NS"
"OTU14934",3,3.432,2,4,"NS"
"OTU1767",2,8.662,6,11,"Specialists"
"OTU7916",15,10.67,8,14,"Generalists"
"OTU16632",21,15.97,12,20,"Generalists"
"OTU47758",2,1.906,1,2,"NS"
"OTU66",18,24.75,19,30.525,"Specialists"
"OTU96",43,65.286,59,70.525,"Specialists"
"OTU4758",14,8.73,6,11,"Generalists"
"OTU2710",28,21.878,17,26,"Generalists"
"OTU8756",7,7.43,5,10,"NS"
"OTU931",31,32.982,27.475,39,"NS"
"OTU75201",18,13.584,10,17,"Generalists"
"OTU24516",3,4.112,3,5,"NS"
"OTU2752",3,2.712,2,3,"NS"
"OTU25861",34,19.604,15,25,"Generalists"
"OTU5091",12,8.706,6,11,"Generalists"
"OTU54987",35,64.986,59,71,"Specialists"
"OTU2969",24,51.69,45.475,58,"Specialists"
"OTU3327",15,12.18,9,15,"NS"
"OTU3141",19,15.2,11,19,"NS"
"OTU3346",4,4.76,3,6,"NS"
"OTU5281",6,5.894,4,8,"NS"
"OTU759",28,29.518,24,35,"NS"
"OTU818",72,50.972,44,57,"Generalists"
"OTU5216",1,1.896,1,2,"NS"
"OTU627",6,7.432,5,10,"NS"
"OTU577",7,22.264,18,27,"Specialists"
"OTU648",2,6.94,5,9,"Specialists"
"OTU2036",25,16.45,13,21,"Generalists"
"OTU1497",15,11.432,8,15,"NS"
"OTU2777",33,18.802,15,23,"Generalists"
"OTU1113",23,15.224,11,19,"Generalists"
"OTU23264",5,15.242,12,19,"Specialists"
"OTU27",26,44.824,38,52,"Specialists"
"OTU11632",8,5.892,4,8,"NS"
"OTU4212",19,15.872,12,20,"NS"
"OTU3802",32,29.888,24,35,"NS"
"OTU6784",3,2.704,2,3,"NS"
"OTU1762",41,21.942,17,27,"Generalists"
"OTU3170",27,17.304,14,21,"Generalists"
"OTU9266",3,4.122,2,5,"NS"
"OTU4060",8,8.294,6,11,"NS"
"OTU1078",5,4.802,3,6,"NS"
"OTU34787",11,8.212,6,11,"NS"
"OTU10925",2,1.882,1,2,"NS"
"OTU7206",3,2.672,2,3,"NS"
"OTU4478",10,7.886,6,10,"NS"
"OTU1455",3,4.752,3,6,"NS"
"OTU837",40,33.862,28,40,"NS"
"OTU1296",2,1.906,1,2,"NS"
"OTU8735",12,8.786,6,11,"Generalists"
"OTU4867",36,26.748,21,33,"Generalists"
"OTU58608",17,12.74,10,17,"NS"
"OTU9519",9,8.734,6,11,"NS"
"OTU88013",6,4.71,3,6,"NS"
"OTU7114",41,24.06,19,29,"Generalists"
"OTU4456",20,14.902,11,18.525,"Generalists"
"OTU7942",62,54.454,48,60.525,"Generalists"
"OTU98331",18,12.046,9,15,"Generalists"
"OTU1799",7,6.016,4,8,"NS"
"OTU4322",20,15.346,12,19,"Generalists"
"OTU6493",10,8.35,6,11,"NS"
"OTU1818",42,23.226,18.475,28,"Generalists"
"OTU3055",53,28.75,24,34,"Generalists"
"OTU7342",3,2.682,2,3,"NS"
"OTU1605",25,19.818,16,24,"Generalists"
"OTU5556",8,6.458,4,8,"NS"
"OTU4257",2,7.492,5,10,"Specialists"
"OTU7947",8,6.5,5,9,"NS"
"OTU263",54,46.156,40,53,"Generalists"
"OTU5967",8,6.488,4,8,"NS"
"OTU6445",3,3.426,2,4,"NS"
"OTU227",4,3.482,2,4,"NS"
"OTU36314",2,1.894,1,2,"NS"
"OTU6356",9,12.712,9,16,"NS"
"OTU2800",5,4.098,3,5,"NS"
"OTU1479",29,17.754,13,22,"Generalists"
"OTU4346",26,15.002,11,18,"Generalists"
"OTU12154",42,23.352,19,29,"Generalists"
"OTU15029",5,4.818,3,6,"NS"
"OTU11809",2,6.4,4,8,"Specialists"
"OTU1035",7,5.944,4,8,"NS"
"OTU2732",21,18.458,14,24,"NS"
"OTU452",4,4.136,3,5,"NS"
"OTU98607",4,3.462,2,4,"NS"
"OTU1848",3,2.702,2,3,"NS"
"OTU3564",30,19.69,15,24.525,"Generalists"
"OTU84191",2,1.874,1,2,"NS"
"OTU1095",14,10.49,7,14,"NS"
"OTU26948",2,1.888,1,2,"NS"
"OTU32",36,58.064,51.475,65,"Specialists"
"OTU3228",11,10.65,8,14,"NS"
"OTU41446",51,67.764,62,73,"Specialists"
"OTU2145",5,4.764,3,6,"NS"
"OTU195",12,11.514,8,15,"NS"
"OTU83900",7,5.878,4,8,"NS"
"OTU8719",18,10.5,7.475,13,"Generalists"
"OTU4420",1,3.434,2,4,"Specialists"
"OTU682",5,13.01,10,17,"Specialists"
"OTU1236",9,11.79,9,15,"NS"
"OTU3058",21,14.086,11,18,"Generalists"
"OTU939",36,20.458,16,26,"Generalists"
"OTU89106",51,27.302,22,33,"Generalists"
"OTU36691",7,7.452,5,10,"NS"
"OTU12102",8,10.13,7.475,13,"NS"
"OTU856",14,14.828,11,18,"NS"
"OTU18668",40,25.188,20,30.525,"Generalists"
"OTU3300",9,7.506,5,10,"NS"
"OTU1051",20,13.048,10,16,"Generalists"
"OTU687",48,37.208,31,43,"Generalists"
"OTU9146",10,6.86,5,9,"Generalists"
"OTU8930",35,27.412,22,33,"Generalists"
"OTU47137",6,4.728,3,6,"NS"
"OTU25569",1,1.888,1,2,"NS"
"OTU4000",3,4.728,3,6,"NS"
"OTU3133",31,21.59,17,26,"Generalists"
"OTU22638",3,3.458,2,4,"NS"
"OTU5280",13,16.39,12,20.525,"NS"
"OTU152",13,15.362,11,19,"NS"
"OTU6375",20,15.766,12,20,"NS"
"OTU987",22,12.586,10,16,"Generalists"
"OTU22063",12,7.976,6,10,"Generalists"
"OTU5134",13,10.908,8,14,"NS"
"OTU20541",12,11.938,9,15,"NS"
"OTU99",13,24.272,19,29,"Specialists"
"OTU18779",4,3.426,2,4,"NS"
"OTU8087",12,9.106,6,12,"NS"
"OTU5323",2,1.9,1,2,"NS"
"OTU48692",1,1.89,1,2,"NS"
"OTU25",27,30.146,24.475,35,"NS"
"OTU3421",2,1.904,1,2,"NS"
"OTU1992",7,7.874,6,10,"NS"
"OTU828",10,11.156,8,14,"NS"
"OTU45489",11,8.706,6,11,"NS"
"OTU1331",5,8.316,6,11,"Specialists"
"OTU510",2,4.176,3,5,"Specialists"
"OTU3820",68,47.714,42,53,"Generalists"
"OTU742",2,1.892,1,2,"NS"
"OTU35867",2,1.904,1,2,"NS"
"OTU31973",4,3.48,2,4,"NS"
"OTU5312",14,8.758,6,11,"Generalists"
"OTU7189",16,10.59,8,14,"Generalists"
"OTU353",25,28.45,23,34,"NS"
"OTU1819",25,15.492,12,19,"Generalists"
"OTU9654",3,5.378,4,7,"Specialists"
"OTU17497",2,2.724,2,3,"NS"
"OTU197",8,6.476,4,8.52499999999998,"NS"
"OTU13885",5,5.938,4,8,"NS"
"OTU21588",27,22.318,17,27,"NS"
"OTU13441",2,1.894,1,2,"NS"
