"","rich_current_names","sobs","chao","shannonH","simpson_inv","simpsonD","simpsoneven","shannoneven"
"SRR13801093","SRR13801093",195,229.870967741935,2.99246437397933,0.860347568052427,0.139652431947573,0.0367212017484257,0.567507040488813
"SRR13801092","SRR13801092",201,245.71875,3.39653469744871,0.934600996960368,0.0653990030396315,0.0760733978634896,0.640456235561192
"SRR13801091","SRR13801091",268,430.30303030303,3.2784039288219,0.916778966206321,0.0832210337936794,0.0448365408777881,0.586373021480789
"SRR13801090","SRR13801090",216,275.428571428571,3.23179599925915,0.901437981338185,0.0985620186618148,0.0469717411685203,0.601233230010779
"SRR13801089","SRR13801089",212,256.333333333333,3.40995327030116,0.934261498995988,0.0657385010040118,0.0717537068846095,0.636590749303288
"SRR13801088","SRR13801088",245,341.28125,3.63716975999108,0.946383008895937,0.0536169911040628,0.0761257312097086,0.661152343843707
"SRR13801087","SRR13801087",216,283.096774193548,3.61243006407132,0.953095476419755,0.0469045235802453,0.0987032651916644,0.672045202143803
"SRR13801082","SRR13801082",220,269.5,3.47255528919104,0.934375811562545,0.0656241884374549,0.0692649258403664,0.643825562545467
"SRR13801081","SRR13801081",243,418.555555555556,3.88722170862308,0.96374941153165,0.0362505884683499,0.113521642304966,0.707660336356826
"SRR13801084","SRR13801084",220,283.103448275862,3.3005209112051,0.896197036480425,0.103802963519575,0.043789256022516,0.611929704608023
"SRR13801080","SRR13801080",242,357.555555555556,3.67829675249115,0.934122776035239,0.0658772239647608,0.0627262528118838,0.670129073420307
"SRR13801520","SRR13801520",203,258,3.31487707839288,0.923200756554142,0.076799243445858,0.0641426679919972,0.623893952440125
"SRR13801519","SRR13801519",176,220.451612903226,3.00229418818562,0.903446161341409,0.0965538386585908,0.0588461138444095,0.580660184049842
"SRR13801518","SRR13801518",214,302.44,3.45074727199046,0.932738399844524,0.067261600155476,0.0694734764778153,0.643079145775199
"SRR13801517","SRR13801517",196,233.275862068966,2.97901310898071,0.834315123687409,0.165684876312591,0.0307936423038438,0.564408562775522
"SRR13801516","SRR13801516",203,256.125,3.52771821054939,0.940831979719321,0.0591680202806792,0.083256264972462,0.663952842119175
"SRR13801514","SRR13801514",202,292.434782608696,3.37226847221495,0.923077922825161,0.0769220771748391,0.0643572720774659,0.635286060246346
"SRR13801511","SRR13801511",174,247.5,3.13236344987047,0.909053828886616,0.0909461711133844,0.0631926156585146,0.607158339695908
"SRR13801510","SRR13801510",181,274,2.24189091827803,0.70982422405435,0.29017577594565,0.019039707434048,0.43125751631566
"SRR13801509","SRR13801509",200,334.0625,3.18106149621031,0.923934905511253,0.0760650944887467,0.0657331727989862,0.600390893209712
"SRR13801512","SRR13801512",189,264.136363636364,3.13072351948221,0.874310938936725,0.125689061063275,0.0420959886743179,0.597267191737331
"SRR13801508","SRR13801508",194,298.117647058824,3.25209810351506,0.905388145984242,0.0946118540157581,0.0544819592521588,0.617347317508889
"SRR13801507","SRR13801507",209,264.193548387097,2.81998400198738,0.797127285528205,0.202872714471795,0.0235846846515208,0.527856152196063
"SRR13801506","SRR13801506",218,283.032258064516,2.87308737106799,0.811336030711208,0.188663969288792,0.0243138951257889,0.533585292133181
"SRR13801505","SRR13801505",196,255.625,3.02232895345937,0.862772092833452,0.137227907166548,0.0371793239558365,0.572615251579243
"SRR13801503","SRR13801503",206,286.64,3.16905807568845,0.896696267152357,0.103303732847643,0.0469912247914438,0.594807006636646
"SRR13801502","SRR13801502",207,300.882352941176,3.29962858609769,0.921025671213528,0.0789743287864724,0.0611707367270924,0.618751656334242
"SRR13801501","SRR13801501",158,194.384615384615,2.8358277042279,0.878485135887524,0.121514864112476,0.0520851006193969,0.560152981964339
"SRR13801500","SRR13801500",221,290.333333333333,3.37193754527955,0.915862120399804,0.0841378796001965,0.0537794260959423,0.62464540839636
"SRR13801499","SRR13801499",199,284.954545454545,3.19540802584999,0.909203848250762,0.0907961517492383,0.0553451388779025,0.603669754842865
"SRR13801054","SRR13801054",178,218.181818181818,3.04259894679837,0.912843224995743,0.0871567750042567,0.0644582997456653,0.587172142037246
"SRR13801053","SRR13801053",192,270.791666666667,2.21374937594482,0.727463206167883,0.272536793832117,0.0191105694761408,0.421065396980271
"SRR13801051","SRR13801051",186,250.166666666667,2.85201738664309,0.832765835642256,0.167234164357744,0.0321485989819671,0.545762656461982
"SRR13801050","SRR13801050",163,206.24,2.95984212993283,0.90518924719986,0.09481075280014,0.0647075267726839,0.581073278674726
"SRR13801049","SRR13801049",160,213.04,2.75453400035469,0.873155226967024,0.126844773032976,0.0492728226048006,0.542746731567415
"SRR13801036","SRR13801036",138,240.666666666667,2.41622121324164,0.81669644773846,0.18330355226154,0.0395321133834601,0.490378894133304
"SRR13801032","SRR13801032",131,152.12,2.93798258168212,0.912539121125744,0.0874608788742559,0.0872800260472398,0.602638700940413
"SRR13801242","SRR13801242",136,177.052631578947,2.72357886568294,0.877078596856926,0.122921403143074,0.0598182333463292,0.554400610063385
"SRR13801224","SRR13801224",95,177.333333333333,2.10459788913273,0.791146074456823,0.208853925543177,0.0504003731895264,0.462155200772902
"SRR13801567","SRR13801567",94,136,2.21696438947683,0.796967787348059,0.203032212651941,0.0523970937093501,0.487964020764936
"SRR13801565","SRR13801565",108,127.461538461538,3.07416340539137,0.926594114050052,0.0734058859499478,0.126137831311957,0.656573525231912
"SRR13801564","SRR13801564",85,102.5,2.13870087984667,0.755022560754715,0.244977439245285,0.0480236299252581,0.481401927896596
"SRR13801563","SRR13801563",83,88.6875,2.01822987883605,0.726126126337412,0.273873873662588,0.0439917565336213,0.456732898506249
"SRR13801566","SRR13801566",60,160,1.61667953923127,0.700649101502054,0.299350898497946,0.0556760201833202,0.394856738279463
"SRR13801561","SRR13801561",90,126.142857142857,1.37677430422022,0.467118788600279,0.532881211399721,0.0208510093308141,0.305962786225838
"SRR13801559","SRR13801559",77,84.0909090909091,2.33444082575433,0.830167232894001,0.169832767105999,0.0764694187600871,0.53741836915847
"SRR13801558","SRR13801558",84,99.4,0.921665092296292,0.297814861251241,0.702185138748759,0.0169538790381911,0.208012457779093
"SRR13801556","SRR13801556",57,95.5,1.64224436897995,0.724436727711024,0.275563272288976,0.063665449692893,0.406189350613784
"SRR13801555","SRR13801555",41,42.3636363636364,1.11207903550796,0.503445031701069,0.496554968298931,0.0491189202798508,0.299463431847412
"SRR13801549","SRR13801549",50,63,1.80352517425246,0.762733509166347,0.237266490833653,0.0842934032940285,0.461021106407088
"SRR13801545","SRR13801545",47,62.5454545454545,1.51171322003479,0.728353648097256,0.271646351902744,0.0783246143217059,0.392637731437455
"SRR13801078","SRR13801078",53,81.5,1.4548653543445,0.664942518896264,0.335057481103736,0.0563125003690345,0.36643788064512
"SRR13801061","SRR13801061",238,347.615384615385,3.77008280890254,0.956669283210762,0.0433307167892385,0.0969677167517438,0.688943042792344
"SRR13801058","SRR13801058",184,229.12,3.59089903048252,0.95272539217282,0.0472746078271802,0.114961981885992,0.688579725118018
"SRR13801062","SRR13801062",233,313.161290322581,3.55495094780957,0.934829446197928,0.0651705538020724,0.0658555934110499,0.652160313689249
"SRR13801056","SRR13801056",231,325.666666666667,3.86110270358223,0.963346278464396,0.0366537215356042,0.118105451442339,0.709446225731183
"SRR13801496","SRR13801496",205,247,3.7658979506002,0.95849517678754,0.0415048232124595,0.11752968457467,0.707475275334682
"SRR13801495","SRR13801495",230,278.125,4.0066912422478,0.968934362971187,0.0310656370288129,0.139956122030396,0.736784260515167
"SRR13801494","SRR13801494",208,261.04,3.81247760756533,0.95993370926513,0.0400662907348698,0.119993446348857,0.714276423069317
"SRR13801493","SRR13801493",227,296.193548387097,3.38595317181873,0.907904058277872,0.0920959417221284,0.0478336641250051,0.624144583988387
"SRR13801492","SRR13801492",217,316.04347826087,3.81199063120756,0.9637170858375,0.0362829141625003,0.127010055207705,0.708561963305662
"SRR13801491","SRR13801491",253,316.9,3.82140768413195,0.961309310222065,0.0386906897779353,0.102158146899065,0.690608837841042
"SRR13801488","SRR13801488",183,273.588235294118,3.24271953272634,0.906441174037941,0.0935588259620588,0.0584068987412579,0.622464373181538
"SRR13801487","SRR13801487",198,240,3.55658319936195,0.944801746947743,0.0551982530522569,0.0914975523903569,0.672542286295033
"SRR13801486","SRR13801486",197,233.12,3.67494388564939,0.952869216104653,0.047130783895347,0.107703324927741,0.695590038608492
"SRR13801490","SRR13801490",211,272.384615384615,3.66879325674138,0.951393139698126,0.0486068603018743,0.0975034483498257,0.685517658585332
"SRR13801485","SRR13801485",239,338.107142857143,3.7622088811605,0.955333864616084,0.044666135383916,0.0936750041714313,0.686977799721426
"SRR13801484","SRR13801484",203,252.038461538462,3.32191607122226,0.907626006493907,0.0923739935060925,0.053327870620418,0.625218763271314
"SRR13801483","SRR13801483",214,255.757575757576,3.22883309435119,0.87235787287395,0.12764212712605,0.0366093648035737,0.601723355697489
"SRR13801481","SRR13801481",181,220.047619047619,3.61217271489567,0.952469366421085,0.0475306335789148,0.116237917790011,0.694849433051636
"SRR13801480","SRR13801480",233,272.078947368421,3.92069413893274,0.966078991801078,0.0339210081989217,0.126524703169013,0.719256371484243
"SRR13801479","SRR13801479",178,230,3.69867023166361,0.957319569076217,0.0426804309237832,0.131628884865812,0.713783236170706
"SRR13801477","SRR13801477",189,227.333333333333,3.54480665987039,0.947878629252979,0.0521213707470214,0.101513164661113,0.676264354171632
