"","observed","mean.simulated","lowCI","uppCI","sign"
"OTU16168",13,10.22,7,13,"NS"
"OTU519",76,64.482,59,69,"Generalists"
"OTU57388",12,10.806,8,14,"NS"
"OTU1501",2,1.936,1,2,"NS"
"OTU21769",27,19.918,16,24,"Generalists"
"OTU3614",36,22.546,18,27.525,"Generalists"
"OTU775",67,57.04,51,63.525,"Generalists"
"OTU91",74,74.49,70,78,"NS"
"OTU204",46,66.36,60,72,"Specialists"
"OTU193",58,46.352,41,52,"Generalists"
"OTU237",50,39.86,34,46,"Generalists"
"OTU5455",4,3.478,2,4,"NS"
"OTU6556",2,1.906,1,2,"NS"
"OTU1809",24,16.444,13,20,"Generalists"
"OTU17979",7,5.6,4,7,"NS"
"OTU3466",16,14.092,11,18,"NS"
"OTU1675",15,11.972,9,15,"NS"
"OTU23494",47,29.946,25,35,"Generalists"
"OTU739",34,42.106,36,49,"Specialists"
"OTU433",21,20.478,16,25,"NS"
"OTU505",72,66.278,61,72,"NS"
"OTU89273",3,8.856,6,11,"Specialists"
"OTU4941",34,24.994,20,30,"Generalists"
"OTU1359",38,27.952,23,33,"Generalists"
"OTU60267",78,66.032,60,71,"Generalists"
"OTU10985",8,6.2,4,8,"NS"
"OTU2045",18,16.68,13,21,"NS"
"OTU12403",9,8.558,6,11,"NS"
"OTU585",63,38.37,33,44,"Generalists"
"OTU1191",46,30.326,24,36,"Generalists"
"OTU2939",32,19.636,15.475,24,"Generalists"
"OTU25139",1,1.91,1,2,"NS"
"OTU905",17,14.544,11,18,"NS"
"OTU2052",36,29.118,24,34,"Generalists"
"OTU1903",10,10.276,7,13,"NS"
"OTU4368",8,7.428,5,10,"NS"
"OTU798",58,42.134,35,49,"Generalists"
"OTU3368",40,39.54,33.475,45,"NS"
"OTU2799",16,12.96,10,16,"NS"
"OTU6517",5,5,3,6,"NS"
"OTU912",15,11.438,9,15,"NS"
"OTU3984",2,3.552,2,4,"NS"
"OTU9354",15,12.282,9,15,"NS"
"OTU4238",22,27.66,22,33,"NS"
"OTU191",77,69.854,65,74,"Generalists"
"OTU703",40,42.086,36,48,"NS"
"OTU1260",9,18.008,14,22,"Specialists"
"OTU45",70,66.914,61,72,"NS"
"OTU360",76,57.778,52,64,"Generalists"
"OTU1315",25,22.73,18.475,28,"NS"
"OTU75997",7,6.894,5,9,"NS"
"OTU1169",68,38.15,32,44,"Generalists"
"OTU1565",18,22.986,18,28,"NS"
"OTU420",17,12.64,10,16,"Generalists"
"OTU1265",25,22.482,18,27,"NS"
"OTU4330",12,9.89,7,12.525,"NS"
"OTU1153",42,55.106,49,61.525,"Specialists"
"OTU9622",3,2.762,2,3,"NS"
"OTU4502",15,9.85,7,13,"Generalists"
"OTU16245",14,12.3,9,16,"NS"
"OTU7939",5,5.042,4,6,"NS"
"OTU47855",8,7.46,5,10,"NS"
"OTU47761",15,16.026,12,20,"NS"
"OTU6177",4,4.31,3,5,"NS"
"OTU3602",9,9.002,6,11,"NS"
"OTU855",58,37.396,32,43,"Generalists"
"OTU3237",9,9.094,7,12,"NS"
"OTU40",50,59.312,53,65,"Specialists"
"OTU3477",13,10.766,8,14,"NS"
"OTU5668",11,8.96,6.475,11.525,"NS"
"OTU2083",17,14.278,11,18,"NS"
"OTU2974",47,27.504,22.475,33,"Generalists"
"OTU6771",20,14.042,11,18,"Generalists"
"OTU710",62,39.514,34,45.525,"Generalists"
"OTU5317",28,17.436,13,22,"Generalists"
"OTU591",41,36.318,30,42,"NS"
"OTU797",15,22.18,18,27,"Specialists"
"OTU2585",35,21.302,17,26,"Generalists"
"OTU1884",18,16.736,13,21,"NS"
"OTU808",20,13.428,10,17,"Generalists"
"OTU2772",48,32.734,27,39,"Generalists"
"OTU265",16,17.742,14,22,"NS"
"OTU20902",7,14.194,10,18,"Specialists"
"OTU5586",10,11.61,9,14,"NS"
"OTU4791",2,1.92,1,2,"NS"
"OTU67539",7,7.51,5.475,10,"NS"
"OTU39",77,77.006,74,79,"NS"
"OTU12703",12,13.27,10,17,"NS"
"OTU2571",2,1.912,1,2,"NS"
"OTU46608",76,66.572,61,72,"Generalists"
"OTU26018",62,66.848,62,72,"NS"
"OTU1238",46,33.066,28,39,"Generalists"
"OTU2708",28,19.554,15,24,"Generalists"
"OTU6572",32,21.14,16.475,26,"Generalists"
"OTU1185",57,39.8,34,46,"Generalists"
"OTU14243",6,5.018,3,6,"NS"
"OTU14675",2,1.912,1,2,"NS"
"OTU22322",3,6.864,5,9,"Specialists"
"OTU1414",25,19.384,15,24,"Generalists"
"OTU7657",3,3.572,2,4,"NS"
"OTU1668",26,18.256,14,22.525,"Generalists"
"OTU6432",14,13.13,10,16,"NS"
"OTU655",31,35.25,29,41,"NS"
"OTU1755",44,32.296,26,37,"Generalists"
"OTU2852",7,11.504,9,14.525,"Specialists"
"OTU2185",8,7.456,5,9,"NS"
"OTU8476",41,22.608,18,27,"Generalists"
"OTU18315",11,9.064,7,12,"NS"
"OTU2904",13,9.572,7,12,"Generalists"
"OTU39050",1,1.916,1,2,"NS"
"OTU4320",7,7.432,5,10,"NS"
"OTU4179",2,1.93,1,2,"NS"
"OTU566",33,31.664,26,38,"NS"
"OTU5932",1,2.78,2,3,"Specialists"
"OTU2648",3,4.278,3,5,"NS"
"OTU23786",3,4.968,3,6,"NS"
"OTU6065",4,3.516,2,4,"NS"
"OTU2809",6,6.894,5,9,"NS"
"OTU1413",29,22.412,18,27.525,"Generalists"
"OTU17816",3,2.772,2,3,"NS"
"OTU4983",5,6.24,4,8,"NS"
"OTU2232",22,15.958,12,20,"Generalists"
"OTU2665",15,18.22,14,22,"NS"
"OTU67382",36,23.98,19,29,"Generalists"
"OTU638",66,42.22,37,49,"Generalists"
"OTU30187",12,15.2,11.475,19,"NS"
"OTU76794",43,26.1,21,31,"Generalists"
"OTU530",58,33.48,28,39,"Generalists"
"OTU1101",55,32.25,27,38,"Generalists"
"OTU24045",36,25.804,21,31,"Generalists"
"OTU629",35,28.672,23.475,34,"Generalists"
"OTU287",74,57.274,51,63,"Generalists"
"OTU1581",45,48.496,42,55,"NS"
"OTU2191",37,28.946,24,34,"Generalists"
"OTU248",23,23.038,19,28,"NS"
"OTU259",55,44.578,38,51,"Generalists"
"OTU2587",10,10.642,8,14,"NS"
"OTU3911",18,12.788,9,16,"Generalists"
"OTU4240",4,3.566,2,4,"NS"
"OTU2411",1,5.69,4,7,"Specialists"
"OTU1178",76,54.152,47,60,"Generalists"
"OTU2336",51,34.07,29,40,"Generalists"
"OTU6208",3,2.774,2,3,"NS"
"OTU977",37,29.31,24,35,"Generalists"
"OTU756",47,30.108,25,35,"Generalists"
"OTU970",43,37.612,32,43,"NS"
"OTU437",74,60.512,54,66.525,"Generalists"
"OTU1067",42,45.228,39,52,"NS"
"OTU3573",2,1.916,1,2,"NS"
"OTU5837",27,28.584,23,34,"NS"
"OTU72096",20,14.734,12,18,"Generalists"
"OTU570",29,23.676,19,29,"NS"
"OTU2156",19,16.704,13,20,"NS"
"OTU733",64,45.37,39,51,"Generalists"
"OTU1167",37,25.892,21,31,"Generalists"
"OTU3745",33,32.266,27,38,"NS"
"OTU500",42,30.814,25,36,"Generalists"
"OTU3953",8,7.448,5,9,"NS"
"OTU4073",4,3.548,2,4,"NS"
"OTU233",42,26.23,21,32,"Generalists"
"OTU6",58,76.236,73,79,"Specialists"
"OTU1064",42,25.476,21,31,"Generalists"
"OTU1175",19,24.832,20,30,"Specialists"
"OTU337",4,10.84,8,13,"Specialists"
"OTU2673",23,18.672,15,23,"NS"
"OTU6139",10,10.36,7.475,13,"NS"
"OTU57203",3,8.484,6,11,"Specialists"
"OTU168",50,60.036,54,66,"Specialists"
"OTU244",56,51.74,45.475,58,"NS"
"OTU37230",4,4.338,3,5,"NS"
"OTU44002",4,3.554,2,4,"NS"
"OTU1376",17,13.74,10,17,"NS"
"OTU3776",5,4.286,3,5,"NS"
"OTU945",15,17.828,14,22,"NS"
"OTU309",77,56.148,50,62,"Generalists"
"OTU3730",4,3.552,2,4,"NS"
"OTU6073",3,4.974,3,6,"NS"
"OTU85614",27,28.516,24,34,"NS"
"OTU10626",19,24.116,19,29,"NS"
"OTU469",32,30.812,25,36,"NS"
"OTU2650",56,47.734,42,54,"Generalists"
"OTU5338",22,19.816,16,24.525,"NS"
"OTU11052",2,1.938,1,2,"NS"
"OTU28363",14,15.196,11,19,"NS"
"OTU58211",16,13.318,10,16.525,"NS"
"OTU3081",7,7.884,5.475,10,"NS"
"OTU4090",20,14.058,11,17,"Generalists"
"OTU3514",12,8.93,6,11,"Generalists"
"OTU32401",4,3.57,2,4,"NS"
"OTU3348",11,12.304,9,16,"NS"
"OTU1742",3,2.78,2,3,"NS"
"OTU44800",6,8.452,6,11,"NS"
"OTU2735",13,11.632,9,15,"NS"
"OTU773",20,25.412,20,30,"NS"
"OTU1970",11,31.34,26,37,"Specialists"
"OTU16134",2,3.584,2,4,"NS"
"OTU2790",13,12.084,9,15,"NS"
"OTU91620",34,32.1,26,37.525,"NS"
"OTU497",33,35.538,30.475,41,"NS"
"OTU5082",6,10.244,7,13,"Specialists"
"OTU1706",58,43.568,38,50,"Generalists"
"OTU34762",13,11.102,8,14,"NS"
"OTU15798",2,1.926,1,2,"NS"
"OTU9585",8,7.366,6,9,"NS"
"OTU12313",18,20.38,16,25,"NS"
"OTU4369",18,19.454,15,24,"NS"
"OTU39440",37,45.982,40,53,"Specialists"
"OTU1071",50,32.244,27,38,"Generalists"
"OTU1853",26,19.686,15,24,"Generalists"
"OTU8225",9,9.478,7,12,"NS"
"OTU1965",2,1.918,1,2,"NS"
"OTU1342",9,9.09,6,12,"NS"
"OTU1483",23,25.234,20,30,"NS"
"OTU194",60,60.128,54,66,"NS"
"OTU18896",17,12.388,9,16,"Generalists"
"OTU2069",26,21.374,17,26,"NS"
"OTU19054",4,4.248,3,5,"NS"
"OTU934",59,35.666,30,41,"Generalists"
"OTU55580",2,1.944,1,2,"NS"
"OTU1263",45,29.556,24,35.525,"Generalists"
"OTU3554",5,4.292,3,5,"NS"
"OTU6341",36,29.032,23.475,35,"Generalists"
"OTU375",41,36.37,31,42,"NS"
"OTU44962",55,44.082,38,50,"Generalists"
"OTU1203",13,16.066,12,20,"NS"
"OTU30407",11,14.762,11,19,"NS"
"OTU6593",14,15.536,12,19,"NS"
"OTU3013",16,12.412,9,16,"NS"
"OTU7069",11,7.982,6,10,"Generalists"
"OTU4619",22,14.778,11,18,"Generalists"
"OTU9175",3,2.772,2,3,"NS"
"OTU5724",2,1.93,1,2,"NS"
"OTU2528",9,10.306,8,13,"NS"
"OTU1618",14,11.946,9,15,"NS"
"OTU3268",24,16.67,13,21,"Generalists"
"OTU3398",7,5.664,4,7,"NS"
"OTU1641",45,29.528,23.475,36,"Generalists"
"OTU7879",27,19.184,15,23,"Generalists"
"OTU7347",2,1.93,1,2,"NS"
"OTU1632",13,11.844,9,15,"NS"
"OTU5920",29,19.102,15,23,"Generalists"
"OTU6659",7,5.674,4,7,"NS"
"OTU2047",41,23.558,19,28,"Generalists"
"OTU529",38,27.278,22,32,"Generalists"
"OTU86",64,68.424,63,74,"NS"
"OTU52",54,59.28,53,65,"NS"
"OTU943",41,25.336,20,30,"Generalists"
"OTU249",12,10.996,8,14,"NS"
"OTU10335",8,6.926,5,9,"NS"
"OTU1646",37,29.656,25,35,"Generalists"
"OTU3972",23,16.954,13,21,"Generalists"
"OTU26531",7,6.852,5,9,"NS"
"OTU662",31,22.166,17,26,"Generalists"
"OTU8910",6,4.976,3,6,"NS"
"OTU664",44,25.766,20.475,31,"Generalists"
"OTU30887",20,14.308,11,18,"Generalists"
"OTU9445",6,6.94,5,9,"NS"
"OTU19",47,59.44,53,65,"Specialists"
"OTU1804",40,24.752,20,30,"Generalists"
"OTU7574",6,5.018,3,6,"NS"
"OTU2264",48,33.068,28,38,"Generalists"
"OTU5437",14,9.986,7,13,"Generalists"
"OTU3280",35,24.948,20,30,"Generalists"
"OTU2353",19,24.666,20,29.525,"Specialists"
"OTU2352",42,39.642,34,45.525,"NS"
"OTU280",71,50.902,44,57,"Generalists"
"OTU624",54,35.498,30,41,"Generalists"
"OTU722",43,29.206,24,35,"Generalists"
"OTU6112",13,12.452,9,16,"NS"
"OTU28632",31,22.618,18,27,"Generalists"
"OTU6304",3,4.266,3,5,"NS"
"OTU40714",8,7.426,5,9,"NS"
"OTU2423",9,8.912,6,11,"NS"
"OTU2825",21,13.65,10,17,"Generalists"
"OTU10769",7,7.862,6,10,"NS"
"OTU2555",3,8.34,6,11,"Specialists"
"OTU1284",4,5,3,6,"NS"
"OTU5666",5,5.638,4,7,"NS"
"OTU6351",6,5.654,4,7,"NS"
"OTU60941",11,11.222,8,14,"NS"
"OTU1488",6,5.698,4,7,"NS"
"OTU7113",15,11.638,9,15,"NS"
"OTU33626",28,21.198,17,26,"Generalists"
"OTU16578",4,4.38,3,5,"NS"
"OTU5760",33,26.426,22,31,"Generalists"
"OTU24194",5,4.942,3,6,"NS"
"OTU576",25,20.666,16.475,25,"NS"
"OTU3167",20,16.404,13,20,"NS"
"OTU3748",17,26.512,22,32,"Specialists"
"OTU76727",13,14.12,11,18,"NS"
"OTU3205",30,30.63,25,36,"NS"
"OTU4453",49,30.69,26,36,"Generalists"
"OTU1518",4,3.528,2,4,"NS"
"OTU331",43,26.174,21,31,"Generalists"
"OTU2513",36,22.878,18,27,"Generalists"
"OTU952",64,44.396,38,50,"Generalists"
"OTU56685",16,14.424,11,18,"NS"
"OTU1854",13,10.264,7,13,"NS"
"OTU10220",4,5.648,4,7,"NS"
"OTU312",35,39.968,34,46,"NS"
"OTU78726",30,22.368,18,27,"Generalists"
"OTU46149",9,11.546,8,15,"NS"
"OTU7053",4,3.538,2,4,"NS"
"OTU4943",3,5.03,3,6,"NS"
"OTU3511",8,6.252,4,8,"NS"
"OTU507",67,45.356,39,51,"Generalists"
"OTU34967",12,13.738,10,17,"NS"
"OTU2116",3,2.788,2,3,"NS"
"OTU3318",7,7.346,5,10,"NS"
"OTU34470",9,7.954,6,10,"NS"
"OTU58364",1,1.936,1,2,"NS"
"OTU1599",21,16.88,13,21,"NS"
"OTU2267",5,4.31,3,5,"NS"
"OTU7967",22,13.406,10,17,"Generalists"
"OTU17341",10,11.452,8,15,"NS"
"OTU127",59,61.182,55,67,"NS"
"OTU3549",14,11.194,8,14,"NS"
"OTU46604",22,21.482,17,26,"NS"
"OTU365",40,42.056,36,48,"NS"
"OTU3616",13,9.86,7,12,"Generalists"
"OTU1047",27,21.238,17,26,"Generalists"
"OTU468",19,32.738,27,38,"Specialists"
"OTU965",34,27.622,23,33,"Generalists"
"OTU20704",41,31.184,25.475,37,"Generalists"
"OTU61511",2,1.936,1,2,"NS"
"OTU4602",15,16.098,12,20,"NS"
"OTU652",49,48.402,42,55,"NS"
"OTU4223",12,11.486,8.475,15,"NS"
"OTU2474",20,16.54,13,21,"NS"
"OTU13152",5,4.318,3,5,"NS"
"OTU4264",3,2.756,2,3,"NS"
"OTU2119",20,25.33,20,30,"NS"
"OTU2874",40,28.826,24,35,"Generalists"
"OTU74",72,63.356,58,69,"Generalists"
"OTU4077",7,6.794,5,9,"NS"
"OTU1384",26,24.548,20,29,"NS"
"OTU6141",2,1.906,1,2,"NS"
"OTU3645",9,7.43,5,9,"NS"
"OTU49423",2,1.926,1,2,"NS"
"OTU6290",26,18.126,14,22.525,"Generalists"
"OTU11850",2,3.53,2,4,"NS"
"OTU54781",13,16.27,12,21,"NS"
"OTU782",39,39.022,33,45,"NS"
"OTU4303",6,5.658,4,7,"NS"
"OTU11088",42,28.4,23,34,"Generalists"
"OTU1907",60,45.464,39,51,"Generalists"
"OTU185",69,43.698,37.475,49,"Generalists"
"OTU13387",3,2.734,2,3,"NS"
"OTU320",35,31.674,26,37,"NS"
"OTU1244",53,30.966,26,37,"Generalists"
"OTU1079",17,20.43,16,25,"NS"
"OTU324",36,39.332,33,45,"NS"
"OTU1816",35,24.868,20,30,"Generalists"
"OTU4558",13,14.714,11,18,"NS"
"OTU17944",4,3.524,2,4,"NS"
"OTU68533",35,52.668,46,59,"Specialists"
"OTU3401",3,3.562,2,4,"NS"
"OTU9",54,56.896,51,63,"NS"
"OTU6428",61,46.3,40,53,"Generalists"
"OTU33768",4,3.604,2,4,"NS"
"OTU3042",21,12.992,10,16.525,"Generalists"
"OTU2680",28,29.846,24,35,"NS"
"OTU8262",2,1.906,1,2,"NS"
"OTU896",4,3.492,2,4,"NS"
"OTU700",9,11.272,8,14,"NS"
"OTU928",58,39.6,33,45,"Generalists"
"OTU3218",32,20.756,16,25,"Generalists"
"OTU10797",18,13.718,10,17,"Generalists"
"OTU1400",12,8.93,6,12,"NS"
"OTU8829",13,9.83,7,13,"NS"
"OTU57339",11,13.944,10,17,"NS"
"OTU651",67,47.348,41,54,"Generalists"
"OTU10968",1,1.906,1,2,"NS"
"OTU3464",2,1.92,1,2,"NS"
"OTU830",21,17.488,13.475,22,"NS"
"OTU12049",15,11.44,9,15,"NS"
"OTU1195",39,22.464,18,27,"Generalists"
"OTU3538",6,7.89,6,10,"NS"
"OTU160",63,48.23,41,54,"Generalists"
"OTU11284",12,12.46,9,16,"NS"
"OTU2199",34,21.972,17.475,26,"Generalists"
"OTU49925",3,2.782,2,3,"NS"
"OTU1419",52,38.846,33,45,"Generalists"
"OTU1425",9,7.382,5,9,"NS"
"OTU1336",46,28.624,23,34,"Generalists"
"OTU2456",49,35.896,30,42,"Generalists"
"OTU71564",4,3.596,2,4,"NS"
"OTU18348",7,6.94,5,9,"NS"
"OTU999",29,20.9,16,26,"Generalists"
"OTU1859",59,34.932,30,41,"Generalists"
"OTU27267",6,9.894,7,12,"Specialists"
"OTU53604",4,3.574,2,4,"NS"
"OTU4637",15,10.778,8,13,"Generalists"
"OTU8780",26,19.596,16,23.525,"Generalists"
"OTU4258",2,3.54,2,4,"NS"
"OTU6903",6,5.03,3,6,"NS"
"OTU771",14,12.588,9,16,"NS"
"OTU14040",2,1.918,1,2,"NS"
"OTU1147",42,28.696,24,34,"Generalists"
"OTU3512",10,9.33,7,12,"NS"
"OTU1046",21,16.65,13,20,"Generalists"
"OTU42625",36,43.54,37,49,"Specialists"
"OTU18107",12,10.104,7,13,"NS"
"OTU74735",28,29.034,24,35,"NS"
"OTU19113",4,4.256,3,5,"NS"
"OTU78992",2,1.912,1,2,"NS"
"OTU4082",9,6.81,5,9,"NS"
"OTU1521",4,31.02,26,36.525,"Specialists"
"OTU5505",3,2.77,2,3,"NS"
"OTU2051",24,18.26,14,22,"Generalists"
"OTU834",47,55.076,49,61,"Specialists"
"OTU932",13,18.79,15,23,"Specialists"
"OTU484",10,14.322,11,18,"Specialists"
"OTU2895",15,11.878,9,15,"NS"
"OTU1198",44,28.414,23,33,"Generalists"
"OTU1882",32,22.286,18,27,"Generalists"
"OTU1058",69,53.162,47,60,"Generalists"
"OTU81498",41,32.592,27,38,"Generalists"
"OTU969",10,12.012,9,15,"NS"
"OTU1623",45,25.066,20,30,"Generalists"
"OTU11550",7,6.258,5,8,"NS"
"OTU5187",14,11.558,9,14,"NS"
"OTU6060",1,2.738,2,3,"Specialists"
"OTU2402",25,24.238,19,29,"NS"
"OTU1808",11,9.384,7,12,"NS"
"OTU473",36,34.044,28,40,"NS"
"OTU4399",14,10.854,8,14,"NS"
"OTU3562",6,6.33,4,8,"NS"
"OTU16864",17,17,13,21,"NS"
"OTU1032",27,18.264,14,22,"Generalists"
"OTU21924",12,8.938,6,11.525,"Generalists"
"OTU14213",8,6.248,4,8,"NS"
"OTU8753",4,4.274,3,5,"NS"
"OTU359",55,44.286,38,50.525,"Generalists"
"OTU298",44,54.608,49,61,"Specialists"
"OTU727",43,31.578,26,37,"Generalists"
"OTU18235",10,11.966,9,15,"NS"
"OTU5956",5,4.288,3,5,"NS"
"OTU14511",19,14.618,11,18,"Generalists"
"OTU5449",18,13.778,10.475,17,"Generalists"
"OTU432",26,32.376,27,38,"Specialists"
"OTU4033",6,5.036,3,6,"NS"
"OTU11095",18,14.39,11,18,"NS"
"OTU12409",2,1.896,1,2,"NS"
"OTU206",70,63.46,58,70,"NS"
"OTU13930",3,2.796,2,3,"NS"
"OTU5395",8,6.322,4,8,"NS"
"OTU1660",39,29.784,24,35,"Generalists"
"OTU7326",3,3.568,2,4,"NS"
"OTU461",37,29.574,25,35,"Generalists"
"OTU6535",2,1.92,1,2,"NS"
"OTU17915",22,12.972,10,16,"Generalists"
"OTU1367",14,21.17,17,26,"Specialists"
"OTU3789",39,24.152,19.475,29,"Generalists"
"OTU9355",2,1.92,1,2,"NS"
"OTU762",13,11.05,8,14,"NS"
"OTU29034",23,29.58,24.475,35,"Specialists"
"OTU1397",67,41.106,35,47,"Generalists"
"OTU1609",45,30.612,25,36,"Generalists"
"OTU829",9,13.496,10,17,"Specialists"
"OTU2256",20,16.966,13,21,"NS"
"OTU4679",2,2.794,2,3,"NS"
"OTU2569",5,4.268,3,5,"NS"
"OTU5895",5,4.294,3,5,"NS"
"OTU23248",18,11.636,9,14,"Generalists"
"OTU1590",21,15.968,12,20,"Generalists"
"OTU780",27,23.132,19,27.525,"NS"
"OTU3226",6,4.978,3,6,"NS"
"OTU4435",25,15.786,12,20,"Generalists"
"OTU2110",30,20.58,16,25,"Generalists"
"OTU3726",21,14.78,11,18,"Generalists"
"OTU286",11,11.954,9,15,"NS"
"OTU6015",9,7.962,6,10,"NS"
"OTU8241",5,9.042,7,11,"Specialists"
"OTU23720",12,12.772,10,16,"NS"
"OTU1214",7,32.302,27,38,"Specialists"
"OTU1689",37,34.382,28,40.525,"NS"
"OTU456",66,37.54,32,43.525,"Generalists"
"OTU4209",9,11.488,8.475,15,"NS"
"OTU3296",15,13.138,10,16.525,"NS"
"OTU14335",4,3.606,2,4,"NS"
"OTU2658",12,12.774,9,16,"NS"
"OTU10501",5,4.304,3,5,"NS"
"OTU3244",22,21.626,17,26,"NS"
"OTU476",61,60.022,54,66,"NS"
"OTU6720",1,1.922,1,2,"NS"
"OTU2153",2,1.91,1,2,"NS"
"OTU43173",10,11.084,8,14,"NS"
"OTU741",11,11.594,9,15,"NS"
"OTU12418",16,12.578,9,16,"NS"
"OTU219",66,45.65,40,52,"Generalists"
"OTU150",52,55.896,49,62,"NS"
"OTU36938",4,8.438,6,11,"Specialists"
"OTU4366",52,36.364,30,42,"Generalists"
"OTU1094",39,23.686,19,29,"Generalists"
"OTU94173",2,1.924,1,2,"NS"
"OTU1679",11,11.886,9,15,"NS"
"OTU14934",4,6.316,4,8,"NS"
"OTU1767",5,6.8,5,9,"NS"
"OTU7916",19,16.074,12,20,"NS"
"OTU16632",15,11.492,9,14,"Generalists"
"OTU47758",3,2.744,2,3,"NS"
"OTU66",43,66.876,61,72,"Specialists"
"OTU96",48,64.774,59,70,"Specialists"
"OTU4758",11,9.362,7,12,"NS"
"OTU2710",58,39.32,33.475,46,"Generalists"
"OTU8756",8,7.786,5,10,"NS"
"OTU931",46,36.916,31,43,"Generalists"
"OTU75201",5,4.268,3,5,"NS"
"OTU12303",4,3.548,2,4,"NS"
"OTU24516",2,1.922,1,2,"NS"
"OTU25861",4,3.532,2,4,"NS"
"OTU5091",2,1.92,1,2,"NS"
"OTU54987",67,64.494,59,70,"NS"
"OTU5471",2,1.908,1,2,"NS"
"OTU10279",2,1.936,1,2,"NS"
"OTU2969",33,32.04,27,38,"NS"
"OTU3327",28,20.31,16,25,"Generalists"
"OTU3141",16,16.17,12,20,"NS"
"OTU3346",15,12.712,9,16,"NS"
"OTU759",14,13.066,10,16,"NS"
"OTU201",37,49.604,43,56,"Specialists"
"OTU818",75,52.404,46,59,"Generalists"
"OTU12625",3,3.588,2,4,"NS"
"OTU5216",3,2.766,2,3,"NS"
"OTU627",55,53.17,48,59,"NS"
"OTU648",17,34.35,28,40,"Specialists"
"OTU2036",47,32.9,27,39,"Generalists"
"OTU1497",54,38.142,32,44,"Generalists"
"OTU2777",25,17.366,14,21,"Generalists"
"OTU1113",15,15.314,12,19,"NS"
"OTU23264",8,11.128,8,14,"NS"
"OTU27",76,77.684,75,79,"NS"
"OTU11632",9,9.026,6,11,"NS"
"OTU2867",6,10.698,7.475,14,"Specialists"
"OTU4212",21,16.97,13,21,"NS"
"OTU3802",26,23.052,19,28,"NS"
"OTU22406",4,4.956,3,6,"NS"
"OTU6784",8,7.524,5,10,"NS"
"OTU2928",19,16.122,12,20,"NS"
"OTU1762",30,23.262,19,28,"Generalists"
"OTU3170",17,14.616,11,18,"NS"
"OTU54934",7,5.616,4,7,"NS"
"OTU9266",3,2.77,2,3,"NS"
"OTU4060",4,3.564,2,4,"NS"
"OTU1078",27,25.788,21,31,"NS"
"OTU34787",11,9.9,7,12.525,"NS"
"OTU7206",22,16.934,13,21,"Generalists"
"OTU4478",5,4.314,3,5,"NS"
"OTU1455",10,15.4,12,19,"Specialists"
"OTU837",44,31.998,27,37,"Generalists"
"OTU1296",21,17.108,13,21,"NS"
"OTU8735",36,26.974,22,32,"Generalists"
"OTU4867",46,36.322,30.475,42,"Generalists"
"OTU58608",7,6.28,4,8,"NS"
"OTU9519",12,9.586,7,12,"NS"
"OTU88013",7,5.676,4,7,"NS"
"OTU7114",23,15.746,12,19,"Generalists"
"OTU4456",13,11.108,8,14,"NS"
"OTU7942",19,20.884,16,25,"NS"
"OTU98331",9,6.876,5,9,"NS"
"OTU1799",21,15.694,12,19,"Generalists"
"OTU4322",71,62.86,57,69,"Generalists"
"OTU1818",28,23.67,19,28,"NS"
"OTU3055",8,6.244,4,8,"NS"
"OTU7342",4,4.322,3,5,"NS"
"OTU1605",67,42.4,37,49,"Generalists"
"OTU5556",5,4.288,3,5,"NS"
"OTU4257",3,4.972,3,6,"NS"
"OTU7947",2,1.916,1,2,"NS"
"OTU263",74,63.548,58,69,"Generalists"
"OTU5967",2,1.928,1,2,"NS"
"OTU6445",5,5.012,3,6,"NS"
"OTU227",56,53.202,47,60,"NS"
"OTU36314",10,9.802,7,12.525,"NS"
"OTU6356",5,4.948,3,6,"NS"
"OTU67576",2,1.9,1,2,"NS"
"OTU2800",14,12.726,9,16,"NS"
"OTU1479",27,19.218,15,24,"Generalists"
"OTU4346",5,9.826,7,13,"Specialists"
"OTU12154",19,14.11,11,18,"Generalists"
"OTU15029",7,6.86,5,9,"NS"
"OTU11809",20,16.2,13,20,"NS"
"OTU1035",6,6.31,4,8,"NS"
"OTU2732",13,10.358,7,13,"NS"
"OTU452",46,44.41,38,51,"NS"
"OTU1186",56,32.24,27,38,"Generalists"
"OTU98607",5,7.982,6,10,"Specialists"
"OTU1848",8,7.93,6,10,"NS"
"OTU19019",4,3.562,2,4,"NS"
"OTU17395",2,1.926,1,2,"NS"
"OTU3564",41,26.53,22,32,"Generalists"
"OTU1095",27,29.616,24,35,"NS"
"OTU26948",11,8.934,6,11,"NS"
"OTU32",49,62.934,57,68,"Specialists"
"OTU3228",6,4.954,4,6,"NS"
"OTU41446",41,49.798,44,56,"Specialists"
"OTU2145",30,30.464,25,36,"NS"
"OTU195",16,21.568,17,27,"Specialists"
"OTU83900",3,4.288,3,5,"NS"
"OTU8719",7,5.668,4,7,"NS"
"OTU4420",29,20.708,16,25,"Generalists"
"OTU682",10,10.372,7,13,"NS"
"OTU1236",26,24.604,20,30,"NS"
"OTU3058",6,6.232,4,8,"NS"
"OTU939",44,24.936,20,30,"Generalists"
"OTU89106",51,33.952,28.475,40,"Generalists"
"OTU36691",18,18.004,14,22,"NS"
"OTU856",43,38.212,32,44,"NS"
"OTU18668",35,29.112,24,34,"Generalists"
"OTU3300",26,18.062,14,22,"Generalists"
"OTU1051",46,27.914,23,33.525,"Generalists"
"OTU687",40,28.844,24,34,"Generalists"
