"","SRR13801030","SRR13801029","SRR13801028","SRR13801031","SRR13801027","SRR13801026","SRR13801025","SRR13801024","SRR13801021","SRR13801020","SRR13801019","SRR13801193","SRR13801192","SRR13801191","SRR13801194","SRR13801190","SRR13801189","SRR13801188","SRR13801187","SRR13801184","SRR13801183","SRR13801182","SRR13801181","SRR13801365","SRR13801364","SRR13801366","SRR13801362","SRR13801361","SRR13801360","SRR13801358","SRR13801356","SRR13801355","SRR13801354","SRR13801472","SRR13801471","SRR13801470","SRR13801402","SRR13801469","SRR13801468","SRR13801466","SRR13801465","SRR13801464","SRR13801463","SRR13801461","SRR13801542","SRR13801541","SRR13801540","SRR13801543","SRR13801539","SRR13801538","SRR13801537","SRR13801535","SRR13801534","SRR13801533","SRR13801532","SRR13801531","SRR13801143","SRR13801142","SRR13801141","SRR13801144","SRR13801140","SRR13801139","SRR13801138","SRR13801136","SRR13801134","SRR13801133","SRR13801132","SRR13800991","SRR13800990","SRR13800989","SRR13800992","SRR13800988","SRR13800987","SRR13800986","SRR13800984","SRR13801271","SRR13801270","SRR13801269","SRR13801268"
"OTU149",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00118729593351143,0.00524337158686189,0.00118682622885966,0.00148309274273285,0.00108792404312135,0.00158274804629538,0.00158290462999604,0.00296618548546569,0.00128585558852621,0.000890207715133531,0.0030665743396973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8960910440376e-05,0,0,0,0,0.000791217485906439,0.00158321789036216,0.000890471950133571,0.000692315300168134,0.000593413114429829,0.00187858414079494,0.00138476755687438,0.00138421989321732,0.00118717847249703,0.0035615354174911,0.00267035901493423,0.000593354430379747
"OTU594",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000890471950133571,0.000593589236248516,0.000692315300168134,0.000494364247577615,0.00118682622885966,0.000494608764467306,0.000890383854372774,0.000790982796124184,0.00168150346191889,0.00138476755687438,0.00148382629340192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000791217485906439,0.00059370670888581,0.000395765311170476,0.000692315300168134,0.000890119671644743,0.000889855645639707,0.00039564787339268,0.000790982796124184,0.000989315393747527,0.00108824693312228,0.00128572841459796,0.000197784810126582
"OTU631",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00217670921143762,0.00207756232686981,0.00138463060033627,0.00177971129127941,0.00267035901493423,0.0017805915520823,0.0016818361693708,0.000790982796124184,0.00336300692383778,0.00227497527200791,0.00247304382233653,0,0,0,0.000692246835443038,0,0.000197863078749505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00108792404312135,0.00267168018998615,0.00118729593351143,0.00168133715755118,0.00158243497181288,0.00187858414079494,0.00148367952522255,0.00187858414079494,0.00138504155124654,0.0035615354174911,0.00168133715755118,0.000494462025316456
"OTU830",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00118729593351143,0.000989315393747527,0.000296706557214914,0.000593237097093138,0.000692315300168134,0.000692452270254229,0.00128611001187178,0.000494364247577615,0.000791295746785361,0.000791295746785361,0.00108813928182807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000494510928691524,0.00079160894518108,0.000692589294548333,0.000395608742953219,0.000890119671644743,0.000395491398062092,0.000890207715133531,0.000395491398062092,0.000791452314998021,0.00138504155124654,0.000692315300168134,0.000296677215189873
"OTU7602",0,0,0,0,0,0,0,0,0,0,0,0.00266956693691912,0,9.89511181476351e-05,0,0,0,0,0,0,0,0,0.0477744807121662,0.000197745699031046,0,0,0,0,0,0,0,0,0,0.000890471950133571,0.000593589236248516,0.000791217485906439,0.000790982796124184,0.000494510928691524,0.000692452270254229,0.000296794618124258,0.000395491398062092,0.000989119683481701,0.00039564787339268,0.00207735681076269,0,0.000494413131612776,9.88826263225551e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000494510928691524,0,0,0,0,0,0.000692315300168134,0.000494755590738175,0.000296823983377857,0.000692315300168134,0.000890119671644743,0.00227407553885703,0.0161226508407517,0.000692109946608661,0.000989315393747527,0.000692520775623269,0.00148353278607457,0.020371835443038
"OTU3",0.00277063130813378,0.0028675961633541,0,9.88924050632911e-05,0.00029673590504451,0.00573575949367089,0.0190881218474928,0.00158243497181288,0,0.000494853523357086,0.0334388603086664,0.00237294838837255,9.8960910440376e-05,0.00771818721551554,0.0319359303935139,0,0,0.00524181584413016,0.00346157650084067,0.00118694362017804,9.88826263225551e-05,0.000197882655585238,0.188328387734916,0,0,0.00247231012658228,0,0.000989217528934613,0,9.89511181476351e-05,0,0,0,0.00286929850598595,0.00217649386624456,0.00148353278607457,0.00306505833498121,0.00435169617248541,0.00217627856365615,0.00267115156311832,0.00316393118449674,0.00237388724035608,0.00227497527200791,0.00346226135127114,0.0016821690085098,0.0166122812221893,9.88826263225551e-05,0.0119659810126582,0.00573689416419387,0.0155322516818362,0.0137542054225213,0.0279920870425321,0.00187839841819081,0.0269173676397823,0.00623145400593472,0.00425279398674711,0,9.8872849515523e-05,0,0,0,0,0.000197921820880752,0,0.00188081568006335,0,0,0.00346157650084067,0.011379378586978,0.0161274364301969,0.00504401147265355,0.008109979230541,0.00978841210203678,0.0157270029673591,0.00444927822819854,0.0035615354174911,0.0327463395330431,0.00346157650084067,0.024129746835443
"OTU7361",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89315393747527e-05,0,0,0,0,9.89315393747527e-05,0,0.00019782393669634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8941327792619e-05,0,0,0,0.00019782393669634,0,0,0,0,0
"OTU8836",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00118729593351143,0.000692520775623269,0.00128572841459796,0.00098872849515523,0.00187914152902779,0.000989217528934613,0.000890383854372774,0.0012853470437018,0.00178041543026706,0.000593471810089021,0.00108813928182807,0.00227587571739561,0,0,0,9.89119683481701e-05,0,0,9.89119683481701e-05,0,0,0,0,0,0,9.89021857383048e-05,0,0,0,0,0,0,0,0,0.000791217485906439,0.00148426677221453,0.000890471950133571,0.000395608742953219,0.000989021857383048,0.000790982796124184,0.000989119683481701,0.00098872849515523,0.000989315393747527,0.00128611001187178,0.000890119671644743,0.000494462025316456
"OTU293",0.00267168018998615,0,0,0.000197784810126582,0,9.88924050632911e-05,9.89021857383048e-05,9.89021857383048e-05,0,0.00158353127474268,0.000395726157499011,0.00217520268934151,0.000197921820880752,0.00286958242628142,0.00207632983982598,9.89511181476351e-05,0.0010878164556962,0,0,0.000593471810089021,9.88826263225551e-05,0,0.00019782393669634,9.8872849515523e-05,0,0,0,0,0,0,0,0,0,0.00277035717819333,0.00316580925999209,0.00148353278607457,0.00296618548546569,0.00365938087231728,0.00267088732812345,0.00326474079936684,0.0025706940874036,0.0029673590504451,0.00276953511374876,0.00474824413888614,0.0165248367306551,0.00118659151587066,0,9.88924050632911e-05,0,0.000296794618124258,0.0231545616465466,0.00187932739861523,0.000395452298566485,0.00138545274616526,0,0,0,0,0,9.89021857383048e-05,0,0.00019780437147661,0.000296882731321128,0,0.00267273807166898,0,9.89021857383048e-05,0.00346157650084067,0.00385909360775777,0.00277035717819333,0.00267035901493423,0.0041538918010088,0.00494364247577615,0.00336300692383778,0.00158196559224837,0.00405619311436486,0.00603482390185991,0.00385718524379389,0.00207674050632911
"OTU5531",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88826263225551e-05,0,0,0,0,0,0,0,0,0,9.88924050632911e-05,0,0,0.000890471950133571,0.000890383854372774,0.000593413114429829,0.000395491398062092,0.000593413114429829,0.000494608764467306,0.000791452314998021,0.00118647419418628,0.00148367952522255,0.000593471810089021,0.000494608764467306,0.00039580447259054,0,0,0,9.89119683481701e-05,0,0,9.89119683481701e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000692315300168134,0.00188007124480507,0.000692589294548333,0.000494510928691524,0.000296706557214914,0.000889855645639707,0.000692383778437191,0.000889855645639707,0.000395726157499011,0.0016818361693708,0.000791217485906439,0.000296677215189873
"OTU10392",0,0,0,0,0,0,0,0,0,0,0,0.00494364247577615,9.8960910440376e-05,0,0,0.000494755590738175,0,0,0,0.000692383778437191,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00128623726130405,0.000791452314998021,0.000494510928691524,0.000889855645639707,0.0019780437147661,0.00168166979918884,0.00118717847249703,0.000296618548546569,0.00217606330365974,0.000989119683481701,0.0017805915520823,0.000296853354442905,0,0.000692178384257886,0.000791139240506329,0.00158259149357072,0.000197863078749505,0.0039580447259054,0.000890207715133531,0,9.8960910440376e-05,0,0,0,0,0,0,0,0,9.8960910440376e-05,0,9.89902989507028e-05,0,0,0.000791217485906439,0.00306748466257669,0.00148411991688928,0.00118682622885966,0.000791217485906439,0.000692109946608661,0.000989119683481701,0.000889855645639707,0.000692520775623269,0.00128611001187178,0.00118682622885966,0.000296677215189873
"OTU121",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000593647966755714,0.000692520775623269,0.000494510928691524,0.000593237097093138,0.000989021857383048,0.00079137402314769,0.00128611001187178,0.00138421989321732,0.00237388724035608,0.000989119683481701,0.00138490454050846,0,0,9.88826263225551e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00118682622885966,0.00059370670888581,0.00098941327792619,0.00019780437147661,0.000593413114429829,0.000296618548546569,0.00039564787339268,0.000494364247577615,0.000791452314998021,0.000890383854372774,0.000692315300168134,9.88924050632911e-05
"OTU809",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00118729593351143,0.00108824693312228,0.000593413114429829,0.000692109946608661,0.000989021857383048,0.000395687011573845,0.000890383854372774,0.000692109946608661,0.000890207715133531,0.000890207715133531,0.000890295776041151,0,0,0,0,0,0,0,0,0,0,0,0,9.8960910440376e-05,0,0,0,0,0,0,0,0,0,0,0.00019780437147661,0.000890560063328716,0.000791530622340952,0.000791217485906439,0.000593413114429829,0.000692109946608661,0.000890207715133531,0.00138421989321732,0.000791452314998021,0.00118717847249703,0.000989021857383048,0.000197784810126582
"OTU7504",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8941327792619e-05,0.000197863078749505,0,0,0.000494510928691524,9.89217528934613e-05,0.000197863078749505,0.000197745699031046,0.00029673590504451,0,0.000197843505786923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89021857383048e-05,0,0,0.000296706557214914,9.89021857383048e-05,9.8872849515523e-05,0.00039564787339268,9.8872849515523e-05,9.89315393747527e-05,0.000296794618124258,0.000296706557214914,0.000296677215189873
"OTU5396",0,9.88826263225551e-05,0,0.000197784810126582,0,0,0.00019780437147661,0,0,9.89707046714173e-05,0,0,0,0.000296853354442905,0.000494364247577615,0,0,9.89021857383048e-05,0,0,0,9.8941327792619e-05,0.000494559841740851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000494413131612776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU674",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000395765311170476,0.000296794618124258,9.89021857383048e-05,0.000197745699031046,0.000593413114429829,0.000296765258680384,0.000197863078749505,0.000494364247577615,0.000692383778437191,0.00019782393669634,0.000395687011573845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000692315300168134,0.00059370670888581,0.000494706638963095,0.000395608742953219,0.00019780437147661,0.000296618548546569,0.00029673590504451,0.000593237097093138,0.000494657696873763,0.000890383854372774,0.00019780437147661,0.000791139240506329
"OTU9163",0,0,0.00909990108803165,0.000296677215189873,0,0.0196795886075949,0.00178023934328949,0.00128572841459796,0,0,0,0,0.000593765462642256,0.00158321789036216,0,0,0,0,0,0.000494559841740851,0,0,0,0,0,0,0.000395569620253165,0,0,0,0,0,0,0.000197882655585238,0.000296794618124258,9.89021857383048e-05,0.000296618548546569,0.000890119671644743,0.000494608764467306,0.000197863078749505,0,0,0.00029673590504451,0.000494608764467306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000296706557214914,0.000296853354442905,0.000197882655585238,0.000692315300168134,0.000296706557214914,0.000593237097093138,0.000989119683481701,9.8872849515523e-05,0.000395726157499011,0.000197863078749505,0.000791217485906439,0.000197784810126582
"OTU1192",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8941327792619e-05,0,0,9.8872849515523e-05,0.00019780437147661,9.89217528934613e-05,9.89315393747527e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU939",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00197843505786923,0,0,0,0,9.89021857383048e-05,0,9.89315393747527e-05,0,9.8872849515523e-05,0,0,0,0,0,9.89119683481701e-05,0.000494608764467306,0,0,0,0,0.00019782393669634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3896",0.00059370670888581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000296823983377857,0,0,0,9.89021857383048e-05,0,9.89315393747527e-05,0,0,9.89119683481701e-05,0.000296765258680384,0,0.00019776525264511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8941327792619e-05,0,0,0,0.00019782393669634,0,0,0,9.89021857383048e-05,0.000197784810126582
"OTU289",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8872849515523e-05,0,0,0,0,0,0,0,0,0.00356188780053428,0.00316580925999209,0.00267035901493423,0.00177971129127941,0.00464840272970033,0.00168166979918884,0.00306687772061733,0.00326280403401226,0.00435212660731949,0.00257171117705242,0.00474824413888614,0.00178112012665743,0,0.00276871353703154,0,0.00237388724035608,0.00366046695686585,0.00039580447259054,0.00276953511374876,9.88630746416214e-05,0,9.89119683481701e-05,0,0,0,0.00118682622885966,0,0,0,0,0,0,0,0,0.00128572841459796,0.00178112012665743,0.00237459186702286,0.00267035901493423,0.00553852240134507,0.00326280403401226,0.0039564787339268,0.00405378683013644,0.00267115156311832,0.00504550850811239,0.00296706557214914,0.00128560126582278
"OTU214",0,0,0.0029673590504451,0.155261075949367,0.0379821958456973,9.88924050632911e-05,0.000791217485906439,0,0.00138517858909667,0.000296912114014252,0.0865650969529086,0.000889855645639707,0,0.0104888185236493,9.8872849515523e-05,0.00237482683554324,0.000692246835443038,0,0.0019780437147661,0.00237388724035608,0,9.8941327792619e-05,0.00672601384767557,0.000889855645639707,0,0.00168117088607595,0,0,0,0,9.88924050632911e-05,9.89119683481701e-05,0.00553852240134507,0,0,9.89021857383048e-05,0,0,0,0,0,0,0,0,0.00019790223629527,0,0.00919608424799763,0.000988924050632911,9.89119683481701e-05,9.89315393747527e-05,0,0,0.000494315373208107,0,0,0,0,0.00711884516511766,0,0.0355058846800514,0,0,0,0,0,0,0,0,0.00019790223629527,0.00118729593351143,0.00158243497181288,0,0,0.000494559841740851,0,0.00108824693312228,0,0,0.000197784810126582
"OTU137",0,0,0,0,0,9.88924050632911e-05,0.0040549896152705,0,0,0,0,0,0,0,0,0,0,0,0.000692315300168134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00108835460571881,0.000989315393747527,9.89021857383048e-05,0.000593237097093138,0.00267035901493423,0.000593530517360768,0.00118717847249703,0.00138421989321732,0.00138476755687438,0.00148367952522255,0.0017805915520823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000692315300168134,0.00079160894518108,0.000890471950133571,0.000494510928691524,0.00118682622885966,0.00118647419418628,0.00118694362017804,0.0012853470437018,0.000593589236248516,0.00158290462999604,0.000494510928691524,0.000395569620253165
"OTU200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000494413131612776,0,0,0,0,0,0,0,9.88924050632911e-05,0,0,0,0.000593413114429829,0.000890471950133571,0.000296794618124258,0.000296706557214914,0.000197745699031046,0.000989021857383048,0.000593530517360768,0.000494657696873763,0.000395491398062092,0.000593471810089021,0.000989119683481701,0.00079137402314769,0,0,0,0,0,0,0,0,0,0,0,0,0.000791687283523008,0,0.00227475027198101,0,0,9.89021857383048e-05,0.000692726373082632,0.00405378683013644,0.000197980597901406,0,0,0.000395608742953219,0.000296853354442905,0.000395765311170476,0.000494510928691524,0,0.000494364247577615,0.00019782393669634,0.000395491398062092,0.000791452314998021,0.000296794618124258,0.000395608742953219,0.000197784810126582
"OTU655",0,0,0,0,0,0.0335245253164557,0,0,0.0110814287127733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00108835460571881,0.00118717847249703,0.000692315300168134,0.000593237097093138,0.00187914152902779,0.000494608764467306,0.00207756232686981,0.000889855645639707,0.00168150346191889,0.00108803165182987,0.00316549609259076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000395608742953219,0.000692657827033445,0.00168200257247452,0.000890119671644743,0.000989021857383048,0.000889855645639707,0.000989119683481701,0.00118647419418628,0.00148397309062129,0.0016818361693708,0.00178023934328949,9.88924050632911e-05
"OTU552",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0480569563927618,0,0,0,0.00405378683013644,0.000791139240506329,0,0.00138490454050846,0,0,0,0,0.00375828305805558,0.000494706638963095,0,0.00168133715755118,0.000593237097093138,0,9.89217528934613e-05,0.000791452314998021,0.000692109946608661,9.89119683481701e-05,0.000593471810089021,0.000395687011573845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89119683481701e-05,0,0,0,0.000395961195802811,0,0,0.000296706557214914,0.000296853354442905,0.000296823983377857,0.000296706557214914,0.000494510928691524,9.8872849515523e-05,0.00019782393669634,0.000296618548546569,0.000593589236248516,0.000791452314998021,0.000494510928691524,9.88924050632911e-05
"OTU10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8872849515523e-05,0,9.88924050632911e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8941327792619e-05,9.89315393747527e-05,9.89021857383048e-05,9.8872849515523e-05,9.89021857383048e-05,0,9.89315393747527e-05,0,0,0,0.000296765258680384,9.89511181476351e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89315393747527e-05,0,0
"OTU926",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000593647966755714,0.000494657696873763,0.000395608742953219,0.000395491398062092,0.00118682622885966,0.001285982787615,0.000692520775623269,0.000889855645639707,0.000692383778437191,0.00039564787339268,0.000692452270254229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000593413114429829,0.00019790223629527,0.000494706638963095,0.000395608742953219,0.000296706557214914,0.000395491398062092,0.00019782393669634,0.000593237097093138,0.00257222002374357,0.000791452314998021,0.000593413114429829,0.000395569620253165
"OTU2462",0.00128636453591926,0.000791061010580441,0.00187932739861523,0.000296677215189873,0.000791295746785361,0.000494462025316456,9.89021857383048e-05,0.000395608742953219,0.00168200257247452,0.00237529691211401,0.00405619311436486,0.000296618548546569,0.000395843641761504,0.00336433801701959,0.00148309274273285,0.00346328913516723,0.000791139240506329,0,0,0.0100890207715134,9.88826263225551e-05,0,0,0.000494364247577615,0,0.000197784810126582,0,0.000692452270254229,9.88924050632911e-05,0.000989511181476351,0.000692246835443038,0.00148367952522255,0.000395608742953219,0.00336400514494905,0,0,0.000889855645639707,0.00108792404312135,0,0.000296794618124258,0,0.00118694362017804,0.00316518298714144,0.00227520031654961,0,0.000395530505290221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00019782393669634,0,9.89315393747527e-05,0,0,0
"OTU9487",0,0,0,0,0,0,0,0,0,9.89707046714173e-05,0,0,0,0,0,0,0,0,0,0,0.000494413131612776,0,0,0,9.8872849515523e-05,0,0,0,0,0,0.000197784810126582,0,0,0.002077767883645,0.000989315393747527,0.0019780437147661,0.000197745699031046,0.000494510928691524,0.000890295776041151,0.000593589236248516,0.000889855645639707,0.00118694362017804,0.00108803165182987,9.89217528934613e-05,0.000296853354442905,0,0,0,0,9.89315393747527e-05,0,0.00019782393669634,0,0,0,0,9.8960910440376e-05,0,0,0,0.000890207715133531,0,0,0.000197745699031046,0,9.89902989507028e-05,0,0.000593413114429829,0.000296853354442905,0.000593647966755714,0,0.00019780437147661,0.000296618548546569,0.000494559841740851,9.8872849515523e-05,0.000791452314998021,0.000296794618124258,0,9.88924050632911e-05
"OTU4672",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00217584808624271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00098941327792619,0.000296794618124258,0.00019780437147661,0.000296618548546569,0.000692315300168134,0.00118706103472154,0.000791452314998021,0.000790982796124184,0.00118694362017804,0.000989119683481701,0.00079137402314769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89021857383048e-05,0.000692657827033445,0.000395765311170476,0.000296706557214914,0.000593413114429829,0.000494364247577615,0.000692383778437191,0.000790982796124184,0.000494657696873763,0.000593589236248516,0.00118682622885966,9.88924050632911e-05
"OTU94",0,0,0,0,0,0,0,0,0.00583753833976452,0,0,0.0281787621119241,0.0283028203859476,0,0,0.00019790223629527,0,0,9.89021857383048e-05,0,9.88826263225551e-05,0,0,0,0.00622898951947795,0.00138449367088608,0,0.000593530517360768,0.000988924050632911,0,0,0,0,0.000890471950133571,0.00118717847249703,9.89021857383048e-05,0.000395491398062092,0.000791217485906439,0.000296765258680384,0.000692520775623269,0.000593237097093138,0.0095944609297725,0.0159248269040554,0.00079137402314769,0.00484860478923412,0,0,0,0,0.000692520775623269,0,0,0,0,0.00830860534124629,0.00395608742953219,0,0.000494364247577615,0,0.00178023934328949,9.89119683481701e-05,0.000692315300168134,0,0,0.00197980597901406,9.89902989507028e-05,0,0.00108792404312135,0.000296853354442905,0.000494706638963095,0.00148353278607457,9.89021857383048e-05,0.000692109946608661,0.000890207715133531,0.000692109946608661,0.0016818361693708,0.000890383854372774,0.000395608742953219,0.000197784810126582
"OTU708",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8941327792619e-05,0.000296794618124258,0.000395608742953219,0.000197745699031046,0.000593413114429829,0,0.000593589236248516,0.000790982796124184,0.00029673590504451,0.00019782393669634,0.001285982787615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000494755590738175,0.000296823983377857,0.000395608742953219,0,0.000395491398062092,0,0.000197745699031046,0.000296794618124258,0.000494657696873763,9.89021857383048e-05,9.88924050632911e-05
"OTU649",0.00336433801701959,0,0,9.88924050632911e-05,0.000692383778437191,0,0.000296706557214914,0.000296706557214914,0.000692589294548333,0,9.89315393747527e-05,0.000197745699031046,0,0,0.00108760134467075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00108835460571881,0.00108824693312228,0.000494510928691524,0.000692109946608661,0.000890119671644743,0.000593530517360768,0.000692520775623269,0.00138421989321732,0.000692383778437191,0.000890207715133531,0.000593530517360768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000593413114429829,0.00059370670888581,0.000791530622340952,0.000296706557214914,0.000494510928691524,0.00098872849515523,0.00128585558852621,0.00138421989321732,0.00128611001187178,0.00108824693312228,0.000395608742953219,0.000296677215189873
"OTU7127",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000296823983377857,0.000197863078749505,0,9.8872849515523e-05,0.00019780437147661,9.89217528934613e-05,0.000296794618124258,9.8872849515523e-05,9.89119683481701e-05,0.00019782393669634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00019780437147661,9.89511181476351e-05,0,0,0.00019780437147661,0.000197745699031046,0,0.000296618548546569,9.89315393747527e-05,0,0.00019780437147661,9.88924050632911e-05
"OTU2559",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8941327792619e-05,0,0,0.000197745699031046,0.00019780437147661,0,0,9.8872849515523e-05,9.89119683481701e-05,0.00019782393669634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000296706557214914,0,9.8941327792619e-05,9.89021857383048e-05,0.00019780437147661,0.000395491398062092,0.000494559841740851,9.8872849515523e-05,0,9.89315393747527e-05,0.000296706557214914,0
"OTU1007",0.000296853354442905,0,0,0,0,0,0,9.89021857383048e-05,0,0.000395882818685669,0,0,0,0,0,0,0,0.00148353278607457,0,9.89119683481701e-05,0,0,0.00019782393669634,0,0,0,0,9.89217528934613e-05,0,0,0,0,0,9.8941327792619e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00138545274616526,0,0,0.000692726373082632,0.000197745699031046,0,0,0,0.00019780437147661,0,9.8872849515523e-05,0,0.000197980597901406,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU4938",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8941327792619e-05,0,0,0,9.89119683481701e-05,9.8872849515523e-05,0,9.89315393747527e-05,0,0
"OTU1170",0,0,0,0,0,0,0,0,0.000197882655585238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015830612446819,0.000593589236248516,0.00019780437147661,0.000692109946608661,0.000890119671644743,0.00079137402314769,0.000494657696873763,0.000593237097093138,0.000890207715133531,0.000494559841740851,0.000593530517360768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000395608742953219,0.00039580447259054,0.000197882655585238,0.000395608742953219,0.000692315300168134,0.000593237097093138,0.00019782393669634,0.000889855645639707,0.000494657696873763,0.00108824693312228,0.00108792404312135,0.000197784810126582
