"","observed","mean.simulated","lowCI","uppCI","sign"
"OTU2876",11,10.766,7,15,"NS"
"OTU5977",2,2.004,1,3,"NS"
"OTU1516",12,10.618,7,15,"NS"
"OTU12863",2,1.446,1,2,"NS"
"OTU114",4,3.178,1,5,"NS"
"OTU12341",2,2.462,1,4,"NS"
"OTU11875",3,2.504,1,4,"NS"
"OTU10182",2,1.94,1,3,"NS"
"OTU9621",4,14.468,10,20,"Specialists"
"OTU11417",2,1.72,1,3,"NS"
"OTU8808",4,2.502,1,4,"NS"
"OTU4157",2,4.748,2,7,"NS"
"OTU7356",6,3.736,2,6,"NS"
"OTU2610",2,1.73,1,3,"NS"
"OTU9069",2,1.396,1,2,"NS"
"OTU3410",6,4.122,2,7,"NS"
"OTU5113",6,4.19,2,7,"NS"
"OTU7527",2,1.932,1,3,"NS"
"OTU5892",2,2.494,1,4,"NS"
"OTU215",5,2.662,1,5,"NS"
"OTU4437",5,2.596,1,4,"Generalists"
"OTU5221",3,4.44,2,7,"NS"
"OTU1518",7,18.162,13,24,"Specialists"
"OTU3957",3,5.186,3,8,"NS"
"OTU7368",1,3.382,2,6,"Specialists"
"OTU5334",2,2.716,1,4.52499999999998,"NS"
"OTU2420",7,4.418,2,7,"NS"
"OTU3263",6,9.192,5,13,"NS"
"OTU6401",2,2.638,1,4,"NS"
"OTU6911",4,2.508,1,4,"NS"
"OTU8216",2,1.748,1,3,"NS"
"OTU12301",1,1.416,1,2,"NS"
"OTU461",12,18.242,13,23,"Specialists"
"OTU6126",5,3.666,2,6,"NS"
"OTU5123",2,4.148,2,7,"NS"
"OTU2622",2,2.45,1,4,"NS"
"OTU6860",1,2.466,1,4,"NS"
"OTU85",16,5.388,3,8,"Generalists"
"OTU4514",13,6.374,3,10,"Generalists"
"OTU9593",9,5.564,3,9,"NS"
"OTU3707",1,9.45,6,13,"Specialists"
"OTU7367",2,2.608,1,4.52499999999998,"NS"
"OTU8064",4,3.426,2,5.52499999999998,"NS"
"OTU10374",1,2.004,1,3,"NS"
"OTU3448",6,6.282,3,9,"NS"
"OTU4868",5,4.636,2,7.52499999999998,"NS"
"OTU10123",6,3.798,2,6,"NS"
"OTU11455",2,5.578,3,9,"Specialists"
"OTU12861",1,1.776,1,3,"NS"
"OTU6499",2,1.49,1,2,"NS"
"OTU12072",2,1.434,1,2,"NS"
"OTU6726",3,2.19,1,4,"NS"
"OTU12155",3,1.738,1,3,"NS"
"OTU7891",5,2.158,1,4,"Generalists"
"OTU1658",2,1.772,1,3,"NS"
"OTU12873",2,1.744,1,3,"NS"
"OTU10564",1,1.438,1,2,"NS"
"OTU7614",1,2.598,1,4,"NS"
"OTU7454",2,2.182,1,4,"NS"
"OTU6630",2,1.952,1,3,"NS"
"OTU11627",2,2.31,1,4,"NS"
"OTU5861",2,3.124,1,5,"NS"
"OTU12274",1,1.464,1,2,"NS"
"OTU1276",2,2.17,1,4,"NS"
"OTU2657",4,2.516,1,4,"NS"
"OTU8034",3,1.956,1,3,"NS"
"OTU8367",2,1.966,1,3,"NS"
"OTU12644",1,1.42,1,2,"NS"
"OTU269",3,1.784,1,3,"NS"
"OTU11261",1,1.412,1,2,"NS"
"OTU1065",1,1.506,1,2,"NS"
"OTU3682",3,6.04,3,9,"NS"
"OTU616",1,7.308,4,11,"Specialists"
"OTU2780",2,1.444,1,2,"NS"
"OTU2487",2,9.934,6,14,"Specialists"
"OTU681",2,1.398,1,2,"NS"
"OTU275",5,58.206,50,67.525,"Specialists"
"OTU2643",6,7.41,4,11,"NS"
"OTU6885",1,2.016,1,4,"NS"
"OTU2156",1,9.476,6,14,"Specialists"
"OTU2129",1,10.026,6,14,"Specialists"
"OTU2365",4,6.222,4,9,"NS"
"OTU9617",1,1.412,1,2,"NS"
"OTU1304",2,11.014,7,15,"Specialists"
"OTU1636",3,15.1,10,20,"Specialists"
"OTU3690",3,5.404,3,8,"NS"
"OTU740",1,12.172,8,17,"Specialists"
"OTU1613",8,15.456,11,20,"Specialists"
"OTU2323",5,11.462,7,16,"Specialists"
"OTU8260",3,2.926,1,5,"NS"
"OTU4709",4,2.792,1,5,"NS"
"OTU4544",2,3.67,2,6,"NS"
"OTU5414",1,2.948,1,5,"NS"
"OTU6004",1,1.77,1,3,"NS"
"OTU3708",2,4.298,2,7,"NS"
"OTU12690",2,2.27,1,4,"NS"
"OTU4405",2,3.42,2,6,"NS"
"OTU11859",1,2.226,1,4,"NS"
"OTU3846",1,4.104,2,7,"Specialists"
"OTU3942",3,2.302,1,4,"NS"
"OTU11818",1,1.416,1,2,"NS"
"OTU2807",1,2.554,1,4,"NS"
"OTU8120",1,1.43,1,2,"NS"
"OTU12866",1,1.982,1,4,"NS"
"OTU7311",1,2.166,1,4,"NS"
"OTU3318",2,1.742,1,3,"NS"
"OTU12869",1,3.284,1.475,5,"Specialists"
"OTU284",4,3.832,2,6,"NS"
"OTU4498",5,4.988,3,8,"NS"
"OTU3797",1,2.47,1,4,"NS"
"OTU12872",1,2.6,1,4.52499999999998,"NS"
"OTU6258",1,1.732,1,3,"NS"
"OTU11303",2,2.216,1,4,"NS"
"OTU1735",3,14.24,10,19,"Specialists"
"OTU4268",2,3.534,2,6,"NS"
"OTU2095",25,11.924,7.475,17,"Generalists"
"OTU6172",2,2.436,1,4,"NS"
"OTU392",4,1.968,1,3,"Generalists"
"OTU6597",2,1.43,1,2,"NS"
"OTU4633",6,3.144,1,5,"Generalists"
"OTU12845",2,1.408,1,2,"NS"
"OTU5650",3,2.628,1,4,"NS"
"OTU7941",1,1.438,1,2,"NS"
"OTU4838",2,3.796,2,6,"NS"
"OTU11309",2,1.48,1,2,"NS"
"OTU5777",1,2.058,1,3,"NS"
"OTU5586",1,1.462,1,2,"NS"
"OTU1181",5,21.744,16,28,"Specialists"
"OTU1573",2,19.212,14,25,"Specialists"
"OTU7463",1,2.152,1,4,"NS"
"OTU5390",1,1.748,1,3,"NS"
"OTU12485",1,1.462,1,2,"NS"
"OTU8547",4,3.374,1.475,6,"NS"
"OTU8040",9,6.606,4,10,"NS"
"OTU6022",1,1.762,1,3,"NS"
"OTU9820",2,1.432,1,2,"NS"
"OTU11716",3,1.982,1,3,"NS"
"OTU1286",1,1.396,1,2,"NS"
"OTU12662",5,2.202,1,4,"Generalists"
"OTU6088",2,1.686,1,3,"NS"
"OTU4162",3,1.706,1,3,"NS"
"OTU6794",3,2.956,1,5,"NS"
"OTU6298",1,1.428,1,2,"NS"
"OTU7883",1,1.43,1,2,"NS"
"OTU9689",2,1.422,1,2,"NS"
"OTU9598",3,2.626,1,5,"NS"
"OTU5470",1,1.374,1,2,"NS"
"OTU11841",1,1.418,1,2,"NS"
"OTU11807",2,1.994,1,3,"NS"
"OTU1129",12,11.988,8,17,"NS"
"OTU4714",1,4.34,2,7,"Specialists"
"OTU6249",2,2.028,1,3,"NS"
"OTU4642",7,4.956,2.475,8,"NS"
"OTU2203",1,1.438,1,2,"NS"
"OTU5448",3,2.856,1,5,"NS"
"OTU7916",3,2.444,1,4,"NS"
"OTU12607",1,1.438,1,2,"NS"
"OTU1371",2,1.758,1,3,"NS"
"OTU3184",1,8.014,5,12,"Specialists"
"OTU1665",2,15.324,11,20,"Specialists"
"OTU11268",1,2.384,1,4,"NS"
"OTU12138",2,6.52,4,10,"Specialists"
"OTU5141",1,3.874,2,6,"Specialists"
"OTU5903",2,3.266,2,5,"NS"
"OTU12141",5,3.338,1,5,"NS"
"OTU11883",1,3.782,2,6,"Specialists"
"OTU7237",2,3.488,2,6,"NS"
"OTU12669",4,3.372,1,6,"NS"
"OTU2770",4,8.366,5,12,"Specialists"
"OTU3654",4,6.256,4,9,"NS"
"OTU5155",6,3.996,2,6,"NS"
"OTU574",6,30.334,24,37,"Specialists"
"OTU8908",2,1.442,1,2,"NS"
"OTU2091",11,4.89,3,8,"Generalists"
"OTU1000",1,1.73,1,3,"NS"
"OTU5623",5,3.044,1,5,"NS"
"OTU5411",1,4.654,2,7,"Specialists"
"OTU6606",1,2.27,1,4,"NS"
"OTU370",17,33.65,26,42,"Specialists"
"OTU1293",1,30.31,23.475,37,"Specialists"
"OTU4630",2,6.132,3,9,"Specialists"
"OTU1604",1,2.69,1,4,"NS"
"OTU11443",2,3.122,2,5,"NS"
"OTU7357",1,2.756,1,5,"NS"
"OTU9233",2,2.13,1,4,"NS"
"OTU6371",1,3.09,1,5,"NS"
"OTU12657",2,1.762,1,3,"NS"
"OTU7069",1,1.956,1,3,"NS"
"OTU3487",1,8.224,5,12,"Specialists"
"OTU10204",1,1.406,1,2,"NS"
"OTU1303",1,1.792,1,3,"NS"
"OTU12135",1,2.146,1,4,"NS"
"OTU5617",3,1.958,1,3,"NS"
"OTU7775",3,2.352,1,4,"NS"
"OTU2286",1,1.766,1,3,"NS"
"OTU8020",1,2.646,1,5,"NS"
"OTU9549",1,1.752,1,3,"NS"
"OTU8432",2,1.74,1,3,"NS"
"OTU12654",1,1.444,1,2,"NS"
"OTU10165",1,1.95,1,3,"NS"
"OTU2608",10,7.62,5,11,"NS"
"OTU5083",4,2.596,1,4,"NS"
"OTU9810",3,1.718,1,3,"NS"
"OTU5504",3,1.956,1,3,"NS"
"OTU2138",2,1.93,1,3,"NS"
"OTU3400",1,5.384,3,8,"Specialists"
"OTU11262",1,1.406,1,2,"NS"
"OTU11706",2,1.43,1,2,"NS"
"OTU10008",2,1.75,1,3,"NS"
"OTU2479",2,11.34,7,16,"Specialists"
"OTU5016",2,4.206,2,7,"NS"
"OTU4569",1,4.844,2,7,"Specialists"
"OTU3801",3,1.976,1,3,"NS"
"OTU6743",2,2.17,1,4,"NS"
"OTU12288",3,1.994,1,3,"NS"
"OTU6338",3,3.142,1,5,"NS"
"OTU5755",2,3.398,2,6,"NS"
"OTU12211",1,1.416,1,2,"NS"
"OTU5388",1,2.18,1,4,"NS"
"OTU4271",3,4.824,2,8,"NS"
"OTU8366",3,1.982,1,3,"NS"
"OTU10396",2,1.94,1,3,"NS"
"OTU10590",2,1.824,1,3,"NS"
"OTU12215",1,1.438,1,2,"NS"
"OTU10907",7,3.674,2,6,"Generalists"
"OTU11727",1,1.384,1,2,"NS"
"OTU505",2,27.75,21,34,"Specialists"
"OTU7701",2,1.99,1,3,"NS"
"OTU872",2,24.74,19,31,"Specialists"
"OTU5061",1,8.144,5,12,"Specialists"
"OTU7293",2,2.992,1,5,"NS"
"OTU9557",1,1.39,1,2,"NS"
"OTU2424",1,1.422,1,2,"NS"
"OTU7325",2,2.326,1,4,"NS"
"OTU5258",1,3.708,2,6,"Specialists"
"OTU6318",1,2.786,1,5,"NS"
"OTU10021",1,2.014,1,3,"NS"
"OTU10083",1,1.428,1,2,"NS"
"OTU7488",1,1.964,1,3,"NS"
"OTU9726",2,1.974,1,3,"NS"
"OTU579",1,2.188,1,4,"NS"
"OTU603",7,3.712,2,6,"Generalists"
"OTU2353",1,1.422,1,2,"NS"
"OTU10730",2,1.768,1,3,"NS"
"OTU7000",1,2.496,1,4,"NS"
"OTU4208",1,4.15,2,7,"Specialists"
"OTU9564",1,1.458,1,2,"NS"
"OTU6387",1,4.072,2,6.52499999999998,"Specialists"
"OTU6529",1,2.212,1,4,"NS"
"OTU10365",1,1.426,1,2,"NS"
"OTU8891",1,1.756,1,3,"NS"
"OTU998",6,7.112,4,11,"NS"
"OTU11195",2,1.454,1,2,"NS"
"OTU6386",4,2.5,1,4,"NS"
"OTU8438",1,1.442,1,2,"NS"
"OTU10364",1,1.724,1,3,"NS"
"OTU4932",6,2.304,1,4,"Generalists"
"OTU7063",1,1.786,1,3,"NS"
"OTU9626",1,1.44,1,2,"NS"
"OTU11549",1,1.426,1,2,"NS"
"OTU7254",1,1.476,1,2,"NS"
"OTU10582",1,1.404,1,2,"NS"
"OTU11534",2,1.446,1,2,"NS"
"OTU8968",3,1.982,1,3,"NS"
"OTU6362",3,2.322,1,4,"NS"
"OTU11757",2,6.648,3.475,10,"Specialists"
"OTU1761",5,8.224,5,12,"NS"
"OTU5234",7,4.664,2,7,"NS"
"OTU10712",3,2.618,1,4,"NS"
"OTU941",1,2.368,1,4,"NS"
"OTU8348",2,1.802,1,3,"NS"
"OTU1285",4,15.818,10,21,"Specialists"
"OTU7151",1,2.7,1,4,"NS"
"OTU3367",2,5.038,2,8,"NS"
"OTU778",1,1.438,1,2,"NS"
"OTU7434",1,1.988,1,3,"NS"
"OTU2900",4,2.75,1,5,"NS"
"OTU4484",4,22.468,16,30,"Specialists"
"OTU4476",4,3.066,1,5,"NS"
"OTU3650",5,7.09,4,11,"NS"
"OTU3105",2,3.122,1,5,"NS"
"OTU1150",2,30.274,23,37,"Specialists"
"OTU10065",1,1.936,1,3,"NS"
"OTU2827",3,2.228,1,4,"NS"
"OTU2363",1,1.758,1,3,"NS"
"OTU10676",1,1.382,1,2,"NS"
"OTU12133",1,1.436,1,2,"NS"
"OTU249",2,2.132,1,4,"NS"
"OTU457",2,1.728,1,3,"NS"
"OTU849",1,2.482,1,4,"NS"
"OTU5946",1,2.9,1,5,"NS"
"OTU1126",1,3.22,1,5,"NS"
"OTU11939",2,1.924,1,3,"NS"
"OTU431",8,33.628,26.475,42,"Specialists"
"OTU4263",2,1.748,1,3,"NS"
"OTU1141",7,5.668,3,8,"NS"
"OTU3337",1,3.224,1,5,"NS"
"OTU943",1,3.086,2,5,"Specialists"
"OTU3292",5,3.16,1,6,"NS"
"OTU2859",2,4.704,2,7,"NS"
"OTU12367",1,1.418,1,2,"NS"
"OTU4541",2,1.438,1,2,"NS"
"OTU9019",4,2.498,1,4,"NS"
"OTU7813",2,1.448,1,2,"NS"
"OTU2110",5,13.282,9,18,"Specialists"
"OTU6625",3,1.776,1,3,"NS"
"OTU1629",2,1.752,1,3,"NS"
"OTU1161",1,3.2,1,5,"NS"
"OTU4121",3,2.574,1,4,"NS"
"OTU2115",2,1.984,1,4,"NS"
"OTU10498",1,2.522,1,4,"NS"
"OTU9618",1,1.722,1,3,"NS"
"OTU193",1,3.16,1,5,"NS"
"OTU968",12,17.504,12,23,"NS"
"OTU3368",7,5.294,3,8,"NS"
"OTU4432",1,4.89,3,8,"Specialists"
"OTU5482",1,1.476,1,2,"NS"
"OTU11141",3,2.344,1,4,"NS"
"OTU270",3,3.284,2,6,"NS"
"OTU1137",2,1.39,1,2,"NS"
"OTU10088",1,1.476,1,2,"NS"
"OTU493",1,10.356,6,14,"Specialists"
"OTU6673",1,3.606,2,6,"Specialists"
"OTU7645",1,2.184,1,4,"NS"
"OTU7040",1,1.456,1,2,"NS"
"OTU3393",2,5.484,3,9,"Specialists"
"OTU6715",1,1.804,1,3,"NS"
"OTU191",3,13.278,9,18,"Specialists"
"OTU12955",2,1.438,1,2,"NS"
"OTU8696",1,3.964,2,6,"Specialists"
"OTU2943",3,5.38,3,8,"NS"
"OTU4479",5,2.868,1,5,"NS"
"OTU2597",1,13.534,9,18.525,"Specialists"
"OTU3719",1,4.292,2,7,"Specialists"
"OTU8715",1,1.944,1,3,"NS"
"OTU5057",1,2.31,1,4,"NS"
"OTU7791",8,3.964,2,6,"Generalists"
"OTU1316",7,9.484,6,14,"NS"
"OTU4996",4,4.358,2,7,"NS"
"OTU10625",1,1.926,1,3,"NS"
"OTU2617",1,1.424,1,2,"NS"
"OTU3452",1,1.438,1,2,"NS"
"OTU3532",2,1.446,1,2,"NS"
"OTU8820",2,2.16,1,4,"NS"
"OTU1688",2,2.174,1,4,"NS"
"OTU8038",2,1.722,1,3,"NS"
"OTU455",4,2.414,1,4,"NS"
"OTU3937",1,1.406,1,2,"NS"
"OTU5579",3,1.662,1,3,"NS"
"OTU6727",1,2.778,1,5,"NS"
"OTU1952",1,6.438,4,10,"Specialists"
"OTU166",2,1.44,1,2,"NS"
"OTU3489",2,1.386,1,2,"NS"
"OTU8076",1,1.938,1,3,"NS"
"OTU12245",2,1.432,1,2,"NS"
"OTU2649",1,13.228,8,19,"Specialists"
"OTU11760",4,3.15,1,5,"NS"
"OTU8534",1,1.408,1,2,"NS"
"OTU5190",2,2.682,1,5,"NS"
"OTU10171",2,1.692,1,3,"NS"
"OTU1652",1,3.978,2,6,"Specialists"
"OTU11954",6,3.75,2,6,"NS"
"OTU12214",2,1.76,1,3,"NS"
"OTU6695",1,3.128,1,5,"NS"
"OTU3375",2,1.458,1,2,"NS"
"OTU63",2,5.996,3,9,"Specialists"
"OTU6319",3,2.326,1,4,"NS"
"OTU11012",3,1.732,1,3,"NS"
"OTU4636",2,11.6,8,16,"Specialists"
"OTU5695",1,1.7,1,3,"NS"
"OTU291",1,8.388,5,12,"Specialists"
"OTU4410",2,2.446,1,4,"NS"
"OTU12420",1,1.424,1,2,"NS"
"OTU9540",1,1.946,1,3,"NS"
"OTU10773",3,1.684,1,3,"NS"
"OTU1716",3,13.71,9,19,"Specialists"
"OTU1261",2,32.026,25,39,"Specialists"
"OTU1343",4,18.23,13,25,"Specialists"
"OTU1069",1,34.194,27,41.525,"Specialists"
"OTU5118",5,3.806,2,6,"NS"
"OTU288",1,23.114,17,29.525,"Specialists"
"OTU4063",3,6.762,4,10,"Specialists"
"OTU4463",3,2.54,1,4,"NS"
"OTU1266",1,22.132,17,28.525,"Specialists"
"OTU4270",2,2.166,1,4,"NS"
"OTU1111",2,30.714,24,38,"Specialists"
"OTU1227",2,20.878,15,27,"Specialists"
"OTU3335",8,9.202,6,13,"NS"
"OTU999",18,18.17,13,23,"NS"
"OTU2444",1,1.744,1,3,"NS"
"OTU1280",2,24.386,19,30,"Specialists"
"OTU2903",3,6.524,3.475,10,"Specialists"
"OTU10990",2,10.96,7,15,"Specialists"
"OTU4718",3,3.534,2,6,"NS"
"OTU2551",1,15.542,11,21,"Specialists"
"OTU2383",5,5.802,3,9,"NS"
"OTU6351",1,2.508,1,4,"NS"
"OTU3252",2,1.988,1,3,"NS"
"OTU1680",1,22.06,16,28,"Specialists"
"OTU1122",9,14.18,9,19,"NS"
"OTU7924",1,1.718,1,3,"NS"
"OTU8396",8,10.948,7,15,"NS"
"OTU1738",3,19.776,14,25,"Specialists"
"OTU2834",2,3.724,2,6,"NS"
"OTU1724",1,13.864,9,19.525,"Specialists"
"OTU4615",2,1.422,1,2,"NS"
"OTU2941",1,9.258,6,13,"Specialists"
"OTU6226",1,1.754,1,3,"NS"
"OTU2750",3,12.356,8,17,"Specialists"
"OTU11008",2,1.41,1,2,"NS"
"OTU5596",1,3.428,2,6,"Specialists"
"OTU806",1,1.392,1,2,"NS"
"OTU3917",5,18.666,13.475,25,"Specialists"
"OTU514",1,5.902,3,9,"Specialists"
"OTU2081",14,16.102,11,21,"NS"
"OTU8012",2,2.736,1,5,"NS"
"OTU7287",2,1.958,1,3,"NS"
"OTU4305",3,2.466,1,4,"NS"
"OTU10237",2,1.788,1,3,"NS"
"OTU2373",4,5.22,3,8,"NS"
"OTU2823",5,3.722,2,6,"NS"
"OTU10809",2,7.864,5,11.525,"Specialists"
"OTU141",4,2.196,1,4,"NS"
"OTU9921",2,1.752,1,3,"NS"
"OTU4985",4,2.282,1,4,"NS"
"OTU12227",1,1.388,1,2,"NS"
"OTU1219",1,15.758,11,21,"Specialists"
"OTU6903",1,1.41,1,2,"NS"
"OTU596",3,1.752,1,3,"NS"
"OTU8098",6,14.79,10,20,"Specialists"
"OTU8019",2,2.31,1,4,"NS"
"OTU3866",1,7.084,4,11,"Specialists"
"OTU10250",2,6.876,4,11,"Specialists"
"OTU3140",7,5.366,3,8,"NS"
"OTU3998",1,5.616,3,9,"Specialists"
"OTU6616",3,2.878,1,5,"NS"
"OTU2313",5,5.78,3,9,"NS"
"OTU11319",1,2.476,1,4,"NS"
"OTU3695",1,8.442,5,12,"Specialists"
"OTU9709",2,17.05,12,23,"Specialists"
"OTU3186",1,2.596,1,4.52499999999998,"NS"
"OTU5996",2,1.444,1,2,"NS"
"OTU8788",1,2.166,1,4,"NS"
"OTU1228",1,1.772,1,3,"NS"
"OTU9539",1,1.432,1,2,"NS"
"OTU5255",2,1.752,1,3,"NS"
"OTU7447",4,1.996,1,3.52499999999998,"Generalists"
"OTU3751",1,7.216,4,11,"Specialists"
"OTU5445",1,4.684,2,7,"Specialists"
"OTU3023",3,1.738,1,3,"NS"
"OTU10599",1,1.73,1,3,"NS"
"OTU11126",2,1.462,1,2,"NS"
"OTU8328",2,1.454,1,2,"NS"
"OTU9107",6,3.666,2,6,"NS"
"OTU2195",2,2.654,1,4,"NS"
"OTU8178",2,1.474,1,2,"NS"
"OTU11398",1,8.788,5,13,"Specialists"
"OTU9705",1,1.388,1,2,"NS"
"OTU12892",1,1.726,1,3,"NS"
"OTU8538",1,2.22,1,4,"NS"
"OTU4010",1,1.402,1,2,"NS"
"OTU11975",2,1.706,1,3,"NS"
"OTU5323",1,4.12,2,7,"Specialists"
"OTU8609",1,3.076,1,5,"NS"
"OTU9799",1,2.272,1,4,"NS"
"OTU10480",1,1.454,1,2,"NS"
"OTU5227",1,5.358,3,8.52499999999998,"Specialists"
"OTU5833",1,1.92,1,3,"NS"
"OTU8151",3,2.514,1,4,"NS"
"OTU2257",2,1.438,1,2,"NS"
"OTU773",2,1.75,1,3,"NS"
"OTU11346",1,1.96,1,3,"NS"
"OTU9016",2,15.312,11,20,"Specialists"
"OTU662",1,16.104,11.475,21.525,"Specialists"
"OTU837",3,3.012,1,5,"NS"
"OTU4416",1,5.888,3,9,"Specialists"
"OTU7940",2,1.724,1,3,"NS"
"OTU7552",3,1.758,1,3,"NS"
"OTU2033",3,3.324,1,5.52499999999998,"NS"
"OTU3464",5,4.912,2,7.52499999999998,"NS"
"OTU2503",2,2.508,1,4,"NS"
"OTU1109",5,24.264,18,31,"Specialists"
"OTU2861",4,12.048,8,17,"Specialists"
"OTU2135",2,2.332,1,4,"NS"
"OTU5828",6,3.088,1,5,"Generalists"
"OTU4527",1,1.42,1,2,"NS"
"OTU4780",3,1.694,1,3,"NS"
"OTU635",2,2.178,1,4,"NS"
"OTU11830",2,2.14,1,4,"NS"
"OTU57",5,2.38,1,4,"Generalists"
"OTU8972",1,2.18,1,4,"NS"
"OTU204",3,4.624,2,7,"NS"
"OTU12938",1,2.6,1,4,"NS"
"OTU4293",3,4.308,2,7,"NS"
"OTU5072",2,1.434,1,2,"NS"
"OTU1233",2,1.434,1,2,"NS"
"OTU13007",2,5.158,3,8,"Specialists"
"OTU4747",2,3.846,2,6,"NS"
"OTU7007",3,2.484,1,4,"NS"
"OTU3948",4,5.992,3,9,"NS"
"OTU3503",3,4.164,2,7,"NS"
"OTU6968",7,2.762,1,5,"Generalists"
"OTU1579",9,7.452,4,11,"NS"
"OTU1691",7,12.026,8,17,"Specialists"
"OTU4316",1,1.47,1,2,"NS"
"OTU3700",2,3.02,1,5,"NS"
"OTU473",3,1.734,1,3,"NS"
"OTU4051",3,1.782,1,3,"NS"
"OTU5949",4,2.376,1,4,"NS"
"OTU4898",3,1.944,1,3,"NS"
"OTU6430",3,2.754,1,4,"NS"
"OTU7227",6,2.36,1,4,"Generalists"
"OTU4771",3,3.8,2,6,"NS"
"OTU5754",3,4.43,2,7,"NS"
"OTU278",4,3.17,1,5,"NS"
"OTU13002",1,1.756,1,3,"NS"
"OTU7802",1,2.424,1,4,"NS"
"OTU3093",4,10.242,7,14,"Specialists"
"OTU2837",1,1.75,1,3,"NS"
"OTU836",9,7.468,4,11,"NS"
"OTU4734",1,1.41,1,2,"NS"
"OTU7671",3,2.264,1,4,"NS"
"OTU8179",2,3.432,1,6,"NS"
"OTU10376",2,1.432,1,2,"NS"
"OTU7009",6,3.698,2,6,"NS"
"OTU4610",3,3.344,2,6,"NS"
"OTU2729",2,2.606,1,4.52499999999998,"NS"
"OTU6974",2,1.474,1,2,"NS"
"OTU9385",1,1.736,1,3,"NS"
"OTU9739",2,1.408,1,2,"NS"
"OTU6071",4,2.772,1,5,"NS"
"OTU8292",2,2.356,1,4,"NS"
"OTU4216",3,3.99,2,6,"NS"
"OTU9728",3,3.792,2,6,"NS"
"OTU9143",2,12.4,8,17,"Specialists"
"OTU7225",3,2.548,1,4,"NS"
"OTU12853",1,3.466,2,5,"Specialists"
"OTU1100",1,5.52,3,8,"Specialists"
"OTU5490",6,4.45,2,7,"NS"
"OTU1014",2,1.42,1,2,"NS"
"OTU7763",2,1.448,1,2,"NS"
"OTU8247",1,1.42,1,2,"NS"
"OTU8201",4,2.698,1,5,"NS"
"OTU7226",1,1.744,1,3,"NS"
"OTU648",1,1.972,1,3,"NS"
"OTU5105",2,3.794,2,6,"NS"
"OTU5056",4,2.662,1,5,"NS"
"OTU1733",4,13.19,9,18,"Specialists"
"OTU9095",1,1.704,1,3,"NS"
"OTU5720",1,1.742,1,3,"NS"
"OTU4213",1,1.454,1,2,"NS"
"OTU1648",1,7.394,4,11,"Specialists"
"OTU1639",5,4.134,2,7,"NS"
"OTU8036",2,2.288,1,4,"NS"
"OTU2266",1,1.726,1,3,"NS"
"OTU9105",2,1.44,1,2,"NS"
"OTU13000",2,1.71,1,3,"NS"
"OTU10828",2,3.41,2,6,"NS"
"OTU3156",4,8.042,5,12,"Specialists"
"OTU10840",2,1.442,1,2,"NS"
"OTU8309",2,1.73,1,3,"NS"
"OTU11576",2,1.704,1,3,"NS"
"OTU10807",1,2.202,1,3.52499999999998,"NS"
"OTU11014",3,5.49,3,8,"NS"
"OTU1074",1,1.438,1,2,"NS"
"OTU8785",1,2.384,1,4,"NS"
"OTU5120",2,12.76,9,17,"Specialists"
"OTU11024",1,1.454,1,2,"NS"
"OTU10876",4,7.324,4,11,"NS"
"OTU11724",1,2.028,1,3,"NS"
"OTU3209",7,8.258,5,11,"NS"
"OTU9054",1,1.738,1,3,"NS"
"OTU12983",1,1.436,1,2,"NS"
"OTU8750",1,1.72,1,3,"NS"
"OTU13038",2,1.436,1,2,"NS"
"OTU7179",2,2.13,1,4,"NS"
"OTU12051",1,1.484,1,2,"NS"
"OTU9577",1,1.776,1,3,"NS"
"OTU4641",2,3.18,1,5,"NS"
"OTU7464",5,2.162,1,4,"Generalists"
"OTU2919",3,4.838,2,7,"NS"
"OTU11169",2,2.182,1,4,"NS"
"OTU1720",3,1.972,1,3,"NS"
"OTU1450",2,1.948,1,3,"NS"
"OTU9383",1,1.46,1,2,"NS"
"OTU6153",3,2.466,1,4,"NS"
"OTU2680",1,5.798,3,9,"Specialists"
"OTU5637",3,3.794,2,6,"NS"
"OTU7626",1,1.458,1,2,"NS"
"OTU9257",1,1.71,1,3,"NS"
"OTU9489",3,2.174,1,4,"NS"
"OTU2960",2,2.196,1,4,"NS"
"OTU6793",4,2.82,1,5,"NS"
"OTU7769",2,1.934,1,3,"NS"
"OTU4884",1,3.646,2,6,"Specialists"
"OTU8174",3,2.396,1,4,"NS"
"OTU1052",1,4.952,2,8,"Specialists"
"OTU315",2,11.51,7,16,"Specialists"
"OTU1443",2,1.442,1,2,"NS"
"OTU3130",5,5.782,3,9,"NS"
"OTU3922",3,3.234,2,5,"NS"
"OTU7412",4,2.142,1,4,"NS"
"OTU10984",2,4.746,2.475,8,"Specialists"
"OTU198",3,2.358,1,4,"NS"
"OTU3200",4,1.926,1,3,"Generalists"
"OTU1128",2,1.418,1,2,"NS"
"OTU5058",4,2.674,1,4.52499999999998,"NS"
"OTU5290",2,1.462,1,2,"NS"
"OTU3264",8,5.146,3,8,"NS"
"OTU10681",1,2.17,1,4,"NS"
"OTU3369",1,5.218,3,8,"Specialists"
"OTU2732",5,3.246,1,5,"NS"
"OTU12588",3,2.206,1,4,"NS"
"OTU9883",2,1.43,1,2,"NS"
"OTU1297",4,9.582,6,14,"Specialists"
"OTU3173",2,4.628,2,7,"NS"
"OTU2726",3,3.554,2,6,"NS"
"OTU1464",3,1.732,1,3,"NS"
"OTU1302",1,1.444,1,2,"NS"
