"","observed","mean.simulated","lowCI","uppCI","sign"
"OTU6683",10,9.384,7,12,"NS"
"OTU20333",10,9.39,7,12,"NS"
"OTU14727",3,2.804,2,3,"NS"
"OTU14492",4,3.598,2,4,"NS"
"OTU3110",3,8.812,6,11,"Specialists"
"OTU6086",3,2.802,2,3,"NS"
"OTU7839",6,5.054,3,6,"NS"
"OTU10294",3,2.796,2,3,"NS"
"OTU4529",3,3.628,2,4,"NS"
"OTU346",20,52.098,44,60,"Specialists"
"OTU5861",2,1.946,1,2,"NS"
"OTU3453",13,19.3,15,24,"Specialists"
"OTU12803",3,2.822,2,3,"NS"
"OTU16475",2,2.784,2,3,"NS"
"OTU13978",2,1.902,1,2,"NS"
"OTU91775",3,2.82,2,3,"NS"
"OTU11176",2,2.788,2,3,"NS"
"OTU19187",6,7.75,5,10,"NS"
"OTU43254",3,2.8,2,3,"NS"
"OTU5520",3,6.454,4,8,"Specialists"
"OTU10344",2,1.95,1,2,"NS"
"OTU18569",4,4.456,3,5,"NS"
"OTU10406",2,1.912,1,2,"NS"
"OTU35202",2,1.922,1,2,"NS"
"OTU10522",4,4.37,3,5,"NS"
"OTU6368",3,2.824,2,3,"NS"
"OTU81781",3,2.812,2,3,"NS"
"OTU19855",3,5.098,3,6,"NS"
"OTU3382",4,13.176,10,17,"Specialists"
"OTU85637",2,1.928,1,2,"NS"
"OTU23160",2,2.788,2,3,"NS"
"OTU30978",2,1.918,1,2,"NS"
"OTU1377",9,13.434,10,16.525,"Specialists"
"OTU33574",1,1.958,1,2,"NS"
"OTU5104",14,11.294,8,14,"NS"
"OTU5680",5,8.238,6,10,"Specialists"
"OTU14227",3,3.64,2,4,"NS"
"OTU5177",2,5.81,4,7,"Specialists"
"OTU5791",8,6.416,4,8,"NS"
"OTU20962",2,1.936,1,2,"NS"
"OTU78238",2,1.938,1,2,"NS"
"OTU31907",1,2.812,2,3,"Specialists"
"OTU16232",2,1.92,1,2,"NS"
"OTU21317",2,1.922,1,2,"NS"
"OTU4225",3,3.638,2,4,"NS"
"OTU8043",3,5.128,4,6,"Specialists"
"OTU4078",8,7.184,5,9,"NS"
"OTU6933",8,8.854,6,11,"NS"
"OTU5229",11,11.772,9,15,"NS"
"OTU6442",7,10.412,8,13,"Specialists"
"OTU4194",2,6.496,4,8,"Specialists"
"OTU15022",5,5.158,4,6,"NS"
"OTU18943",1,3.616,2,4,"Specialists"
"OTU17200",1,1.904,1,2,"NS"
"OTU41964",3,2.826,2,3,"NS"
"OTU21236",3,4.374,3,5,"NS"
"OTU29226",2,1.932,1,2,"NS"
"OTU20365",3,2.78,2,3,"NS"
"OTU13839",2,1.916,1,2,"NS"
"OTU10976",3,2.796,2,3,"NS"
"OTU8671",2,1.958,1,2,"NS"
"OTU15731",2,1.926,1,2,"NS"
"OTU10895",2,2.808,2,3,"NS"
"OTU25321",2,1.934,1,2,"NS"
"OTU7619",6,8.972,7,11,"Specialists"
"OTU16895",4,3.602,2,4,"NS"
"OTU44656",3,2.814,2,3,"NS"
"OTU4092",11,12.128,9,15,"NS"
"OTU7424",4,4.392,3,5,"NS"
"OTU53058",2,1.938,1,2,"NS"
"OTU24420",2,1.95,1,2,"NS"
"OTU6795",4,3.616,3,4,"NS"
"OTU62747",2,2.794,2,3,"NS"
"OTU20477",3,3.622,2,4,"NS"
"OTU34929",8,8.808,6,11,"NS"
"OTU6401",2,1.912,1,2,"NS"
"OTU91395",11,11.322,8,14,"NS"
"OTU8248",3,2.792,2,3,"NS"
"OTU49855",2,2.84,2,3,"NS"
"OTU17059",2,2.788,2,3,"NS"
"OTU4669",2,8.82,6,11,"Specialists"
"OTU3195",13,23.504,19,28,"Specialists"
"OTU10411",1,1.934,1,2,"NS"
"OTU85512",2,1.934,1,2,"NS"
"OTU81886",7,7.788,6,10,"NS"
"OTU17263",2,1.94,1,2,"NS"
"OTU76181",2,1.914,1,2,"NS"
"OTU23116",2,1.936,1,2,"NS"
"OTU47702",7,6.548,5,8,"NS"
"OTU17425",2,2.802,2,3,"NS"
"OTU28163",2,1.948,1,2,"NS"
"OTU636",10,44.442,38,51,"Specialists"
"OTU50029",2,1.914,1,2,"NS"
"OTU13336",2,2.776,2,3,"NS"
"OTU9825",7,6.538,4.475,8,"NS"
"OTU31293",1,1.918,1,2,"NS"
"OTU21281",2,1.912,1,2,"NS"
"OTU10314",2,1.93,1,2,"NS"
"OTU13413",2,3.6,2,4,"NS"
"OTU10286",4,3.606,2,4,"NS"
"OTU12942",6,8.244,6,10,"NS"
"OTU24149",2,1.95,1,2,"NS"
"OTU7312",3,3.6,2,4,"NS"
"OTU3091",2,2.784,2,3,"NS"
"OTU4845",2,5.812,4,7,"Specialists"
"OTU8331",6,5.114,3,6,"NS"
"OTU6708",5,5.072,3.475,6,"NS"
"OTU886",11,24.8,20,30,"Specialists"
"OTU28593",3,3.624,2,4,"NS"
"OTU29653",3,2.8,2,3,"NS"
"OTU8020",6,5.822,4,7,"NS"
"OTU8765",1,3.618,2,4,"Specialists"
"OTU2466",2,1.932,1,2,"NS"
"OTU3098",9,18.144,14,22,"Specialists"
"OTU41974",2,1.94,1,2,"NS"
"OTU94775",2,5.096,3,6,"Specialists"
"OTU30412",2,1.912,1,2,"NS"
"OTU10638",3,2.83,2,3,"NS"
"OTU5799",3,3.66,2,4,"NS"
"OTU11253",2,1.936,1,2,"NS"
"OTU4814",9,15.428,12,19,"Specialists"
"OTU4777",6,14.222,11,18,"Specialists"
"OTU2663",9,20.512,16,25,"Specialists"
"OTU60427",4,3.624,3,4,"NS"
"OTU7598",2,1.916,1,2,"NS"
"OTU68975",6,10.452,8,13,"Specialists"
"OTU12644",2,1.914,1,2,"NS"
"OTU15616",2,1.938,1,2,"NS"
"OTU2109",7,14.048,10,17,"Specialists"
"OTU19588",3,2.764,2,3,"NS"
"OTU79594",5,12.818,9,16,"Specialists"
"OTU10980",2,1.912,1,2,"NS"
"OTU5801",16,12.718,9,16,"NS"
"OTU51296",3,2.788,2,3,"NS"
"OTU3045",5,11.818,9,15,"Specialists"
"OTU3062",7,8.36,6,10.525,"NS"
"OTU9290",2,1.916,1,2,"NS"
"OTU94591",7,6.378,5,8,"NS"
"OTU8563",3,5.062,3.475,6,"Specialists"
"OTU22260",7,5.844,4,7,"NS"
"OTU12521",6,5.08,4,6,"NS"
"OTU4199",8,9.996,7,12,"NS"
"OTU6506",2,1.934,1,2,"NS"
"OTU4344",6,15.768,12,19,"Specialists"
"OTU1055",11,23.708,19,28,"Specialists"
"OTU4588",11,10.452,8,13,"NS"
"OTU19237",1,1.918,1,2,"NS"
"OTU6365",3,4.382,3,5,"NS"
"OTU8949",4,6.502,4,8,"NS"
"OTU98302",1,1.94,1,2,"NS"
"OTU11554",2,2.78,2,3,"NS"
"OTU17213",4,5.116,3,6,"NS"
"OTU17824",3,2.812,2,3,"NS"
"OTU15495",3,2.778,2,3,"NS"
"OTU33924",6,5.112,3,6,"NS"
"OTU17492",2,1.916,1,2,"NS"
"OTU5525",3,4.404,3,5,"NS"
"OTU53289",1,3.642,2,4,"Specialists"
"OTU5766",5,6.512,5,8,"NS"
"OTU10229",3,4.402,3,5,"NS"
"OTU6680",6,9.374,7,12,"Specialists"
"OTU3944",7,11.38,8.475,14,"Specialists"
"OTU55008",4,3.624,2,4,"NS"
"OTU5429",6,10.422,8,13,"Specialists"
"OTU14251",4,5.096,4,6,"NS"
"OTU7550",5,6.516,4.475,8,"NS"
"OTU91853",10,8.808,6,11,"NS"
"OTU71488",2,1.938,1,2,"NS"
"OTU11574",2,1.95,1,2,"NS"
"OTU17368",2,1.926,1,2,"NS"
"OTU6219",4,3.588,2,4,"NS"
"OTU14803",2,3.64,3,4,"Specialists"
"OTU13090",3,2.812,2,3,"NS"
"OTU19065",3,2.824,2,3,"NS"
"OTU28730",4,3.622,2,4,"NS"
"OTU8577",4,3.612,2.475,4,"NS"
"OTU61149",3,2.79,2,3,"NS"
"OTU6610",6,5.808,4,7,"NS"
"OTU2033",4,5.13,3,6,"NS"
"OTU3324",10,21.73,18,26,"Specialists"
"OTU4021",14,13.944,11,17,"NS"
"OTU26343",2,1.93,1,2,"NS"
"OTU11178",2,1.95,1,2,"NS"
"OTU2468",12,13.852,10,17,"NS"
"OTU9126",2,6.474,4.475,8,"Specialists"
"OTU7888",5,5.16,3,6,"NS"
"OTU17262",3,2.806,2,3,"NS"
"OTU11624",4,4.39,3,5,"NS"
"OTU15666",6,5.132,3,6,"NS"
"OTU21432",3,2.828,2,3,"NS"
"OTU29463",2,1.954,1,2,"NS"
"OTU53506",1,1.948,1,2,"NS"
"OTU2831",13,18.274,14,23,"Specialists"
"OTU6459",4,4.38,3,5,"NS"
"OTU16808",2,3.62,3,4,"Specialists"
"OTU74366",3,7.124,5,9,"Specialists"
"OTU1728",8,26.854,21,32,"Specialists"
"OTU5727",4,3.598,2,4,"NS"
"OTU3038",5,12.736,10,16,"Specialists"
"OTU11193",3,3.568,2,4,"NS"
"OTU4154",1,2.822,2,3,"Specialists"
"OTU7261",1,1.928,1,2,"NS"
"OTU6543",3,2.802,2,3,"NS"
"OTU1378",16,21.69,17,27,"Specialists"
"OTU14478",2,1.926,1,2,"NS"
"OTU22908",3,16.546,13,20,"Specialists"
"OTU9431",2,2.842,2,3,"NS"
"OTU6305",1,5.128,4,6,"Specialists"
"OTU8310",3,2.818,2,3,"NS"
"OTU8243",1,2.808,2,3,"Specialists"
"OTU23223",4,3.64,2,4,"NS"
"OTU6799",4,3.64,2,4,"NS"
"OTU10140",4,5.054,3,6,"NS"
"OTU3696",3,2.776,2,3,"NS"
"OTU8279",4,4.402,3,5,"NS"
"OTU63374",3,3.586,2,4,"NS"
"OTU89255",2,3.574,2,4,"NS"
"OTU21696",1,3.59,2,4,"Specialists"
"OTU10867",3,3.654,3,4,"NS"
"OTU9547",2,1.914,1,2,"NS"
"OTU4299",11,12.722,9.475,16,"NS"
"OTU15376",2,3.668,3,4,"Specialists"
"OTU50713",3,2.77,2,3,"NS"
"OTU45469",5,5.774,4,7,"NS"
"OTU9458",4,3.642,2,4,"NS"
"OTU11814",2,1.906,1,2,"NS"
"OTU10042",4,4.378,3,5,"NS"
"OTU7983",3,4.384,3,5,"NS"
"OTU23391",3,5.81,4,7,"Specialists"
"OTU20562",4,3.588,2,4,"NS"
"OTU16681",2,2.78,2,3,"NS"
"OTU12036",1,11.84,9,15,"Specialists"
"OTU41707",2,1.92,1,2,"NS"
"OTU6103",7,8.328,6,10,"NS"
"OTU7376",2,2.794,2,3,"NS"
"OTU14876",9,7.674,5.475,10,"NS"
"OTU28215",2,1.946,1,2,"NS"
"OTU15874",2,2.8,2,3,"NS"
"OTU12404",3,2.81,2,3,"NS"
"OTU9987",3,3.634,2,4,"NS"
"OTU11597",5,4.412,3,5,"NS"
"OTU6745",4,5.162,3,6,"NS"
"OTU10479",3,2.784,2,3,"NS"
"OTU5744",4,4.392,3,5,"NS"
"OTU53836",2,1.926,1,2,"NS"
"OTU11903",2,1.942,1,2,"NS"
"OTU98065",2,2.784,2,3,"NS"
"OTU11964",1,2.8,2,3,"Specialists"
"OTU9722",1,5.08,4,6,"Specialists"
"OTU16498",3,3.604,2,4,"NS"
"OTU20535",2,1.928,1,2,"NS"
"OTU100153",3,2.824,2,3,"NS"
"OTU10238",4,3.602,2,4,"NS"
"OTU12093",2,2.838,2,3,"NS"
"OTU22838",7,11.854,9,15,"Specialists"
"OTU4226",5,4.41,3,5,"NS"
"OTU4917",1,1.928,1,2,"NS"
"OTU12016",2,1.916,1,2,"NS"
"OTU3662",7,12.22,9,15,"Specialists"
"OTU16099",3,3.642,3,4,"NS"
"OTU3149",9,8.916,6,11,"NS"
"OTU57975",1,12.626,9,16,"Specialists"
"OTU5613",4,5.12,3,6,"NS"
"OTU13813",1,2.82,2,3,"Specialists"
"OTU4095",5,5.788,4,7,"NS"
"OTU12726",2,2.812,2,3,"NS"
"OTU12047",2,1.93,1,2,"NS"
"OTU14554",3,4.46,3,5,"NS"
"OTU7548",7,7.726,6,10,"NS"
"OTU15653",2,1.928,1,2,"NS"
"OTU63620",3,2.79,2,3,"NS"
"OTU29087",7,6.454,4,8,"NS"
"OTU19781",3,2.796,2,3,"NS"
"OTU28293",4,3.642,3,4,"NS"
"OTU14167",2,1.936,1,2,"NS"
"OTU4490",5,4.37,3,5,"NS"
"OTU7517",7,7.15,5,9,"NS"
"OTU5888",4,13.074,10,16,"Specialists"
"OTU618",21,39.028,32,46,"Specialists"
"OTU1564",14,19.944,16,24.525,"Specialists"
"OTU11984",2,1.908,1,2,"NS"
"OTU24106",3,2.764,2,3,"NS"
"OTU9632",2,1.96,1,2,"NS"
"OTU6575",3,8.834,6,11,"Specialists"
"OTU14338",3,3.624,2,4,"NS"
"OTU2451",2,2.78,2,3,"NS"
"OTU5567",4,5.126,3,6,"NS"
"OTU11264",6,5.822,4,7,"NS"
"OTU100138",2,1.93,1,2,"NS"
"OTU1389",1,23.882,19,29,"Specialists"
"OTU3441",7,13.506,10,17,"Specialists"
"OTU8117",4,5.084,3,6,"NS"
"OTU17780",4,3.662,2.475,4,"NS"
"OTU28697",2,1.916,1,2,"NS"
"OTU4950",9,8.798,6,11,"NS"
"OTU7005",3,3.646,2.475,4,"NS"
"OTU14252",3,2.824,2,3,"NS"
"OTU39891",6,8.32,6,10,"NS"
"OTU16363",2,2.798,2,3,"NS"
"OTU89587",4,3.6,2,4,"NS"
"OTU80304",2,1.922,1,2,"NS"
"OTU8990",12,11.782,9,15,"NS"
"OTU17069",4,3.606,2,4,"NS"
"OTU7929",3,9.412,7,12,"Specialists"
"OTU665",8,39.008,32.475,45,"Specialists"
"OTU17190",2,1.936,1,2,"NS"
"OTU6850",4,5.086,4,6,"NS"
"OTU10084",4,5.056,3,6,"NS"
"OTU8226",2,1.938,1,2,"NS"
"OTU17754",2,1.91,1,2,"NS"
"OTU3469",4,10.414,8,13,"Specialists"
"OTU14520",2,1.934,1,2,"NS"
"OTU7774",2,1.942,1,2,"NS"
"OTU12708",2,2.762,2,3,"NS"
"OTU12692",1,1.91,1,2,"NS"
"OTU819",8,28.816,24,34,"Specialists"
"OTU1259",5,31.49,26,38,"Specialists"
"OTU7704",3,2.798,2,3,"NS"
"OTU5344",11,9.872,7,12,"NS"
"OTU8591",5,4.378,3,5,"NS"
"OTU16485",1,5.184,4,6,"Specialists"
"OTU4534",3,5.116,3,6,"NS"
"OTU22857",2,1.914,1,2,"NS"
"OTU12388",2,1.938,1,2,"NS"
"OTU16332",4,4.362,3,5,"NS"
"OTU3249",4,8.828,6,11,"Specialists"
"OTU34623",2,1.946,1,2,"NS"
"OTU22201",2,1.922,1,2,"NS"
"OTU1499",28,32.62,27,39,"NS"
"OTU17494",2,2.818,2,3,"NS"
"OTU22716",7,18.782,15,23,"Specialists"
"OTU17591",5,4.402,3,5,"NS"
"OTU13909",3,3.624,2,4,"NS"
"OTU3400",1,1.912,1,2,"NS"
"OTU50183",2,1.918,1,2,"NS"
"OTU18483",4,4.402,3,5,"NS"
"OTU5828",28,24.486,20,30,"NS"
"OTU50409",1,1.916,1,2,"NS"
"OTU1573",8,28.03,23,33,"Specialists"
"OTU16107",4,4.4,3,5,"NS"
"OTU18782",5,5.774,4,7,"NS"
"OTU9109",3,3.584,2,4,"NS"
"OTU9720",5,4.346,3,5,"NS"
"OTU5691",6,7.65,5.475,10,"NS"
"OTU23262",2,2.826,2,3,"NS"
"OTU6414",2,8.334,6,10.525,"Specialists"
"OTU12652",5,4.376,3,5,"NS"
"OTU9743",7,5.764,4,7,"NS"
"OTU18293",1,1.93,1,2,"NS"
"OTU58905",1,1.928,1,2,"NS"
"OTU5387",5,5.864,4,7,"NS"
"OTU32292",6,5.128,3,6,"NS"
"OTU16712",6,5.102,3,6,"NS"
"OTU31595",2,1.93,1,2,"NS"
"OTU70592",14,17.732,14,22,"NS"
"OTU7290",2,1.928,1,2,"NS"
"OTU7855",3,2.81,2,3,"NS"
"OTU5601",5,5.842,4,7,"NS"
"OTU54882",2,1.91,1,2,"NS"
"OTU23905",2,1.924,1,2,"NS"
"OTU14100",2,1.936,1,2,"NS"
"OTU13982",3,2.778,2,3,"NS"
"OTU5662",9,8.852,6,11,"NS"
"OTU80583",4,5.098,4,6,"NS"
"OTU7701",4,4.392,3,5,"NS"
"OTU75324",6,7.716,6,10,"NS"
"OTU30684",2,1.924,1,2,"NS"
"OTU19164",7,6.468,5,8,"NS"
"OTU4373",10,11.358,8,14,"NS"
"OTU68503",1,1.926,1,2,"NS"
"OTU17369",1,3.636,2,4,"Specialists"
"OTU9037",1,1.948,1,2,"NS"
"OTU5221",2,1.944,1,2,"NS"
"OTU11277",2,1.924,1,2,"NS"
"OTU85690",5,4.402,3,5,"NS"
"OTU1527",8,31.95,26,38,"Specialists"
"OTU38496",3,3.594,2,4,"NS"
"OTU6276",5,5.152,4,6,"NS"
"OTU16929",2,2.804,2,3,"NS"
"OTU3072",5,11.282,8,14,"Specialists"
"OTU18390",1,1.936,1,2,"NS"
"OTU11012",3,2.8,2,3,"NS"
"OTU78118",3,2.818,2,3,"NS"
"OTU12212",3,3.628,3,4,"NS"
"OTU49399",4,5.844,4,7,"NS"
"OTU20364",4,3.622,2,4,"NS"
"OTU61112",2,1.942,1,2,"NS"
"OTU16566",4,4.384,3,5,"NS"
"OTU37135",2,1.944,1,2,"NS"
"OTU83512",3,3.608,2,4,"NS"
"OTU15316",2,1.916,1,2,"NS"
"OTU3825",4,9.964,7,12,"Specialists"
"OTU26056",2,1.922,1,2,"NS"
"OTU7502",6,8.31,6,10,"NS"
"OTU20380",1,3.606,2,4,"Specialists"
"OTU12632",4,4.4,3,5,"NS"
"OTU16408",3,2.82,2,3,"NS"
"OTU9824",1,1.942,1,2,"NS"
"OTU10101",2,1.958,1,2,"NS"
"OTU31030",2,1.932,1,2,"NS"
"OTU11037",1,2.79,2,3,"Specialists"
"OTU31427",2,2.81,2,3,"NS"
"OTU90293",12,20.084,16,25,"Specialists"
"OTU18195",3,2.824,2,3,"NS"
"OTU12075",2,3.634,3,4,"Specialists"
"OTU9655",3,2.812,2,3,"NS"
"OTU52000",2,1.94,1,2,"NS"
"OTU19447",6,5.118,3,6,"NS"
"OTU24635",8,7.694,5,10,"NS"
"OTU10249",3,2.79,2,3,"NS"
"OTU23622",3,3.62,3,4,"NS"
"OTU5197",11,8.872,6,11,"NS"
"OTU8157",6,10.392,7,13,"Specialists"
"OTU10023",1,1.93,1,2,"NS"
"OTU12672",3,2.79,2,3,"NS"
"OTU914",20,39.646,33,47,"Specialists"
"OTU19641",1,1.914,1,2,"NS"
"OTU4698",7,7.03,5,9,"NS"
"OTU9859",3,5.83,4,7,"Specialists"
"OTU5608",9,15.492,12,19,"Specialists"
"OTU65178",2,1.932,1,2,"NS"
"OTU1020",3,17.616,14,22,"Specialists"
"OTU20406",2,1.946,1,2,"NS"
"OTU3640",8,8.928,7,11,"NS"
"OTU9078",4,5.124,4,6,"NS"
"OTU15504",3,3.614,2,4,"NS"
"OTU5421",5,5.756,4,7,"NS"
"OTU27133",5,4.366,3,5,"NS"
"OTU210",8,41.652,35,48,"Specialists"
"OTU29176",2,1.946,1,2,"NS"
"OTU8748",4,3.584,2,4,"NS"
"OTU4282",8,7.694,6,10,"NS"
"OTU9273",1,1.908,1,2,"NS"
"OTU9039",5,5.092,3.475,6,"NS"
"OTU13676",2,1.926,1,2,"NS"
"OTU31017",2,1.944,1,2,"NS"
"OTU95718",15,17.046,13,21,"NS"
"OTU4132",8,11.668,9,15,"Specialists"
"OTU12910",3,2.802,2,3,"NS"
"OTU4706",2,5.12,3,6,"Specialists"
"OTU70211",2,1.948,1,2,"NS"
"OTU7097",5,4.37,3,5,"NS"
"OTU18566",1,1.938,1,2,"NS"
"OTU10066",2,2.816,2,3,"NS"
"OTU5348",16,15.172,12,19,"NS"
"OTU6138",4,3.634,2,4,"NS"
"OTU4321",31,27.126,22,32.525,"NS"
"OTU15459",2,3.588,2,4,"NS"
"OTU13685",2,1.934,1,2,"NS"
"OTU10008",4,3.606,3,4,"NS"
"OTU22706",1,2.772,2,3,"Specialists"
"OTU77895",2,1.934,1,2,"NS"
"OTU3063",3,6.42,4,8,"Specialists"
"OTU40642",2,2.77,2,3,"NS"
"OTU13687",2,1.916,1,2,"NS"
"OTU2362",34,33.3,26.475,39,"NS"
"OTU33078",2,1.918,1,2,"NS"
"OTU15050",2,1.902,1,2,"NS"
"OTU42579",2,1.926,1,2,"NS"
"OTU22852",2,1.916,1,2,"NS"
"OTU20138",8,7.08,5,9,"NS"
"OTU13684",3,3.6,2,4,"NS"
"OTU23524",3,2.794,2,3,"NS"
"OTU7933",2,1.944,1,2,"NS"
"OTU27712",2,1.938,1,2,"NS"
"OTU10727",1,1.942,1,2,"NS"
"OTU21635",2,2.8,2,3,"NS"
"OTU20911",2,1.916,1,2,"NS"
"OTU12953",2,1.932,1,2,"NS"
"OTU68517",2,1.934,1,2,"NS"
"OTU31197",3,2.758,2,3,"NS"
"OTU5036",2,1.936,1,2,"NS"
"OTU28851",4,4.384,3,5,"NS"
"OTU16284",1,1.928,1,2,"NS"
"OTU17296",3,2.808,2,3,"NS"
"OTU9522",6,5.12,3,6,"NS"
"OTU21182",3,2.814,2,3,"NS"
"OTU22728",3,2.842,2,3,"NS"
"OTU88368",6,9.474,7,12,"Specialists"
"OTU51167",10,8.892,6,11,"NS"
"OTU21932",2,6.534,5,8,"Specialists"
"OTU5740",2,5.116,3,6,"Specialists"
"OTU47471",1,1.944,1,2,"NS"
"OTU19739",2,2.84,2,3,"NS"
"OTU23840",10,22.09,17,27,"Specialists"
"OTU8023",4,8.244,6,10,"Specialists"
"OTU12244",3,3.648,2,4,"NS"
"OTU7180",3,3.598,2,4,"NS"
"OTU80686",2,20.706,16.475,25.525,"Specialists"
"OTU7388",8,7.632,5.475,10,"NS"
"OTU23544",12,25.124,21,31,"Specialists"
"OTU5470",5,4.358,3,5,"NS"
"OTU17593",2,1.926,1,2,"NS"
"OTU15861",3,2.768,2,3,"NS"
"OTU3242",12,15.478,12,19,"NS"
"OTU8327",2,4.412,3,5,"Specialists"
"OTU27309",18,20.096,16,24,"NS"
"OTU8604",1,3.606,2,4,"Specialists"
"OTU7812",2,1.948,1,2,"NS"
"OTU16585",2,1.94,1,2,"NS"
"OTU29974",3,3.58,2,4,"NS"
"OTU40467",2,1.926,1,2,"NS"
"OTU8554",3,5.136,4,6,"Specialists"
"OTU42627",3,4.382,3,5,"NS"
"OTU7195",3,2.796,2,3,"NS"
"OTU58222",2,1.944,1,2,"NS"
"OTU6068",7,7.67,5,10,"NS"
"OTU10126",3,2.794,2,3,"NS"
"OTU32553",1,1.932,1,2,"NS"
"OTU65950",4,3.654,2,4,"NS"
"OTU13744",2,1.932,1,2,"NS"
"OTU26463",3,4.344,3,5,"NS"
"OTU20909",3,2.788,2,3,"NS"
"OTU24878",1,1.936,1,2,"NS"
"OTU32372",3,2.764,2,3,"NS"
"OTU12515",2,2.784,2,3,"NS"
"OTU10614",4,5.108,3,6,"NS"
"OTU22772",7,16.81,13,21,"Specialists"
"OTU75813",3,3.606,2,4,"NS"
"OTU7396",8,20.71,16,25.525,"Specialists"
"OTU9548",6,5.108,3,6,"NS"
"OTU1469",6,13.718,10.475,17,"Specialists"
"OTU842",12,56.568,48.475,64,"Specialists"
"OTU31356",3,2.844,2,3,"NS"
"OTU15185",2,1.93,1,2,"NS"
"OTU6348",3,2.798,2,3,"NS"
"OTU67973",14,15.654,12,20,"NS"
"OTU7534",4,3.606,2,4,"NS"
"OTU8259",7,5.78,4,7,"NS"
"OTU9056",6,5.09,3.475,6,"NS"
"OTU24356",2,2.78,2,3,"NS"
"OTU66221",6,7.062,5,9,"NS"
"OTU14547",2,1.938,1,2,"NS"
"OTU24470",9,7.18,5,9,"NS"
"OTU7128",4,4.392,3,5,"NS"
"OTU10718",7,6.442,5,8,"NS"
"OTU563",19,49.718,42,57,"Specialists"
"OTU9362",3,2.792,2,3,"NS"
"OTU92631",4,8.432,6,10,"Specialists"
"OTU50399",2,1.926,1,2,"NS"
"OTU3148",6,10.948,8,14,"Specialists"
"OTU75680",7,5.818,4,7,"NS"
"OTU1922",5,13.178,10,17,"Specialists"
"OTU4849",3,5.152,4,6,"Specialists"
"OTU58971",3,2.812,2,3,"NS"
"OTU17516",2,5.158,3,6,"Specialists"
"OTU2107",9,26.824,21.475,32,"Specialists"
"OTU12570",6,5.812,4,7,"NS"
"OTU32645",6,5.108,4,6,"NS"
"OTU5236",3,3.602,2,4,"NS"
"OTU4820",9,9.966,7,13,"NS"
"OTU3742",3,3.586,2,4,"NS"
"OTU6296",9,20.084,16,25,"Specialists"
"OTU18753",1,1.94,1,2,"NS"
"OTU4724",2,2.798,2,3,"NS"
"OTU10000",3,3.596,2,4,"NS"
"OTU95299",3,4.428,3,5,"NS"
"OTU7767",3,5.768,4,7,"Specialists"
"OTU6822",2,3.618,2,4,"NS"
"OTU3884",5,7.722,5,10,"NS"
"OTU8200",8,7.688,5,10,"NS"
"OTU3755",11,13.058,10,16,"NS"
"OTU6895",6,5.152,3,6,"NS"
"OTU1102",27,59.612,52,68,"Specialists"
"OTU2412",2,16.816,13,20.525,"Specialists"
"OTU11684",2,1.932,1,2,"NS"
"OTU61973",9,8.274,6,10,"NS"
"OTU19562",7,6.476,4,8,"NS"
"OTU15578",2,1.922,1,2,"NS"
"OTU7950",3,4.414,3,5,"NS"
"OTU15981",5,4.378,3,5,"NS"
"OTU87614",7,6.436,5,8,"NS"
"OTU59370",2,1.922,1,2,"NS"
"OTU6560",9,7.104,5,9,"NS"
"OTU16876",8,7.076,5,9,"NS"
"OTU59542",5,5.096,4,6,"NS"
"OTU75994",3,2.804,2,3,"NS"
"OTU4283",13,14.156,11,18,"NS"
"OTU28660",4,5.752,4,7,"NS"
"OTU3617",7,9.376,7,12,"NS"
"OTU4910",9,9.356,7,12,"NS"
"OTU6785",13,9.342,7,12,"Generalists"
"OTU12037",3,2.768,2,3,"NS"
"OTU60994",1,3.626,2,4,"Specialists"
"OTU24714",2,2.804,2,3,"NS"
"OTU3277",14,14.94,12,18,"NS"
"OTU13226",3,2.794,2,3,"NS"
"OTU4599",2,1.912,1,2,"NS"
"OTU9973",2,1.94,1,2,"NS"
"OTU19259",5,4.434,3,5,"NS"
"OTU17168",3,4.444,3,5,"NS"
"OTU53429",2,1.912,1,2,"NS"
"OTU6651",2,1.96,1,2,"NS"
"OTU35743",6,7.006,5,9,"NS"
"OTU3967",15,13.076,10,16,"NS"
"OTU2147",8,19.278,16,23.525,"Specialists"
"OTU11577",3,3.592,2,4,"NS"
"OTU4593",6,7.674,5.475,9.52499999999998,"NS"
"OTU13820",2,1.922,1,2,"NS"
"OTU21511",2,2.822,2,3,"NS"
"OTU18476",3,4.404,3,5,"NS"
"OTU4959",1,7.688,6,10,"Specialists"
"OTU12792",2,2.83,2,3,"NS"
"OTU11629",9,8.152,6,10,"NS"
"OTU10188",4,3.59,2,4,"NS"
"OTU68699",6,5.12,4,6,"NS"
"OTU2625",3,7.644,6,10,"Specialists"
"OTU93559",2,3.616,2,4,"NS"
"OTU13375",2,1.932,1,2,"NS"
"OTU12886",3,2.762,2,3,"NS"
"OTU72906",10,10.35,7,13,"NS"
"OTU6484",8,7.688,5,10,"NS"
"OTU9693",12,24.396,20,29,"Specialists"
"OTU20524",2,2.816,2,3,"NS"
"OTU13026",3,3.594,2,4,"NS"
"OTU2313",5,17.39,13.475,22,"Specialists"
"OTU8282",4,4.41,3,5,"NS"
"OTU8287",2,1.936,1,2,"NS"
"OTU54771",8,7.706,6,10,"NS"
"OTU5962",3,8.336,6,10,"Specialists"
"OTU3154",7,9.94,7,12,"NS"
