"","Genus","Family","Order","Class","Phylum","Domain","global_occurrence","BOER_SEVonly","BOGR_SEVonly","ANGE_allsites","BOCU_allsites","BOER_allsites","BOGR_allsites","BUDA_allsites","SCSC_allsites","BLM","BNP","CAD","CNF","CPR","DMT","FCP","FMT","FSA","GMT","GNF","HAR","HPG","KAE","KNZ","LAR","LBJ","NWP","ONF","RNF","SCP","SEV","UHC","SFA","BLM_BOGR","BLM_SCSC","BNP_BOER","BNP_BOGR","CAD_ANGE","CAD_BOGR","CAD_BUDA","CAD_SCSC","CNF_BOER","CNF_BOGR","CNF_SCSC","CPR_BOER","CPR_BOGR_E","DMT_BOER","DMT_BOGR","DMT_SCSC","FCP_BOGR","FCP_BUDA","FCP_SCSC","FMT_BOER","FMT_BOGR","FSA_SCSC","GMT_BOER","GMT_BOGR","GNF_BOGR","GNF_SCSC","HAR_ANGE","HAR_BOCU_E","HAR_BOGR","HAR_BOGR_E","HAR_BUDA","HAR_BUDA_E","HAR_SCSC","HAR_SCSC_E","HPG_BOGR","HPG_BUDA","KAE_ANGE","KAE_BUDA","KAE_SCSC","KNZ_ANGE","KNZ_ANGE_E","KNZ_BOCU_E","KNZ_BOGR","KNZ_BUDA","KNZ_SCSC","KNZ_SCSC_E","LAR_ANGE","LAR_BOGR","LAR_SCSC","LBJ_ANGE","LBJ_BUDA","LBJ_SCSC","NWP_ANGE","NWP_SCSC","ONF_ANGE","ONF_SCSC","RNF_BOGR","SCP_ANGE","SCP_BOGR","SCP_SCSC","SEV_BOER","SEV_BOER_E_A","SEV_BOER_E_B","SEV_BOGR","SEV_BOGR_E_A","UHC_ANGE","UHC_SCSC","SFA_SCSC"
"106","uncl_Orbiliomycetes","uncl_Orbiliomycetes","uncl_Orbiliomycetes","Orbiliomycetes","Ascomycota","Fungi",0.073394495412844,NA,NA,0.0423728813559322,0.16,0.0188679245283019,0.115384615384615,0.0666666666666667,0.0864864864864865,0.260869565217391,0,0,0,0.1875,0,0.0357142857142857,0,0,0,0,0.208791208791209,0,0.09375,0.134831460674157,0,0,0.1,0.0454545454545455,0,0.2,0,0,0,0.416666666666667,0.0909090909090909,0,0,0,0,0,0,0,0,0,0.181818181818182,0.2,0,0,0,0,0.0833333333333333,0,0,0,0,0,0,0,0,0.1,0.2,0,0.3,0.1,0.3,0.272727272727273,0.25,0,0,0.0909090909090909,0,0.222222222222222,0.0833333333333333,0.1,0,0.222222222222222,0.0909090909090909,0.333333333333333,0.1,0,0,0,0,0,0,0,0.2,0,0.0833333333333333,0,0,0.5,0,0,0,0,0,0,0,0,0
"107","uncl_Melanommataceae","Melanommataceae","Pleosporales","Dothideomycetes","Ascomycota","Fungi",0.0290519877675841,NA,NA,0.00847457627118644,0,0.0188679245283019,0.0692307692307692,0.0222222222222222,0.027027027027027,0.347826086956522,0,0,0,0.125,0,0.0357142857142857,0,0,0,0,0.032967032967033,0,0,0.0224719101123595,0.0344827586206897,0.0294117647058824,0,0,0.166666666666667,0,0,0,0,0.583333333333333,0.0909090909090909,0,0,0,0,0,0,0,0,0,0.181818181818182,0,0,0,0,0,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.1,0,0.25,0,0,0,0,0,0,0.05,0,0,0,0,0.05,0,0,0.0833333333333333,0,0,0.0909090909090909,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0
"108","Mycena","Mycenaceae","Agaricales","Agaricomycetes","Basidiomycota","Fungi",0.134556574923547,NA,NA,0.288135593220339,0.16,0.0377358490566038,0.0538461538461538,0.0444444444444444,0.189189189189189,0.130434782608696,0,0.1,0,0.4375,0,0,0,0,0,0,0.164835164835165,0,0.4375,0.235955056179775,0,0.176470588235294,0.1,0.5,0,0,0,0.238095238095238,0,0.166666666666667,0.0909090909090909,0,0,0.181818181818182,0,0,0.2,0,0,0,0.363636363636364,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.15,0,0.1,0,0.4,0.181818181818182,0.25,0,0,0.727272727272727,0,0.666666666666667,0,0.55,0.2,0,0,0,0.45,0,0,0,0,0,0.545454545454545,0.1,0.1,0.4,0.583333333333333,0,0,0,0,0,0,0,0,0,0.5,0,0
"109","uncl_Phallaceae","Phallaceae","Phallales","Agaricomycetes","Basidiomycota","Fungi",0.018348623853211,NA,NA,0.0338983050847458,0.04,0,0,0,0.0378378378378378,0,0,0,0,0,0,0,0,0,0,0,0.021978021978022,0,0.125,0.0112359550561798,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0.0909090909090909,0,0,0,0.272727272727273,0,0.111111111111111,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110","Darksidea","Lentitheciaceae","Pleosporales","Dothideomycetes","Ascomycota","Fungi",0.218654434250765,0.432432432432432,0.5625,0.0338983050847458,0.48,0.311320754716981,0.384615384615385,0.333333333333333,0.0756756756756757,0.434782608695652,0,0.025,0.321428571428571,0.25,0.0714285714285714,0.178571428571429,0.117647058823529,0,0.272727272727273,0,0.538461538461538,0.866666666666667,0,0.123595505617978,0,0.0294117647058824,0,0.0454545454545455,0.5,0.2,0.471698113207547,0,0,0.25,0.636363636363636,0,0,0,0,0.0833333333333333,0,0.727272727272727,0.2,0,0.181818181818182,0.4,0.0833333333333333,0.166666666666667,0,0.6,0.166666666666667,0,0.181818181818182,0,0,0.333333333333333,0.2,0,0,0.1,0.6,0.833333333333333,0.7,0.9,0.4,0.181818181818182,0.5,1,0.818181818181818,0,0,0,0.0833333333333333,0.1,0,0.222222222222222,0.363636363636364,0.166666666666667,0,0,0,0,0,0.0833333333333333,0,0,0,0,0.0833333333333333,0.5,0,0.5,0,0.111111111111111,0.75,0.45,0,0.692307692307692,0,0,0
"111","Gelidatrema","Phaeotremellaceae","Tremellales","Tremellomycetes","Basidiomycota","Fungi",0.00152905198776758,NA,NA,0,0,0,0.00769230769230769,0,0,0.0434782608695652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"112","Aaosphaeria","Pleosporales_fam_Incertae_sedis","Pleosporales","Dothideomycetes","Ascomycota","Fungi",0.0397553516819572,NA,NA,0.0677966101694915,0.04,0,0.0307692307692308,0.0444444444444444,0.0486486486486487,0.130434782608696,0,0,0,0,0,0.0357142857142857,0,0.142857142857143,0,0,0.0549450549450549,0,0.0625,0,0,0.176470588235294,0.35,0,0.166666666666667,0,0,0,0,0.166666666666667,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,0,0,0,0.142857142857143,0,0,0,0,0.2,0.05,0,0.05,0,0,0.0909090909090909,0,0,0,0.0909090909090909,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0.181818181818182,0.166666666666667,0.181818181818182,0.3,0.4,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0
"113","Filobasidium","Filobasidiaceae","Filobasidiales","Tremellomycetes","Basidiomycota","Fungi",0.111620795107034,0.324324324324324,0.1875,0.0593220338983051,0.08,0.216981132075472,0.123076923076923,0.0666666666666667,0.102702702702703,0.173913043478261,0.235294117647059,0.025,0.142857142857143,0.1875,0.0714285714285714,0.0357142857142857,0.411764705882353,0,0.136363636363636,0.125,0.142857142857143,0.0666666666666667,0.03125,0.0561797752808989,0.0689655172413793,0.0882352941176471,0.05,0,0.166666666666667,0,0.283018867924528,0.0476190476190476,0,0.0833333333333333,0.272727272727273,0.333333333333333,0,0.0909090909090909,0,0,0,0.0909090909090909,0.4,0.0833333333333333,0.0909090909090909,0.4,0,0.166666666666667,0.1,0,0.0833333333333333,0,0.363636363636364,0.5,0,0.0833333333333333,0.2,0,0.142857142857143,0.2,0.1,0,0,0.1,0,0.636363636363636,0.25,0,0.0909090909090909,0,0,0.111111111111111,0.0833333333333333,0,0,0.111111111111111,0.0909090909090909,0.0833333333333333,0.05,0.0833333333333333,0,0.0833333333333333,0,0.166666666666667,0.0909090909090909,0.1,0,0,0,0.166666666666667,0,0,0,0,0.75,0.3,0,0.230769230769231,0.1,0,0
"114","uncl_Pleosporaceae","Pleosporaceae","Pleosporales","Dothideomycetes","Ascomycota","Fungi",0.408256880733945,0.432432432432432,0.6875,0.483050847457627,0.32,0.273584905660377,0.4,0.322222222222222,0.497297297297297,0.782608695652174,0,0.125,0.214285714285714,0.25,0.214285714285714,0.357142857142857,0,1,0.5,0.125,0.406593406593407,0.133333333333333,0.9375,0.146067415730337,0.413793103448276,0.882352941176471,1,0.363636363636364,0.333333333333333,0.4,0.509433962264151,0.619047619047619,1,0.666666666666667,0.909090909090909,0,0,0.0909090909090909,0.142857142857143,0,0.3,0.181818181818182,0.6,0.0833333333333333,0.363636363636364,0,0.25,0.166666666666667,0.2,0.2,0.25,0.545454545454545,0,0,1,0.333333333333333,0.7,1,0,0.5,0.4,0.333333333333333,0.45,0.1,0.2,0.636363636363636,0.75,0,0.181818181818182,1,0.916666666666667,0.888888888888889,0.0833333333333333,0.15,0,0.333333333333333,0.0909090909090909,0.0833333333333333,0.2,0.416666666666667,0.4,0.416666666666667,0.909090909090909,0.75,1,1,1,0.4,0.333333333333333,0.333333333333333,0,0.5,0.5,0.555555555555556,0.875,0.2,0.666666666666667,0.692307692307692,0.7,0.545454545454545,1
"115","Coprinopsis","Psathyrellaceae","Agaricales","Agaricomycetes","Basidiomycota","Fungi",0.0917431192660551,0.108108108108108,0.0625,0.0593220338983051,0.08,0.141509433962264,0.169230769230769,0.0444444444444444,0.0540540540540541,0.0869565217391304,0.117647058823529,0,0.0714285714285714,0,0.25,0.107142857142857,0.352941176470588,0.142857142857143,0.454545454545455,0.125,0.043956043956044,0.133333333333333,0.09375,0.0224719101123595,0.0689655172413793,0,0.15,0.0454545454545455,0.333333333333333,0,0.0943396226415094,0.0952380952380952,0,0.0833333333333333,0.0909090909090909,0.166666666666667,0,0,0,0,0,0,0.2,0.0833333333333333,0,0,0.416666666666667,0.333333333333333,0,0,0.166666666666667,0.0909090909090909,0.0909090909090909,0.833333333333333,0.142857142857143,0.25,0.7,0,0.142857142857143,0.1,0.1,0.166666666666667,0,0,0,0,0,0.25,0.0909090909090909,0,0.0833333333333333,0.222222222222222,0,0.05,0,0.111111111111111,0,0,0,0,0,0.166666666666667,0,0,0,0.3,0,0,0.0833333333333333,0.333333333333333,0,0,0,0,0,0.2,0,0.0769230769230769,0.2,0,0
"116","uncl_Sakaguchiales","uncl_Sakaguchiales","Sakaguchiales","Cystobasidiomycetes","Basidiomycota","Fungi",0.036697247706422,NA,NA,0.0677966101694915,0.08,0.00943396226415094,0.0230769230769231,0,0.0540540540540541,0.130434782608696,0,0,0.0357142857142857,0,0,0,0,0,0,0,0.021978021978022,0,0,0.0786516853932584,0.0344827586206897,0,0.25,0,0.166666666666667,0.2,0,0.142857142857143,0,0.0833333333333333,0.181818181818182,0,0,0,0,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0.0909090909090909,0,0,0,0,0,0,0.0833333333333333,0.1,0.2,0,0,0.166666666666667,0.05,0,0.2,0,0,0,0,0.2,0.3,0,0,0.166666666666667,1,0,0,0,0,0,0,0,0.2,0.0909090909090909,0
"117","Pleospora","Pleosporaceae","Pleosporales","Dothideomycetes","Ascomycota","Fungi",0.0107033639143731,NA,NA,0,0,0,0.0461538461538462,0,0.00540540540540541,0.0869565217391304,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0
"118","Conocybe","Bolbitiaceae","Agaricales","Agaricomycetes","Basidiomycota","Fungi",0.13914373088685,0.378378378378378,0,0.0847457627118644,0.28,0.264150943396226,0.115384615384615,0.133333333333333,0.102702702702703,0.0434782608695652,0.0588235294117647,0.075,0.214285714285714,0.125,0.178571428571429,0.142857142857143,0.176470588235294,0,0.409090909090909,0.125,0.175824175824176,0.2,0.03125,0.123595505617978,0,0.117647058823529,0.25,0,0.166666666666667,0.2,0.264150943396226,0,0,0.0833333333333333,0,0.0833333333333333,0,0,0,0.166666666666667,0.1,0.181818181818182,0.2,0.25,0.181818181818182,0,0.25,0.333333333333333,0,0,0.0833333333333333,0.272727272727273,0,0.5,0,0.5,0.3,0,0.142857142857143,0.2,0.3,0,0.15,0.2,0.1,0.181818181818182,0,0.25,0.181818181818182,0,0,0.111111111111111,0.166666666666667,0.15,0.2,0,0.0909090909090909,0.25,0.05,0,0,0,0.0909090909090909,0.25,0,0.2,0.3,0,0,0.166666666666667,0,0,0.5,0.444444444444444,0.25,0.4,0,0,0,0,0
"119","uncl_Cystobasidiomycetes","uncl_Cystobasidiomycetes","uncl_Cystobasidiomycetes","Cystobasidiomycetes","Basidiomycota","Fungi",0.036697247706422,0.027027027027027,0,0.00847457627118644,0.08,0.0377358490566038,0.0307692307692308,0.0222222222222222,0.0594594594594595,0.130434782608696,0.0588235294117647,0.025,0.142857142857143,0,0.0714285714285714,0,0.0588235294117647,0.142857142857143,0,0,0.043956043956044,0,0.0625,0.0337078651685393,0,0,0,0.0454545454545455,0,0,0.0188679245283019,0,0,0.166666666666667,0.0909090909090909,0.0833333333333333,0,0,0,0,0.1,0,0,0.333333333333333,0,0,0.0833333333333333,0,0.1,0,0,0,0.0909090909090909,0,0.142857142857143,0,0,0,0,0,0.1,0,0.05,0,0,0.0909090909090909,0,0,0,0,0.166666666666667,0,0,0.05,0,0.111111111111111,0,0,0.05,0,0,0,0,0,0,0,0,0,0.0833333333333333,0,0,0,0,0.111111111111111,0,0,0,0,0,0,0
"120","Oliveonia","Auriculariales_fam_Incertae_sedis","Auriculariales","Agaricomycetes","Basidiomycota","Fungi",0.0779816513761468,NA,NA,0.127118644067797,0.08,0.0188679245283019,0.107692307692308,0.0666666666666667,0.0648648648648649,0.0434782608695652,0,0.175,0.0357142857142857,0.0625,0,0,0.176470588235294,0.285714285714286,0.0909090909090909,0,0.0659340659340659,0.0666666666666667,0.125,0.0786516853932584,0,0.235294117647059,0.1,0.227272727272727,0,0,0,0.0476190476190476,0,0.0833333333333333,0,0,0,0.181818181818182,0.428571428571429,0,0.2,0,0.2,0,0.0909090909090909,0,0,0,0,0,0,0,0,0.5,0.285714285714286,0.0833333333333333,0.1,0,0,0.2,0.05,0.166666666666667,0.05,0,0,0.0909090909090909,0,0,0.0909090909090909,0.0909090909090909,0.166666666666667,0.111111111111111,0,0.05,0.2,0.333333333333333,0,0,0.1,0,0,0,0.363636363636364,0.25,0.0909090909090909,0,0.2,0.4,0.0833333333333333,0,0,0,0,0,0,0,0,0,0.1,0,0
"121","uncl_Dothideomycetes_ord_Incertae_sedis","uncl_Dothideomycetes_ord_Incertae_sedis","Dothideomycetes_ord_Incertae_sedis","Dothideomycetes","Ascomycota","Fungi",0.00764525993883792,0.027027027027027,0,0,0,0.00943396226415094,0.00769230769230769,0,0.0162162162162162,0.0434782608695652,0,0,0.0714285714285714,0,0.0357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188679245283019,0,0,0.0833333333333333,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111111111,0,0,0,0,0,0,0
"122","Symmetrospora","Symmetrosporaceae","Cystobasidiomycetes_ord_Incertae_sedis","Cystobasidiomycetes","Basidiomycota","Fungi",0.0458715596330275,NA,NA,0.0254237288135593,0.12,0.0188679245283019,0.0153846153846154,0.0333333333333333,0.0918918918918919,0.0434782608695652,0.117647058823529,0.05,0.107142857142857,0.0625,0,0.0357142857142857,0,0.142857142857143,0,0,0.0989010989010989,0,0,0.0561797752808989,0.0344827586206897,0.0588235294117647,0,0,0,0,0,0.0952380952380952,0,0.0833333333333333,0,0.166666666666667,0,0,0,0.166666666666667,0,0,0,0.25,0,0.2,0,0,0,0,0,0.0909090909090909,0,0,0.142857142857143,0,0,0,0,0,0.15,0,0,0,0,0.545454545454545,0,0,0,0,0,0,0,0.05,0,0,0,0,0.2,0.0833333333333333,0,0,0,0.0833333333333333,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0909090909090909,0
"123","Agrocybe","Strophariaceae","Agaricales","Agaricomycetes","Basidiomycota","Fungi",0.0198776758409786,0,0.0625,0.0254237288135593,0.04,0,0.0384615384615385,0.0111111111111111,0.0162162162162162,0,0,0,0,0.0625,0.0714285714285714,0.0357142857142857,0,0,0,0,0.010989010989011,0,0,0.0112359550561798,0.0689655172413793,0,0.05,0.0454545454545455,0.333333333333333,0,0.0188679245283019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.2,0,0.0833333333333333,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0833333333333333,0.2,0,0,0,0,0.1,0,0.1,0,0.333333333333333,0,0,0,0,0,0,0,0.0769230769230769,0,0,0
"124","Amanita","Amanitaceae","Agaricales","Agaricomycetes","Basidiomycota","Fungi",0.0107033639143731,NA,NA,0.0169491525423729,0.04,0,0.00769230769230769,0,0.0162162162162162,0.0434782608695652,0,0,0,0,0,0,0,0,0,0,0.010989010989011,0,0,0,0,0,0,0.227272727272727,0,0,0,0,0,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.25,0,0,0,0,0,0,0,0,0,0,0,0
"125","uncl_Neodevriesiaceae","Neodevriesiaceae","Capnodiales","Dothideomycetes","Ascomycota","Fungi",0.0397553516819572,0.0810810810810811,0.25,0.0169491525423729,0,0.0754716981132075,0.0538461538461538,0,0.0486486486486487,0,0,0,0,0.0625,0.107142857142857,0.0357142857142857,0.117647058823529,0,0,0.125,0.010989010989011,0,0,0.0224719101123595,0.241379310344828,0,0.05,0,0,0,0.132075471698113,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909090909090909,0,0.166666666666667,0,0.1,0.2,0,0,0.181818181818182,0,0,0,0,0,0.142857142857143,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0833333333333333,0.4,0.333333333333333,0,0,0,0,0.1,0,0,0,0,0,0,0,0.125,0.1,0,0.307692307692308,0,0,0
"126","Clitopilus","Entolomataceae","Agaricales","Agaricomycetes","Basidiomycota","Fungi",0.186544342507645,0.162162162162162,0.125,0.101694915254237,0.28,0.122641509433962,0.284615384615385,0.266666666666667,0.156756756756757,0.130434782608696,0.470588235294118,0.225,0,0.3125,0.142857142857143,0.464285714285714,0,0,0.136363636363636,0.125,0.417582417582418,0.333333333333333,0.09375,0.0561797752808989,0.0344827586206897,0.205882352941176,0.1,0.0454545454545455,0.666666666666667,0,0.150943396226415,0.0952380952380952,0,0.166666666666667,0.0909090909090909,0.25,1,0.272727272727273,0,0.25,0.3,0,0,0,0.363636363636364,0.2,0,0.5,0.1,0.6,0.333333333333333,0.545454545454545,0,0,0,0,0.3,1,0,0.3,0.3,0.333333333333333,0.5,0.4,0.5,0.363636363636364,1,0.25,0.363636363636364,0,0.0833333333333333,0.222222222222222,0.0833333333333333,0.05,0.2,0,0.181818181818182,0,0,0,0,0.0833333333333333,0.272727272727273,0.0833333333333333,0.272727272727273,0,0.2,0.1,0,0.666666666666667,0,0,0,0.444444444444444,0.25,0,0.333333333333333,0.0769230769230769,0,0.181818181818182,0
"127","Striaticonidium","Stachybotryaceae","Hypocreales","Sordariomycetes","Ascomycota","Fungi",0.134556574923547,NA,NA,0.203389830508475,0.12,0,0.0769230769230769,0.122222222222222,0.216216216216216,0.130434782608696,0.0588235294117647,0.075,0.0357142857142857,0,0,0.178571428571429,0,0.285714285714286,0.0454545454545455,0.375,0.164835164835165,0,0.21875,0.247191011235955,0.517241379310345,0.235294117647059,0,0,0,0,0,0,0.666666666666667,0.0833333333333333,0.181818181818182,0,0.2,0,0.285714285714286,0,0.1,0,0,0.0833333333333333,0,0,0,0,0,0,0.0833333333333333,0.363636363636364,0,0,0.285714285714286,0,0.1,0,0.428571428571429,0.3,0.15,0.166666666666667,0.1,0.2,0.1,0.272727272727273,0,0,0,0.454545454545455,0.0833333333333333,0.111111111111111,0.333333333333333,0.3,0,0.111111111111111,0.181818181818182,0.0833333333333333,0.4,0.416666666666667,0.2,0.75,0.0909090909090909,0.333333333333333,0.272727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667
"128","Rhizophlyctis","Rhizophlyctidaceae","Rhizophlyctidales","Rhizophlyctidomycetes","Chytridiomycota","Fungi",0.0336391437308868,0.0540540540540541,0.0625,0,0,0.0566037735849057,0.0923076923076923,0,0.0216216216216216,0.260869565217391,0,0,0,0,0.142857142857143,0,0.352941176470588,0,0,0,0,0,0,0,0,0,0.05,0,0.333333333333333,0,0.0566037735849057,0,0,0.25,0.272727272727273,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.333333333333333,0,0,0,0,0.181818181818182,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.333333333333333,0,0,0,0,0,0.1,0,0.0769230769230769,0,0,0
"129","uncl_Chaetomiaceae","Chaetomiaceae","Sordariales","Sordariomycetes","Ascomycota","Fungi",0.426605504587156,0.702702702702703,0.875,0.389830508474576,0.12,0.660377358490566,0.423076923076923,0.477777777777778,0.335135135135135,0.260869565217391,0.705882352941177,0.625,0.321428571428571,0.125,0.642857142857143,0.464285714285714,0.882352941176471,0.428571428571429,0.590909090909091,0,0.208791208791209,0.2,0.875,0.123595505617978,0.413793103448276,0.764705882352941,0.5,0.318181818181818,0,0.2,0.754716981132076,0.238095238095238,0.333333333333333,0.25,0.272727272727273,0.916666666666667,0.2,0.272727272727273,1,0.916666666666667,0.4,0.181818181818182,0.8,0.25,0.181818181818182,0,1,1,0,0.4,0.5,0.454545454545455,1,0.666666666666667,0.428571428571429,0.5,0.7,0,0,0.3,0.15,0.166666666666667,0.2,0.3,0.3,0.0909090909090909,0.25,0,0.272727272727273,1,0.75,0.888888888888889,0.0833333333333333,0.3,0,0,0.181818181818182,0.166666666666667,0,0.0833333333333333,0.4,0.75,0.909090909090909,0.5,0.909090909090909,0.5,0.5,0.3,0.333333333333333,0,1,0,0,1,0.75,0.55,1,0.846153846153846,0.2,0.272727272727273,0.333333333333333
"130","uncl_Ploettnerulaceae","Ploettnerulaceae","Helotiales","Leotiomycetes","Ascomycota","Fungi",0.00152905198776758,NA,NA,0,0,0,0.00769230769230769,0,0,0.0434782608695652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"131","uncl_Tremellodendropsidales","uncl_Tremellodendropsidales","Tremellodendropsidales","Agaricomycetes","Basidiomycota","Fungi",0.0642201834862385,NA,NA,0.127118644067797,0.04,0,0.00769230769230769,0.0777777777777778,0.0972972972972973,0,0,0.025,0,0.0625,0.0714285714285714,0.0714285714285714,0,0,0,0,0.0769230769230769,0,0.21875,0.0224719101123595,0.103448275862069,0,0.5,0.0909090909090909,0,0.2,0,0.19047619047619,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.2,0,0,0.2,0,0.166666666666667,0,0,0,0,0,0,0,0,0.1,0.05,0,0,0.2,0.2,0,0.25,0,0,0.363636363636364,0.0833333333333333,0.222222222222222,0,0,0,0,0,0,0.1,0.166666666666667,0,0.0833333333333333,0,0,0,0.5,0.5,0.1,0.0833333333333333,0,1,0,0,0,0,0,0,0,0.1,0.272727272727273,0
"132","uncl_Cuniculitremaceae","Cuniculitremaceae","Tremellales","Tremellomycetes","Basidiomycota","Fungi",0.018348623853211,NA,NA,0.00847457627118644,0,0,0.0307692307692308,0,0.0378378378378378,0.0869565217391304,0,0,0,0,0.0357142857142857,0.107142857142857,0,0,0,0,0.021978021978022,0,0,0,0.103448275862069,0,0,0.0454545454545455,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0,0.181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909090909090909,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,0.2,0.0833333333333333,0,0,0,0,0,0,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0
"133","Eremiomyces","Pezizaceae","Pezizales","Pezizomycetes","Ascomycota","Fungi",0.0259938837920489,0.027027027027027,0,0.00847457627118644,0,0.0377358490566038,0.0538461538461538,0.0333333333333333,0.0108108108108108,0,0.117647058823529,0,0,0.1875,0,0,0,0,0,0.375,0.010989010989011,0.133333333333333,0,0.0561797752808989,0,0,0,0,0,0,0.0188679245283019,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0.272727272727273,0,0,0,0,0,0,0,0,0,0,0,0,1,0.285714285714286,0,0,0.166666666666667,0,0,0,0,0,0,0.181818181818182,0,0,0,0.0833333333333333,0,0,0.333333333333333,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0
"134","uncl_Helminthosphaeriaceae","Helminthosphaeriaceae","Sordariales","Sordariomycetes","Ascomycota","Fungi",0.00305810397553517,NA,NA,0.0169491525423729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224719101123595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
