"","observed","mean.simulated","lowCI","uppCI","sign"
"OTU2325",4,13.16,9.475,18,"Specialists"
"OTU9186",1,2.57,1,4,"NS"
"OTU7140",2,4.73,3,7,"Specialists"
"OTU10930",8,4.23,2,6.52499999999999,"Generalists"
"OTU5620",4,7.12,4,10,"NS"
"OTU7289",13,15.63,10.475,21.525,"NS"
"OTU6507",3,4.24,2,7,"NS"
"OTU112",37,93.5,83,106.525,"Specialists"
"OTU261",22,64.42,54.95,75,"Specialists"
"OTU1990",26,18.61,14,23,"Generalists"
"OTU9051",9,5.29,3,8,"Generalists"
"OTU955",6,32.8,25.475,41,"Specialists"
"OTU10966",9,15.85,11,20,"Specialists"
"OTU128",18,80.55,70,90.525,"Specialists"
"OTU3537",2,8.31,5,13,"Specialists"
"OTU184",6,3.78,2,6,"NS"
"OTU11211",13,55.6,47,66.525,"Specialists"
"OTU43",8,76,65,90.05,"Specialists"
"OTU4407",7,7.24,4,11,"NS"
"OTU660",10,68.29,58,78.525,"Specialists"
"OTU7390",4,4.06,2,6,"NS"
"OTU3582",6,15.54,11,21,"Specialists"
"OTU219",28,63.59,54.475,72.525,"Specialists"
"OTU1349",30,32.68,25.475,39.525,"NS"
"OTU7878",12,8.25,5,12,"NS"
"OTU378",9,50.8,41.475,60,"Specialists"
"OTU1264",8,40.46,32.95,48,"Specialists"
"OTU2142",19,12.64,8,19.05,"NS"
"OTU274",9,50.42,42.475,58.525,"Specialists"
"OTU251",59,44.33,37,53,"Generalists"
"OTU5065",16,40.67,33,50.525,"Specialists"
"OTU7104",7,3.78,2,5,"Generalists"
"OTU7348",7,5.35,3,8.52499999999999,"NS"
"OTU2059",12,11.72,8,16,"NS"
"OTU8629",28,12.76,9,17,"Generalists"
"OTU1107",11,40.19,31,47.525,"Specialists"
"OTU2182",21,58.17,48.475,67.525,"Specialists"
"OTU606",3,52.16,43,60.525,"Specialists"
"OTU1870",10,25.89,20,31.525,"Specialists"
"OTU5613",58,28.02,22,34.525,"Generalists"
"OTU6240",4,3.03,1,5,"NS"
"OTU1281",18,22.31,17,28.525,"NS"
"OTU12581",2,2.02,1,3,"NS"
"OTU1452",17,20.04,15,26,"NS"
"OTU17",63,143.02,127.375,155.525,"Specialists"
"OTU169",19,5.47,3,8,"Generalists"
"OTU152",16,45.53,38,54.05,"Specialists"
"OTU2288",26,12.44,8,17,"Generalists"
"OTU1151",38,24.87,19,31,"Generalists"
"OTU70",34,6.45,4,9.52499999999999,"Generalists"
"OTU3170",23,8.89,6,12.525,"Generalists"
"OTU6797",50,15.29,11.475,19.525,"Generalists"
"OTU8311",4,2.84,1,5,"NS"
"OTU1149",41,49.1,40.475,59.05,"NS"
"OTU2781",25,13.17,9,18,"Generalists"
"OTU2498",34,12.36,8,17,"Generalists"
"OTU11669",2,1.59,1,2,"NS"
"OTU4109",6,8.3,5,12,"NS"
"OTU2099",4,16.42,11,22,"Specialists"
"OTU698",4,41.38,34.475,48.525,"Specialists"
"OTU196",121,78.76,66.475,94.05,"Generalists"
"OTU10381",19,5.07,3,7,"Generalists"
"OTU4026",4,8.87,6,12,"Specialists"
"OTU217",19,97.99,88,109.525,"Specialists"
"OTU11998",9,12.14,7.475,17.525,"NS"
"OTU113",11,88.82,76.95,99,"Specialists"
"OTU903",7,54.6,46.475,63.525,"Specialists"
"OTU253",66,73.15,63,85.1,"NS"
"OTU2634",15,14.21,10.475,19,"NS"
"OTU3417",2,8.02,5,12,"Specialists"
"OTU199",20,5.6,3,8.52499999999999,"Generalists"
"OTU69",17,6.16,3.475,9,"Generalists"
"OTU2292",2,1.57,1,2,"NS"
"OTU2520",4,19.47,15.475,24.525,"Specialists"
"OTU11321",6,17.95,13,24.525,"Specialists"
"OTU4803",19,38.2,30.475,48,"Specialists"
"OTU490",35,54,45,63.525,"Specialists"
"OTU7056",57,9.43,6,13,"Generalists"
"OTU7184",1,3.44,2,6,"Specialists"
"OTU2395",9,15.8,12,20,"Specialists"
"OTU774",5,2.62,1,4,"Generalists"
"OTU7452",2,14.3,10,19.525,"Specialists"
"OTU481",6,30.7,24,37.525,"Specialists"
"OTU5178",5,4.09,2,6,"NS"
"OTU3124",1,8.7,5.475,12.525,"Specialists"
"OTU399",2,3.9,2,6,"NS"
"OTU6369",5,3.34,2,5,"NS"
"OTU4147",3,6.15,4,8.52499999999999,"Specialists"
"OTU1416",14,33.5,25.475,42.525,"Specialists"
"OTU3849",17,10.99,8,15.525,"Generalists"
"OTU9132",4,2.82,1,4.52499999999999,"NS"
"OTU4493",1,4.79,2,7,"Specialists"
"OTU5589",8,5.85,3.475,8,"NS"
"OTU209",27,85.02,74,95.525,"Specialists"
"OTU5609",5,4.55,2,7,"NS"
"OTU5437",17,5.28,3,8,"Generalists"
"OTU8392",2,1.57,1,2,"NS"
"OTU7545",1,1.62,1,2,"NS"
"OTU165",15,96.18,81.95,108,"Specialists"
"OTU6060",2,2.34,1,3,"NS"
"OTU7615",10,6.79,4,9.52499999999999,"Generalists"
"OTU2001",13,24.14,18.475,31,"Specialists"
"OTU558",99,72.87,62.475,86.05,"Generalists"
"OTU4759",31,83.85,74,97.525,"Specialists"
"OTU511",32,74.72,65.475,85,"Specialists"
"OTU5378",4,6.95,4,9,"NS"
"OTU3961",10,8.95,5,13,"NS"
"OTU1003",3,32.59,26,40.525,"Specialists"
"OTU10836",9,17.12,12,22.525,"Specialists"
"OTU4365",3,5.46,3,8,"NS"
"OTU5477",6,5.34,3,7.52499999999999,"NS"
"OTU586",38,48.4,40.475,57.525,"Specialists"
"OTU122",2,3.23,2,5,"NS"
"OTU7317",12,5.09,3,7.52499999999999,"Generalists"
"OTU212",25,6.47,4,9.52499999999999,"Generalists"
"OTU1916",103,30.53,23.475,37,"Generalists"
"OTU12322",3,1.84,1,3,"NS"
"OTU406",1,1.56,1,2,"NS"
"OTU3187",16,12.15,9,17,"NS"
"OTU10979",6,8.04,5,12,"NS"
"OTU722",4,16.12,12,21.525,"Specialists"
"OTU4114",12,10.25,7,14,"NS"
"OTU12413",2,2.38,1,4,"NS"
"OTU3810",9,5.3,3,8,"Generalists"
"OTU5952",2,9.4,6,14,"Specialists"
"OTU1119",1,24.95,19,32.525,"Specialists"
"OTU252",4,2.36,1,4,"NS"
"OTU4916",7,4.31,2,7,"NS"
"OTU885",34,56.02,47,64.525,"Specialists"
"OTU386",39,70.51,60.475,82,"Specialists"
"OTU3639",26,11.08,7.475,15.525,"Generalists"
"OTU9674",1,1.52,1,2,"NS"
"OTU9306",11,4.15,2.475,6,"Generalists"
"OTU4456",1,5.72,3,9,"Specialists"
"OTU3574",15,6.67,4,10,"Generalists"
"OTU2556",49,23.1,18,29,"Generalists"
"OTU775",31,50.6,40.475,59,"Specialists"
"OTU12464",1,3.33,2,6,"Specialists"
"OTU1922",7,16.79,12,23,"Specialists"
"OTU554",18,18.71,13,25,"NS"
"OTU12805",8,5.56,3,8.52499999999999,"NS"
"OTU13087",1,3.31,1.475,5,"Specialists"
"OTU4079",1,6.12,3.475,10,"Specialists"
"OTU610",5,4.65,2,7,"NS"
"OTU161",34,22.35,16.475,29.05,"Generalists"
"OTU3280",4,8.79,6,12.525,"Specialists"
"OTU6503",4,3.19,1,5,"NS"
"OTU4465",33,17.51,12,23,"Generalists"
"OTU445",5,78.18,67,91.525,"Specialists"
"OTU2656",76,34.51,27.475,44.05,"Generalists"
"OTU4482",3,6.83,4,10,"Specialists"
"OTU1621",86,35.73,28,44,"Generalists"
"OTU7704",2,3.39,2,5.52499999999999,"NS"
"OTU5325",5,7.09,4,10,"NS"
"OTU2524",27,9.95,6,15.05,"Generalists"
"OTU262",5,3.2,2,5,"NS"
"OTU3827",31,19.22,15,24,"Generalists"
"OTU5475",18,7.71,5,11,"Generalists"
"OTU1177",13,35.72,29,43.525,"Specialists"
"OTU10225",3,2.04,1,3,"NS"
"OTU530",5,3.45,2,5,"NS"
"OTU1282",124,35.21,28.475,42,"Generalists"
"OTU2351",3,14.22,9,19,"Specialists"
"OTU329",111,77.27,67,88,"Generalists"
"OTU751",17,51.89,42,61.05,"Specialists"
"OTU6675",4,2.33,1,3.52499999999999,"Generalists"
"OTU354",7,3.14,2,5,"Generalists"
"OTU5607",2,1.55,1,2,"NS"
"OTU11021",2,2.05,1,3,"NS"
"OTU8724",3,2.93,1,4.52499999999999,"NS"
"OTU7555",12,59.03,48.95,69.525,"Specialists"
"OTU9550",28,8.51,5,12.525,"Generalists"
"OTU8803",2,1.59,1,2,"NS"
"OTU1225",12,27.18,20.95,33,"Specialists"
"OTU456",6,75.09,63,86.525,"Specialists"
"OTU3084",1,8.3,6,12,"Specialists"
"OTU257",12,76.65,66.475,87.575,"Specialists"
"OTU1081",34,29.81,24,37.525,"NS"
"OTU8275",1,1.59,1,2,"NS"
"OTU963",8,13.95,10,19,"Specialists"
"OTU952",8,40.09,33,49.05,"Specialists"
"OTU6549",2,1.96,1,3,"NS"
"OTU8057",2,2.07,1,3,"NS"
"OTU1120",12,52.69,44,60.525,"Specialists"
"OTU575",11,69.15,58,81,"Specialists"
"OTU499",4,3.52,2,6,"NS"
"OTU8145",1,2.12,1,3,"NS"
"OTU1771",5,6.3,3,10,"NS"
"OTU1331",12,29.36,22,36.525,"Specialists"
"OTU6028",9,6.08,3,9,"NS"
"OTU10292",1,2.36,1,4,"NS"
"OTU2367",13,15.34,11,19,"NS"
"OTU5995",5,3.43,1.475,5,"NS"
"OTU1392",16,19.36,14,24.525,"NS"
"OTU791",4,3.56,2,5.52499999999999,"NS"
"OTU12152",12,45.52,38,53.525,"Specialists"
"OTU1980",4,3.63,2,6,"NS"
"OTU3383",2,2.11,1,3,"NS"
"OTU560",17,49.36,41.475,58,"Specialists"
"OTU8656",2,1.52,1,2,"NS"
"OTU777",58,42.65,34.475,49.525,"Generalists"
"OTU8077",3,2.35,1,3,"NS"
"OTU9753",3,1.96,1,3,"NS"
"OTU4712",8,3.97,2,6,"Generalists"
"OTU5418",2,5.73,3.475,8,"Specialists"
"OTU1204",43,21.95,16,28.525,"Generalists"
"OTU3566",3,11.25,8,15,"Specialists"
"OTU738",2,2.28,1,3.52499999999999,"NS"
"OTU321",16,7.72,5,11,"Generalists"
"OTU272",14,5.07,3,7,"Generalists"
"OTU4832",49,14.24,9.475,19,"Generalists"
"OTU793",4,2.51,1,4,"NS"
"OTU11070",36,9.49,6,14,"Generalists"
"OTU10442",2,2.05,1,3,"NS"
"OTU1145",7,29.53,24,37,"Specialists"
"OTU969",16,13.62,9,18,"NS"
"OTU474",4,41.46,34,50,"Specialists"
"OTU570",3,2.28,1,4,"NS"
"OTU1495",6,35.11,27.95,42.525,"Specialists"
"OTU1306",8,35.82,28,44.05,"Specialists"
"OTU2148",15,9.95,6.475,14,"Generalists"
"OTU4881",3,3.25,2,5,"NS"
"OTU6334",2,4.4,2.475,7,"Specialists"
"OTU6330",4,4.25,2,7,"NS"
"OTU2134",75,35.52,29,43,"Generalists"
"OTU3291",52,73.4,63.475,84.525,"Specialists"
"OTU8989",12,10.56,7,15.05,"NS"
"OTU1586",9,27.94,22,33.525,"Specialists"
"OTU609",55,73.08,63.95,84.525,"Specialists"
"OTU1526",13,4.27,2,8,"Generalists"
"OTU1407",5,14.52,10.475,18,"Specialists"
"OTU7229",10,3.7,2,6,"Generalists"
"OTU264",81,78.73,67.475,90.525,"NS"
"OTU541",4,2.23,1,3.52499999999999,"Generalists"
"OTU3097",45,17.69,12,22.525,"Generalists"
"OTU590",1,1.5,1,2,"NS"
"OTU390",53,74.36,64.475,85.525,"Specialists"
"OTU1245",29,22.96,16,29.525,"NS"
"OTU4829",19,42.65,36.475,50,"Specialists"
"OTU3997",4,5.74,3,8,"NS"
"OTU1929",3,31.47,24.475,38.525,"Specialists"
"OTU11424",19,10.31,6.475,15,"Generalists"
"OTU340",16,4.56,2,7,"Generalists"
"OTU3879",16,10.92,7.475,14.525,"Generalists"
"OTU1823",20,14.73,10,19.525,"Generalists"
"OTU3571",2,10.19,6.475,14.525,"Specialists"
"OTU2613",2,16.99,12,21.525,"Specialists"
"OTU6858",13,16.49,12,23,"NS"
"OTU2051",7,16.15,11.475,21,"Specialists"
"OTU3560",2,8.36,5,12.525,"Specialists"
"OTU1741",2,1.55,1,2,"NS"
"OTU3246",20,11.54,7.475,16,"Generalists"
"OTU11147",46,11.59,7,16,"Generalists"
"OTU2159",3,22.4,18,27.05,"Specialists"
"OTU4256",92,74.45,65,84,"Generalists"
"OTU195",20,5.58,4,8,"Generalists"
"OTU9228",3,2.4,1,4,"NS"
"OTU1253",1,37.52,31,45.525,"Specialists"
"OTU203",55,39.14,33,46.525,"Generalists"
"OTU4534",83,21.39,16,27,"Generalists"
"OTU1108",64,52.9,43.475,60.525,"Generalists"
"OTU310",129,67.77,58.95,78.525,"Generalists"
"OTU2207",4,16.83,11.475,22.525,"Specialists"
"OTU3357",2,10.99,7.475,15,"Specialists"
"OTU1006",40,47.12,37.95,55.05,"NS"
"OTU3967",9,8.91,5,12.525,"NS"
"OTU180",21,5.32,3,8,"Generalists"
"OTU4573",11,9.64,5.475,14,"NS"
"OTU2140",24,7.84,4,11,"Generalists"
"OTU4588",26,7.48,4,11,"Generalists"
"OTU10570",22,6.7,4,10,"Generalists"
"OTU621",2,2.7,1,4,"NS"
"OTU174",3,5.39,3,8,"NS"
"OTU2126",19,11.69,8,15,"Generalists"
"OTU1431",13,30.53,23,37,"Specialists"
"OTU12157",2,1.58,1,2,"NS"
"OTU5074",25,11.27,7.475,15,"Generalists"
"OTU11434",2,1.54,1,2,"NS"
"OTU140",20,7.11,5,10,"Generalists"
"OTU707",32,48.56,41,57,"Specialists"
"OTU784",43,45.87,37.95,54,"NS"
"OTU2132",1,26.02,20,32.05,"Specialists"
"OTU650",12,4.27,1.475,7,"Generalists"
"OTU3915",41,7.48,4.475,10,"Generalists"
"OTU10256",8,5.94,3,9,"NS"
"OTU11691",4,13.44,10,18.525,"Specialists"
"OTU132",12,4.96,3,8,"Generalists"
"OTU1697",24,15.82,11.475,21,"Generalists"
"OTU5826",11,3.71,2,6,"Generalists"
"OTU1027",18,13.79,9.475,19,"NS"
"OTU3674",31,11.58,8,16,"Generalists"
"OTU1040",35,35.98,27.95,44.525,"NS"
"OTU4297",1,6.22,4,9,"Specialists"
"OTU242",8,63.04,55,73.525,"Specialists"
"OTU12631",2,6.8,4,10,"Specialists"
"OTU311",110,65.87,58,74,"Generalists"
"OTU36",17,6.49,3,10,"Generalists"
"OTU2629",47,17.37,12,23,"Generalists"
"OTU3511",5,3.59,2,5.52499999999999,"NS"
"OTU9773",1,1.64,1,2,"NS"
"OTU3725",26,8.1,6,11.05,"Generalists"
"OTU1434",3,20.14,14.475,26,"Specialists"
"OTU246",24,7.23,5,10.525,"Generalists"
"OTU1950",67,27.99,22,35.525,"Generalists"
"OTU2639",4,2.86,1,4.52499999999999,"NS"
"OTU2071",3,2.01,1,3,"NS"
"OTU10226",2,1.6,1,2,"NS"
"OTU8674",6,3.4,2,5,"Generalists"
"OTU1790",2,1.97,1,3,"NS"
"OTU1571",19,38.19,30.475,45.525,"Specialists"
"OTU7218",2,3.14,1,5,"NS"
"OTU6887",1,4.23,2,6.52499999999999,"Specialists"
"OTU109",14,7.36,4.475,11,"Generalists"
"OTU285",6,3.49,2,6,"NS"
"OTU9226",10,69.98,60,81,"Specialists"
"OTU6936",4,4.3,2,7,"NS"
"OTU4840",1,5.67,2.475,9,"Specialists"
"OTU3336",5,10.14,7,13.525,"Specialists"
"OTU8770",1,1.64,1,2,"NS"
"OTU6389",2,25.73,20,32,"Specialists"
"OTU1159",1,24.91,18.475,33,"Specialists"
"OTU142",4,2.85,1,4.52499999999999,"NS"
"OTU658",3,2.14,1,3,"NS"
"OTU13124",9,45.5,35.475,54.525,"Specialists"
"OTU1378",8,21.9,16.475,29.525,"Specialists"
"OTU3562",13,13.43,9,18,"NS"
"OTU218",23,130.41,118.475,143,"Specialists"
"OTU1897",11,19.74,15,25.525,"Specialists"
"OTU11232",1,1.68,1,2,"NS"
"OTU111",17,51.12,42,59,"Specialists"
"OTU2545",1,10.37,6,14.525,"Specialists"
"OTU1967",17,13.25,9,18,"NS"
"OTU294",4,3.45,2,5,"NS"
"OTU557",59,56.74,48,66.05,"NS"
"OTU2958",22,18.02,13.475,24.525,"NS"
"OTU898",2,1.56,1,2,"NS"
"OTU7003",3,2.65,1,4,"NS"
"OTU597",6,2.93,1.475,4,"Generalists"
"OTU1622",11,25.07,19,31,"Specialists"
"OTU3826",11,7.8,5,11,"NS"
"OTU1722",61,28.25,22.475,35,"Generalists"
"OTU4313",8,10.64,7.475,14.525,"NS"
"OTU2047",20,19.23,14,25,"NS"
"OTU2242",4,14.9,10.475,18.525,"Specialists"
"OTU12707",12,12.71,8.475,17,"NS"
"OTU12801",2,1.92,1,3,"NS"
"OTU6960",9,4.87,3,8,"Generalists"
"OTU12895",12,12.6,8,17.525,"NS"
"OTU1423",6,2.92,1,5,"Generalists"
"OTU696",10,43.66,37,51.525,"Specialists"
"OTU66",58,126.62,112,140.05,"Specialists"
"OTU676",42,56.35,48,67,"Specialists"
"OTU38",8,4.03,2,6,"Generalists"
"OTU730",60,50.35,41.475,59.525,"Generalists"
"OTU1465",20,80.7,69.475,91,"Specialists"
"OTU1666",32,22.9,17,29,"Generalists"
"OTU441",49,32.15,25,40.525,"Generalists"
"OTU842",11,48.45,39,58.05,"Specialists"
"OTU2163",17,11.79,8,16,"Generalists"
"OTU9970",4,2.38,1,4,"NS"
"OTU2915",9,14.02,10,18.525,"Specialists"
"OTU1607",5,12.03,9,17.525,"Specialists"
"OTU258",6,60.93,50.475,70,"Specialists"
"OTU1043",2,25.47,19.475,34.525,"Specialists"
"OTU260",2,3.74,2,6,"NS"
"OTU3891",2,2.05,1,3,"NS"
"OTU1924",11,29.05,24.475,36,"Specialists"
"OTU1226",1,53.93,46.475,63.525,"Specialists"
"OTU6570",6,4.7,2.475,7.52499999999999,"NS"
"OTU612",61,45.79,38.475,55.525,"Generalists"
"OTU349",67,43.56,35.475,51,"Generalists"
"OTU1679",73,59.89,49.475,70.525,"Generalists"
"OTU1148",15,40.13,31,48,"Specialists"
"OTU1616",10,25.49,19.475,31.525,"Specialists"
"OTU4880",14,8.15,5,11,"Generalists"
"OTU9733",54,21.34,16,27,"Generalists"
"OTU2154",5,14.38,10,19,"Specialists"
"OTU8690",79,13.21,9,18,"Generalists"
"OTU7203",3,3.4,2,5,"NS"
"OTU4982",4,2.32,1,4,"NS"
"OTU9578",4,2.37,1,4,"NS"
"OTU5110",32,9.29,5,12.525,"Generalists"
"OTU1030",4,3.02,2,5,"NS"
"OTU684",6,2.7,1,5,"Generalists"
"OTU80",30,124.62,110.95,137.1,"Specialists"
"OTU1185",5,2.95,1,5,"NS"
"OTU7646",24,9.94,7,13.525,"Generalists"
"OTU576",14,4.85,2,7.52499999999999,"Generalists"
"OTU7978",2,6.02,4,9,"Specialists"
"OTU93",18,5.5,3,8,"Generalists"
"OTU8923",3,2.44,1,4,"NS"
"OTU1767",4,27.13,20.475,35.05,"Specialists"
"OTU3642",12,10.5,7,15,"NS"
"OTU4202",3,7.75,5,11.525,"Specialists"
"OTU3534",1,7.63,5,10,"Specialists"
"OTU1182",33,34.79,28,42,"NS"
"OTU11233",4,4.09,2,6.52499999999999,"NS"
"OTU1794",43,20.66,15.475,26.525,"Generalists"
"OTU7273",10,5.25,2.475,8,"Generalists"
"OTU2210",39,18.78,14,24.525,"Generalists"
"OTU5369",1,2,1,3,"NS"
"OTU12708",3,2.02,1,3,"NS"
"OTU7789",2,3.57,2,5,"NS"
"OTU7183",4,4.47,2,7,"NS"
"OTU7580",2,1.96,1,3,"NS"
"OTU1214",6,22.76,17,29,"Specialists"
"OTU6132",3,5.52,3,8.52499999999999,"NS"
"OTU11686",26,11.96,7,17,"Generalists"
"OTU2040",17,11.96,8,16,"Generalists"
"OTU1127",7,21.66,16,27.525,"Specialists"
"OTU9928",27,9.53,7,13,"Generalists"
"OTU8229",25,18.95,14,25.525,"NS"
"OTU2149",39,19.49,14,25,"Generalists"
"OTU3057",20,48.8,38.475,58.05,"Specialists"
"OTU323",16,5.23,3,8,"Generalists"
"OTU12949",13,6.69,4,10,"Generalists"
"OTU124",10,4.72,3,7,"Generalists"
"OTU8287",12,37.44,30,44,"Specialists"
"OTU4438",14,10.08,6,14,"NS"
"OTU309",132,70.24,58.95,81,"Generalists"
"OTU921",19,16.99,12.475,22,"NS"
"OTU4461",24,17.92,12,24,"NS"
"OTU11611",12,7.65,4.475,12.05,"NS"
"OTU4224",26,12.75,9,16.525,"Generalists"
"OTU9530",1,2.76,1,4,"NS"
"OTU7918",22,30.67,23.475,37.525,"Specialists"
"OTU185",11,99.68,89,110.525,"Specialists"
"OTU11740",5,6.64,4,10,"NS"
"OTU8753",37,16.36,12,21,"Generalists"
"OTU3675",22,11.06,8,15.525,"Generalists"
"OTU2133",17,18.04,13,23,"NS"
"OTU593",11,49.6,40.95,58.525,"Specialists"
"OTU5673",2,2.3,1,4,"NS"
"OTU5089",5,4.86,3,7,"NS"
"OTU47",24,9.23,6,14,"Generalists"
"OTU10353",30,9.81,6,13,"Generalists"
"OTU343",3,45.63,36.475,54,"Specialists"
"OTU2949",16,10.15,7,13.525,"Generalists"
"OTU8637",1,3.02,2,5,"Specialists"
"OTU1597",67,28.12,21,34.525,"Generalists"
"OTU744",13,18.88,14.475,25,"Specialists"
"OTU2611",21,16.94,11.475,23,"NS"
"OTU2145",4,8.47,5,11.525,"Specialists"
"OTU11537",2,2.06,1,3,"NS"
"OTU1934",2,1.95,1,3,"NS"
"OTU987",4,2.35,1,4,"NS"
"OTU8713",3,2.01,1,3,"NS"
"OTU1550",5,29.76,23.475,37,"Specialists"
"OTU8088",7,3.86,2,6,"Generalists"
"OTU853",45,28.04,21.95,36,"Generalists"
"OTU3116",1,9.03,5.475,13,"Specialists"
"OTU2246",1,17.75,13,24,"Specialists"
"OTU11094",1,1.63,1,2,"NS"
"OTU4750",2,5.36,3,8,"Specialists"
"OTU5450",2,5.22,3,8,"Specialists"
"OTU6458",23,10.21,7,14.525,"Generalists"
"OTU65",19,9.29,6,13,"Generalists"
"OTU10447",1,1.6,1,2,"NS"
"OTU86",40,117.82,105,132.05,"Specialists"
"OTU4105",30,29.88,22.475,36.525,"NS"
"OTU3869",3,7.52,4,11.525,"Specialists"
"OTU5819",16,8.86,5.475,12.525,"Generalists"
"OTU6148",9,9.14,6,14,"NS"
"OTU11628",3,1.92,1,3,"NS"
"OTU158",10,6.02,4,9,"Generalists"
"OTU7599",10,15.51,10.475,21,"Specialists"
"OTU2279",10,17.95,12.475,24.525,"Specialists"
"OTU7842",3,7,4,10,"Specialists"
"OTU2846",11,13.21,9,17.525,"NS"
"OTU2538",2,30.57,23,38,"Specialists"
"OTU11386",4,5.73,3,8.52499999999999,"NS"
"OTU1843",8,11.54,6,16,"NS"
"OTU10295",3,1.87,1,3,"NS"
"OTU350",15,60.92,49.95,72.05,"Specialists"
"OTU380",1,2.77,1,4.52499999999999,"NS"
"OTU978",1,26.28,20,32.525,"Specialists"
"OTU155",9,21.21,16,28,"Specialists"
"OTU77",31,8.98,5,13,"Generalists"
"OTU6467",3,5.72,4,9,"Specialists"
"OTU9345",25,8.67,6,13,"Generalists"
"OTU4875",64,14.8,10,20.525,"Generalists"
"OTU6676",3,4.86,2.475,8,"NS"
"OTU1132",2,1.61,1,2,"NS"
"OTU7835",1,1.6,1,2,"NS"
"OTU6944",4,3.42,2,6,"NS"
"OTU335",33,64.11,52,74.525,"Specialists"
"OTU2261",2,18.59,13,24.05,"Specialists"
"OTU2616",26,11.35,8,15,"Generalists"
"OTU12395",14,47.15,40.475,54,"Specialists"
"OTU1471",1,17.5,12,23,"Specialists"
"OTU7129",6,3.78,2,5,"Generalists"
"OTU6246",3,3.99,2,6,"NS"
"OTU2172",3,18.22,13,23.525,"Specialists"
"OTU12709",1,1.52,1,2,"NS"
"OTU948",9,43.58,35,52.525,"Specialists"
"OTU5509",21,5.45,3,8.52499999999999,"Generalists"
"OTU8335",1,2.47,1,4,"NS"
"OTU1189",1,1.55,1,2,"NS"
"OTU8870",66,50.52,41.475,62,"Generalists"
"OTU2012",4,24.74,19,31,"Specialists"
"OTU420",12,47.69,37.475,55.525,"Specialists"
"OTU904",3,31.39,23.475,37.525,"Specialists"
"OTU7470",4,4.74,2,7,"NS"
"OTU10341",8,22.37,16.475,28,"Specialists"
"OTU855",4,43.74,35.475,51,"Specialists"
"OTU1649",1,1.62,1,2,"NS"
"OTU12756",7,4.13,2,7,"NS"
"OTU1015",4,34.59,26.475,42,"Specialists"
"OTU3985",2,8.64,6,12.525,"Specialists"
"OTU958",18,33.8,25.95,41.525,"Specialists"
"OTU9769",1,1.66,1,2,"NS"
"OTU11927",14,8.41,5,13,"Generalists"
"OTU151",9,89.54,79.95,102,"Specialists"
"OTU1076",5,30.88,23,37,"Specialists"
"OTU172",42,131.93,119.475,145.05,"Specialists"
"OTU1910",5,22.92,15.95,29,"Specialists"
"OTU3278",9,15.33,11,19.525,"Specialists"
"OTU12932",14,4.73,2,7,"Generalists"
"OTU1549",21,23.13,16,29,"NS"
"OTU770",25,44.26,36.475,53.525,"Specialists"
"OTU1608",2,18.05,13,24,"Specialists"
"OTU1242",4,31.05,23,38.525,"Specialists"
"OTU8659",64,17.78,13,24.525,"Generalists"
"OTU2678",5,12.58,9,17,"Specialists"
"OTU2281",7,4.95,2,7,"NS"
"OTU2874",17,7.44,4.475,10,"Generalists"
"OTU11585",14,48.99,40,59,"Specialists"
"OTU12937",5,3.43,2,5.52499999999999,"NS"
"OTU5622",8,9.26,6,13,"NS"
"OTU259",3,65.71,56,77.525,"Specialists"
"OTU1186",52,43.03,34.475,51.525,"Generalists"
"OTU2600",12,18.02,12.475,25,"Specialists"
"OTU4787",4,6.46,4,10,"NS"
"OTU326",2,3.32,2,5,"NS"
"OTU525",3,39.32,32.475,47.05,"Specialists"
"OTU2839",4,10.27,7,14,"Specialists"
"OTU12710",1,1.57,1,2,"NS"
"OTU7868",39,16.38,11,21,"Generalists"
"OTU2604",90,24.02,18,30,"Generalists"
"OTU1247",7,4.17,2,6,"Generalists"
"OTU2772",40,18.88,14,24,"Generalists"
"OTU8599",5,3.98,2,6,"NS"
"OTU3804",4,3.99,2,6,"NS"
"OTU4770",3,5.19,3,8,"NS"
"OTU3256",29,12.56,8.475,17,"Generalists"
"OTU3418",5,8.41,4.475,12,"NS"
"OTU2155",83,30.42,23.475,36,"Generalists"
"OTU6490",10,4.96,3,7.52499999999999,"Generalists"
"OTU5472",17,8.32,5,12.525,"Generalists"
"OTU1088",8,3.52,2,5,"Generalists"
"OTU2483",2,11.52,6.475,15,"Specialists"
"OTU6262",13,14.87,10.475,19.525,"NS"
"OTU7468",3,2.82,1,5,"NS"
"OTU2082",8,67.25,58.475,78,"Specialists"
"OTU10787",1,1.98,1,3,"NS"
"OTU13010",13,6.48,3,10,"Generalists"
"OTU2255",20,12.48,9,18,"Generalists"
"OTU12780",2,4.02,2,6,"NS"
"OTU6956",6,5.99,3.475,9,"NS"
"OTU10525",2,4.1,2,6,"NS"
"OTU425",19,6.56,3.475,9.52499999999999,"Generalists"
"OTU397",2,2.01,1,3,"NS"
"OTU1180",2,1.58,1,2,"NS"
"OTU11931",24,15.28,10,20,"Generalists"
"OTU2050",3,16.29,12,22,"Specialists"
"OTU10670",5,3.13,2,5,"NS"
"OTU1462",1,3.29,2,5,"Specialists"
"OTU3148",6,7.98,5,11,"NS"
"OTU4201",5,49.37,42.475,58.05,"Specialists"
"OTU960",12,16.17,11,22.05,"NS"
"OTU4754",1,3.69,2,6,"Specialists"
