"","OTU","Domain","Phylum","Class","Order","Family","Genus","Species","global_occurrence","BOER_SEVonly","BOGR_SEVonly","ANGE_allsites","BOER_allsites","BOGR_allsites","BUDA_allsites","SCSC_allsites","BLM","BNP","CAD","CNF","CPR","DMT","FCP","FMT","GMT","GNF","HAR","HPG","KAE","KNZ","LAR","LBJ","NWP","ONF","RNF","SEV","SFA","UHC"
"2380","OTU2282","Fungi","Ascomycota","Sordariomycetes","Sordariomycetes_ord_Incertae_sedis","uncl_Sordariomycetes_ord_Incertae_sedis","uncl_Sordariomycetes_ord_Incertae_sedis","uncl_Sordariomycetes_ord_Incertae_sedis",0.012396694214876,0,0,0,0,0.0133333333333333,0.0379746835443038,0.0127388535031847,0,0,0.0263157894736842,0,0,0.0384615384615385,0,0,0,0,0,0,0.0625,0.0476190476190476,0,0,0,0,0,0,0,0
"2381","OTU12110","Fungi","Ascomycota","Sordariomycetes","Hypocreales","uncl_Hypocreales","uncl_Hypocreales","uncl_Hypocreales",0.0495867768595041,0.333333333333333,0,0,0.0769230769230769,0.08,0.0506329113924051,0.0509554140127389,0,0,0.0526315789473684,0.037037037037037,0,0.0384615384615385,0.333333333333333,0,0.263157894736842,0.285714285714286,0.027027027027027,0,0,0,0,0,0,0,0,0.3,0,0
"2382","OTU9217","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Schizoporaceae","uncl_Schizoporaceae","uncl_Schizoporaceae",0.00413223140495868,0,0,0,0,0,0.0126582278481013,0.00636942675159236,0,0,0.0263157894736842,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0
"2383","OTU3037","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","uncl_Auriculariales","uncl_Auriculariales","uncl_Auriculariales",0.00206611570247934,0,0,0,0,0,0,0.00636942675159236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476190476190476
"2384","OTU7526","Fungi","Ascomycota","Sordariomycetes","Sordariales","uncl_Sordariales","uncl_Sordariales","uncl_Sordariales",0.0206611570247934,0.111111111111111,0,0.0105263157894737,0.0384615384615385,0.0133333333333333,0.0379746835443038,0.0127388535031847,0,0,0.0263157894736842,0,0,0.0384615384615385,0.111111111111111,0.0666666666666667,0,0,0.027027027027027,0,0.03125,0,0.037037037037037,0,0,0,0,0.1,0,0
"2385","OTU1373","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","uncl_Psathyrellaceae","uncl_Psathyrellaceae",0.00206611570247934,0,0,0,0,0,0,0.00636942675159236,0,0,0,0,0,0,0.037037037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2386","OTU10347","Fungi","Ascomycota","Sordariomycetes","Xylariales","uncl_Xylariales","uncl_Xylariales","uncl_Xylariales",0.00826446280991736,0,0,0,0,0.0266666666666667,0.0253164556962025,0,0,0,0.0263157894736842,0,0,0,0,0,0,0,0,0.133333333333333,0.03125,0,0,0,0,0,0,0,0,0
"2387","OTU1525","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Stachybotryaceae","Striaticonidium","uncl_Striaticonidium",0.0537190082644628,0,0,0.105263157894737,0,0.0266666666666667,0.0506329113924051,0.0636942675159236,0,0,0,0.037037037037037,0,0,0.111111111111111,0,0,0,0.243243243243243,0,0.1875,0.0238095238095238,0,0.176470588235294,0,0,0,0,0,0
"2388","OTU7150","Fungi","Mucoromycota","Glomeromycetes","Glomerales","Glomeraceae","uncl_Glomeraceae","uncl_Glomeraceae",0.00826446280991736,0,0,0,0.0384615384615385,0,0,0.00636942675159236,0,0,0,0.0740740740740741,0,0,0.037037037037037,0,0.0526315789473684,0,0,0,0,0,0,0,0,0,0,0,0,0
"2389","OTU6703","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lentitheciaceae","uncl_Lentitheciaceae","uncl_Lentitheciaceae",0.00826446280991736,0.111111111111111,0,0,0.0128205128205128,0.0133333333333333,0,0.0127388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238095238095238,0.0740740740740741,0,0,0,0,0.1,0,0
"2390","OTU11518","Fungi","Chytridiomycota","Spizellomycetes","Spizellomycetales","Spizellomycetaceae","uncl_Spizellomycetaceae","uncl_Spizellomycetaceae",0.00206611570247934,0,0,0,0,0,0.0126582278481013,0,0,0,0.0263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2391","OTU4970","Fungi","Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota",0.0185950413223141,0,0,0.0210526315789474,0,0,0.0506329113924051,0.0191082802547771,0,0,0.0526315789473684,0,0,0,0.037037037037037,0,0,0.142857142857143,0.027027027027027,0,0.03125,0,0.111111111111111,0,0,0,0,0,0,0
"2392","OTU8028","Fungi","Ascomycota","Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes",0.00206611570247934,0,0,0,0,0,0.0126582278481013,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0
"2393","OTU12704","Fungi","Mucoromycota","Glomeromycetes","Glomerales","Glomeraceae","uncl_Glomeraceae","uncl_Glomeraceae",0.0144628099173554,0,0,0,0.0128205128205128,0,0.0759493670886076,0,0,0,0.0526315789473684,0.037037037037037,0,0,0.0740740740740741,0,0,0,0.027027027027027,0,0.03125,0,0,0,0,0,0,0,0,0
"2394","OTU88","Fungi","Ascomycota","Sordariomycetes","Hypocreales","uncl_Hypocreales","uncl_Hypocreales","uncl_Hypocreales",0.0392561983471074,0.222222222222222,0,0,0.0769230769230769,0.0266666666666667,0.0379746835443038,0.0509554140127389,0,0,0.0526315789473684,0,0,0.0769230769230769,0.259259259259259,0,0.157894736842105,0.285714285714286,0.027027027027027,0,0,0,0,0,0,0,0,0.2,0,0
"2395","OTU1883","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Dactylonectria","uncl_Dactylonectria",0.0557851239669422,0,0,0.136842105263158,0,0,0,0.089171974522293,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.5,0,0,0,0.4,0.571428571428571
"2396","OTU9200","Fungi","Mucoromycota","Glomeromycetes","Glomerales","uncl_Glomerales","uncl_Glomerales","uncl_Glomerales",0.012396694214876,0,0,0,0.0256410256410256,0.0133333333333333,0.0379746835443038,0,0,0,0.0263157894736842,0,0.0909090909090909,0,0,0,0.0526315789473684,0,0,0.0666666666666667,0,0.0476190476190476,0,0,0,0,0,0,0,0
"2397","OTU11187","Fungi","Mucoromycota","Glomeromycetes","Glomerales","Glomeraceae","uncl_Glomeraceae","uncl_Glomeraceae",0.00206611570247934,0,0,0,0.0128205128205128,0,0,0,0,0,0,0.037037037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2398","OTU10373","Fungi","Chytridiomycota","uncl_Chytridiomycota","uncl_Chytridiomycota","uncl_Chytridiomycota","uncl_Chytridiomycota","uncl_Chytridiomycota",0.00619834710743802,0,0,0.0105263157894737,0,0,0.0126582278481013,0.00636942675159236,0,0,0,0,0,0,0.037037037037037,0,0,0,0,0,0,0,0,0.0588235294117647,0,0,0,0,0,0
"2399","OTU10217","Fungi","Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota",0.00413223140495868,0,0,0,0.0128205128205128,0,0.0126582278481013,0,0,0,0.0263157894736842,0.037037037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2400","OTU12890","Fungi","Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota",0.00413223140495868,0,0,0,0,0,0.0126582278481013,0.00636942675159236,0,0,0.0263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0
"2401","OTU2337","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","uncl_Auriculariales","uncl_Auriculariales","uncl_Auriculariales",0.0247933884297521,0,0,0.0105263157894737,0,0.04,0.0253164556962025,0.0382165605095541,0,0,0.0263157894736842,0,0,0,0.037037037037037,0,0.0526315789473684,0,0,0.2,0,0,0,0,0.3,0,0,0,0,0
"2402","OTU818","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Dictyosporiaceae","Dictyosporium","Dictyosporium_strelitziae",0.0165289256198347,0,0,0.0210526315789474,0,0,0.0379746835443038,0.0191082802547771,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19047619047619,0,0,0,0,0,0,0,0
"2403","OTU4661","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae","uncl_Ceratobasidiaceae","uncl_Ceratobasidiaceae",0.0227272727272727,0,0,0,0.0128205128205128,0.0533333333333333,0.0379746835443038,0.0191082802547771,0,0,0.0526315789473684,0.037037037037037,0,0,0.0740740740740741,0.2,0.0526315789473684,0,0.027027027027027,0,0,0,0.037037037037037,0,0,0,0,0,0,0
"2404","OTU9223","Fungi","Ascomycota","Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes",0.00206611570247934,0,0,0,0,0,0.0126582278481013,0,0,0,0.0263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2405","OTU7523","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Pulvinula","uncl_Pulvinula",0.00413223140495868,0,0,0,0,0,0.0253164556962025,0,0,0,0.0263157894736842,0,0,0,0,0,0,0,0.027027027027027,0,0,0,0,0,0,0,0,0,0,0
"2406","OTU3412","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Periconiaceae","Periconia","uncl_Periconia",0.0268595041322314,0,0,0.0526315789473684,0,0,0.0253164556962025,0.0382165605095541,0,0,0,0,0,0,0.037037037037037,0,0,0,0,0,0,0,0,0.205882352941176,0.25,0,0,0,0,0
"2407","OTU5994","Fungi","Mucoromycota","Glomeromycetes","uncl_Glomeromycetes","uncl_Glomeromycetes","uncl_Glomeromycetes","uncl_Glomeromycetes",0.0330578512396694,0,0,0.0105263157894737,0,0.04,0.113924050632911,0.0191082802547771,0,0,0.0263157894736842,0,0,0.0384615384615385,0,0,0,0,0.135135135135135,0.2,0,0.0952380952380952,0,0.0294117647058824,0.05,0,0,0,0,0
"2408","OTU384","Fungi","Ascomycota","Sordariomycetes","Hypocreales","uncl_Hypocreales","uncl_Hypocreales","uncl_Hypocreales",0.0206611570247934,0,0,0,0,0.0133333333333333,0.10126582278481,0.00636942675159236,0,0,0.0526315789473684,0,0,0,0.037037037037037,0,0,0,0,0,0.0625,0,0,0.117647058823529,0,0,0,0,0.1,0
"2409","OTU3975","Fungi","Ascomycota","Sordariomycetes","Branch06","uncl_Branch06","uncl_Branch06","uncl_Branch06",0.00206611570247934,0,0,0,0,0,0,0.00636942675159236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294117647058824,0,0,0,0,0,0
"2410","OTU4707","Fungi","Basidiomycota","Geminibasidiomycetes","Geminibasidiales","Geminibasidiaceae","Basidioascus","Basidioascus_persicus",0.0165289256198347,0,0,0.0105263157894737,0.0256410256410256,0.0133333333333333,0.0253164556962025,0.0127388535031847,0,0,0.0789473684210526,0.037037037037037,0,0.0384615384615385,0,0,0,0,0,0,0,0.0476190476190476,0,0.0294117647058824,0,0,0,0,0,0
"2411","OTU82","Fungi","Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota",0.0227272727272727,0,0,0.0105263157894737,0,0.04,0.0886075949367089,0,0,0,0.0526315789473684,0,0,0,0,0,0,0,0.0810810810810811,0.0666666666666667,0.03125,0.0952380952380952,0,0,0,0,0,0,0,0
"2412","OTU10572","Fungi","Mucoromycota","Glomeromycetes","Glomerales","Glomeraceae","Kamienskia","uncl_Kamienskia",0.00413223140495868,0,0,0,0,0,0.0253164556962025,0,0,0,0.0526315789473684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2413","OTU2803","Fungi","Ascomycota","Dothideomycetes","Botryosphaeriales","Botryosphaeriaceae","Botryosphaeria","uncl_Botryosphaeria",0.0185950413223141,0,0,0.0210526315789474,0,0,0.0506329113924051,0.0191082802547771,0,0,0.0526315789473684,0,0,0,0,0,0,0,0,0,0.09375,0,0,0.117647058823529,0,0,0,0,0,0
"2414","OTU8160","Fungi","Mucoromycota","Glomeromycetes","Glomerales","Glomeraceae","Dominikia","uncl_Dominikia",0.0144628099173554,0,0,0.0105263157894737,0,0,0.0506329113924051,0.0127388535031847,0,0,0.0526315789473684,0,0,0,0,0,0,0,0.0810810810810811,0,0.0625,0,0,0,0,0,0,0,0,0
"2415","OTU11701","Fungi","Mucoromycota","Glomeromycetes","uncl_Glomeromycetes","uncl_Glomeromycetes","uncl_Glomeromycetes","uncl_Glomeromycetes",0.0103305785123967,0,0,0,0,0.0266666666666667,0.0253164556962025,0.00636942675159236,0,0,0,0,0,0,0,0,0,0,0.0540540540540541,0.133333333333333,0,0,0.037037037037037,0,0,0,0,0,0,0
"2416","OTU5698","Fungi","Ascomycota","Sordariomycetes","Sordariales","Podosporaceae","uncl_Podosporaceae","uncl_Podosporaceae",0.00826446280991736,0,0,0,0,0.0133333333333333,0.0379746835443038,0,0,0,0.0263157894736842,0,0,0,0,0,0,0,0,0,0.03125,0,0,0.0588235294117647,0,0,0,0,0,0
"2417","OTU4744","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","uncl_Herpotrichiellaceae","uncl_Herpotrichiellaceae",0.0371900826446281,0,0,0.0736842105263158,0,0.0266666666666667,0.0506329113924051,0.0318471337579618,0,0,0.0263157894736842,0,0,0,0,0,0,0,0,0,0,0.404761904761905,0,0,0,0,0,0,0,0
"2418","OTU6217","Fungi","Ascomycota","Sordariomycetes","Hypocreales","uncl_Hypocreales","uncl_Hypocreales","uncl_Hypocreales",0.0227272727272727,0,0,0,0.0641025641025641,0.0266666666666667,0.0253164556962025,0.0127388535031847,0,0,0.0789473684210526,0,0,0.192307692307692,0.0740740740740741,0,0,0,0,0,0,0,0,0.0294117647058824,0,0,0,0,0,0
"2419","OTU7536","Fungi","Basidiomycota","Agaricomycetes","Russulales","Peniophoraceae","uncl_Peniophoraceae","uncl_Peniophoraceae",0.00619834710743802,0,0,0,0,0,0.0379746835443038,0,0,0,0.0263157894736842,0,0,0,0.0740740740740741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2420","OTU5829","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Phanerochaetaceae","Hyphodermella","Hyphodermella_rosae",0.012396694214876,0,0,0.0105263157894737,0,0.0133333333333333,0.0126582278481013,0.0191082802547771,0,0,0.0263157894736842,0,0,0,0.037037037037037,0,0,0,0,0,0.03125,0,0,0.0588235294117647,0.05,0,0,0,0,0
"2421","OTU10285","Fungi","Basidiomycota","uncl_Basidiomycota","uncl_Basidiomycota","uncl_Basidiomycota","uncl_Basidiomycota","uncl_Basidiomycota",0.00206611570247934,0,0,0,0,0,0.0126582278481013,0,0,0,0.0263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2422","OTU2241","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Stachybotryaceae","uncl_Stachybotryaceae","uncl_Stachybotryaceae",0.00619834710743802,0,0,0,0,0.0133333333333333,0.0126582278481013,0.00636942675159236,0,0,0.0526315789473684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0
"2423","OTU6598","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Bolbitiaceae","Panaeolus","Panaeolus_papilionaceus",0.00826446280991736,0,0,0.0105263157894737,0,0,0,0.0191082802547771,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714285714285714,0,0.0294117647058824,0,0,0,0,0,0
"2424","OTU12356","Fungi","Mucoromycota","Glomeromycetes","Glomerales","Glomeraceae","uncl_Glomeraceae","uncl_Glomeraceae",0.0330578512396694,0.222222222222222,0,0,0.0641025641025641,0.04,0.0759493670886076,0.0127388535031847,0,0,0.0526315789473684,0.0740740740740741,0,0.0384615384615385,0.185185185185185,0,0.105263157894737,0.142857142857143,0,0.0666666666666667,0,0,0,0,0,0,0,0.2,0,0
"2425","OTU13072","Fungi","Ascomycota","Sordariomycetes","Sordariales","uncl_Sordariales","uncl_Sordariales","uncl_Sordariales",0.0268595041322314,0,0,0.0105263157894737,0,0.0266666666666667,0.113924050632911,0.00636942675159236,0,0,0.0789473684210526,0,0,0,0,0,0,0,0,0,0.0625,0,0,0.205882352941176,0,0,0,0,0.1,0
"2426","OTU13026","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Tulostoma","uncl_Tulostoma",0.00206611570247934,0,0,0,0,0,0.0126582278481013,0,0,0,0.0263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2427","OTU6520","Fungi","Ascomycota","Sordariomycetes","Hypocreales","uncl_Hypocreales","uncl_Hypocreales","uncl_Hypocreales",0.00413223140495868,0,0,0,0.0128205128205128,0.0133333333333333,0,0,0,0,0.0263157894736842,0,0,0.0384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2428","OTU2490","Fungi","Ascomycota","Sordariomycetes","Pisorisporiales","Pisorisporiales_fam._incertae_sedis","Brocchiosphaera","Brocchiosphaera_bulbiformis",0.00413223140495868,0,0,0,0,0,0.0126582278481013,0.00636942675159236,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476190476190476,0,0,0,0,0,0,0,0
"2429","OTU8407","Fungi","Basidiomycota","Agaricomycetes","Geastrales","Geastraceae","Geastrum","uncl_Geastrum",0.00619834710743802,0,0,0.0210526315789474,0,0,0.0126582278481013,0,0,0,0.0263157894736842,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0
"2430","OTU1490","Fungi","Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota",0.0144628099173554,0,0,0.0421052631578947,0,0.0133333333333333,0,0.0127388535031847,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119047619047619,0,0,0.1,0,0,0,0,0
"2431","OTU3217","Fungi","Ascomycota","Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes",0.00413223140495868,0,0,0,0,0,0.0253164556962025,0,0,0,0.0526315789473684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2432","OTU1602","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","uncl_Agaricaceae","uncl_Agaricaceae",0.00206611570247934,0,0,0,0,0,0.0126582278481013,0,0,0,0.0263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2433","OTU5778","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","uncl_Agaricaceae","uncl_Agaricaceae",0.00206611570247934,0,0,0,0,0,0.0126582278481013,0,0,0,0.0263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2434","OTU13028","Fungi","Ascomycota","Sordariomycetes","Sordariales","uncl_Sordariales","uncl_Sordariales","uncl_Sordariales",0.00619834710743802,0,0,0.0210526315789474,0,0,0.0126582278481013,0,0,0,0.0263157894736842,0,0,0,0,0,0,0,0,0,0.03125,0,0,0.0294117647058824,0,0,0,0,0,0
"2435","OTU5230","Fungi","Ascomycota","Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes",0.00413223140495868,0,0,0,0.0128205128205128,0,0.0126582278481013,0,0,0,0.0263157894736842,0.037037037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2436","OTU6666","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","uncl_Agaricaceae","uncl_Agaricaceae",0.00206611570247934,0,0,0,0,0,0.0126582278481013,0,0,0,0.0263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2437","OTU7665","Fungi","Ascomycota","Dothideomycetes","Pleosporales","uncl_Pleosporales","uncl_Pleosporales","uncl_Pleosporales",0.00619834710743802,0,0,0,0,0,0.0379746835443038,0,0,0,0.0263157894736842,0,0,0,0,0,0,0,0,0,0,0.0476190476190476,0,0,0,0,0,0,0,0
"2438","OTU12633","Fungi","Mucoromycota","Glomeromycetes","Glomerales","Glomeraceae","uncl_Glomeraceae","uncl_Glomeraceae",0.0165289256198347,0,0,0,0.0512820512820513,0.0133333333333333,0.0379746835443038,0,0,0,0.0263157894736842,0,0,0.115384615384615,0,0.0666666666666667,0,0,0.0540540540540541,0.0666666666666667,0,0,0,0,0,0,0,0,0,0
"2439","OTU2938","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Cladophialophora","uncl_Cladophialophora",0.0227272727272727,0,0,0.0315789473684211,0,0,0.0253164556962025,0.0382165605095541,0,0,0.0526315789473684,0,0,0,0.0740740740740741,0,0,0,0.027027027027027,0,0,0,0.222222222222222,0,0,0,0,0,0,0
"2440","OTU2376","Fungi","Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota",0.00826446280991736,0,0,0,0,0,0.0126582278481013,0.0191082802547771,0,0,0.0263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0
"2441","OTU7559","Fungi","Basidiomycota","Agaricostilbomycetes","Agaricostilbales","uncl_Agaricostilbales","uncl_Agaricostilbales","uncl_Agaricostilbales",0.00619834710743802,0,0,0,0,0,0,0.0191082802547771,0,0,0,0,0,0,0.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2442","OTU4779","Fungi","Mucoromycota","uncl_Mucoromycota","uncl_Mucoromycota","uncl_Mucoromycota","uncl_Mucoromycota","uncl_Mucoromycota",0.0247933884297521,0.222222222222222,0,0,0.0256410256410256,0.04,0.0632911392405063,0.0127388535031847,0,0,0.0263157894736842,0.0740740740740741,0,0,0.037037037037037,0,0,0,0.027027027027027,0.133333333333333,0,0,0,0.0882352941176471,0,0,0,0.2,0,0
"2443","OTU12769","Fungi","Mucoromycota","Glomeromycetes","Glomerales","Glomeraceae","uncl_Glomeraceae","uncl_Glomeraceae",0.00206611570247934,0,0,0,0,0,0.0126582278481013,0,0,0,0.0263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2444","OTU7074","Fungi","Basidiomycota","Cystobasidiomycetes","Cystobasidiomycetes_ord_Incertae_sedis","Symmetrosporaceae","Symmetrospora","uncl_Symmetrospora",0.00413223140495868,0,0,0,0,0,0,0.0127388535031847,0,0,0,0,0,0,0,0,0,0,0.027027027027027,0,0,0,0,0,0,0,0,0,0.1,0
"2445","OTU9317","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lophiostomataceae","uncl_Lophiostomataceae","uncl_Lophiostomataceae",0.00826446280991736,0,0,0,0,0,0.0126582278481013,0.0191082802547771,0,0,0.0263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0.0882352941176471,0,0,0,0,0,0
"2446","OTU10919","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae","Preussia","uncl_Preussia",0.00206611570247934,0,0,0,0,0,0.0126582278481013,0,0,0,0.0263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2447","OTU5594","Fungi","Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota",0.0144628099173554,0,0,0,0.0256410256410256,0,0.0126582278481013,0.0254777070063694,0,0,0.0263157894736842,0.222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2448","OTU7373","Fungi","Ascomycota","Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes",0.0206611570247934,0,0,0,0.0897435897435897,0.0133333333333333,0.0253164556962025,0,0,0,0.0526315789473684,0,0,0.230769230769231,0,0.0666666666666667,0.0526315789473684,0,0,0,0,0,0,0,0,0,0,0,0,0
"2449","OTU6822","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","uncl_Fusarium",0.00826446280991736,0,0,0.0210526315789474,0,0,0,0.0127388535031847,0,0,0,0,0,0,0,0,0,0,0.108108108108108,0,0,0,0,0,0,0,0,0,0,0
"2450","OTU889","Fungi","Basidiomycota","Agaricomycetes","uncl_Agaricomycetes","uncl_Agaricomycetes","uncl_Agaricomycetes","uncl_Agaricomycetes",0.0185950413223141,0,0,0.0105263157894737,0,0.0533333333333333,0.0253164556962025,0.0127388535031847,0,0,0,0,0,0,0.037037037037037,0,0.0526315789473684,0,0,0,0,0.119047619047619,0,0,0,0.0454545454545455,0,0,0.1,0
"2451","OTU11747","Fungi","Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota",0.00413223140495868,0,0,0.0105263157894737,0,0,0,0.00636942675159236,0,0,0,0,0,0,0.037037037037037,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0
"2452","OTU5307","Fungi","Ascomycota","Dothideomycetes","Pleosporales","uncl_Pleosporales","uncl_Pleosporales","uncl_Pleosporales",0.0103305785123967,0,0,0.0210526315789474,0,0,0.0126582278481013,0.0127388535031847,0,0,0,0,0,0,0.037037037037037,0,0,0,0,0,0,0,0.037037037037037,0.0882352941176471,0,0,0,0,0,0
"2453","OTU10845","Fungi","Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota",0.0351239669421488,0,0,0.0315789473684211,0,0.0133333333333333,0.10126582278481,0.0318471337579618,0,0,0,0,0,0,0.037037037037037,0,0,0,0,0,0,0,0.296296296296296,0.235294117647059,0,0,0,0,0,0
"2454","OTU7350","Fungi","Ascomycota","Sordariomycetes","Trichosphaeriales","Trichosphaeriaceae","Nigrospora","uncl_Nigrospora",0.0619834710743802,0,0,0.0947368421052632,0,0,0.0253164556962025,0.121019108280255,0,0,0.0263157894736842,0,0,0,0,0,0,0,0,0,0.03125,0,0,0.205882352941176,0.1,0.272727272727273,0,0,0.7,0.285714285714286
"2455","OTU718","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","uncl_Fusarium",0.0268595041322314,0,0,0.0315789473684211,0,0.0266666666666667,0.0253164556962025,0.0382165605095541,0,0,0,0,0,0,0.037037037037037,0,0.105263157894737,0,0.189189189189189,0,0,0,0,0.0882352941176471,0,0,0,0,0,0
"2456","OTU10518","Fungi","Ascomycota","Dothideomycetes","Pleosporales","uncl_Pleosporales","uncl_Pleosporales","uncl_Pleosporales",0.00413223140495868,0,0,0,0.0256410256410256,0,0,0,0,0,0,0,0,0.0384615384615385,0,0.0666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2457","OTU1496","Fungi","Ascomycota","Dothideomycetes","uncl_Dothideomycetes","uncl_Dothideomycetes","uncl_Dothideomycetes","uncl_Dothideomycetes",0.0103305785123967,0,0,0,0,0,0.0379746835443038,0.0127388535031847,0,0,0.0263157894736842,0,0,0,0.037037037037037,0,0,0,0,0,0,0,0.037037037037037,0.0294117647058824,0,0,0,0,0,0.0476190476190476
