"","X1351_1710","X1351_1711","X1351_1712","X1351_1701","X1351_1702","X1351_1703","X1351_1704","X1351_1705","X1351_1707","X1351_1708","X1351_1709","X1351_1451","X1351_1452","X1351_1453","X1351_1442","X1351_1443","X1351_1444","X1351_1445","X1351_1446","X1351_1447","X1351_1448","X1351_1449","X1351_1450","X1351_1511","X1351_1512","X1351_1502","X1351_1503","X1351_1504","X1351_1505","X1351_1506","X1351_1508","X1351_1509","X1351_1510","X1351_1736","X1351_1737","X1351_1738","X1351_1725","X1351_1726","X1351_1727","X1351_1731","X1351_1732","X1351_1733","X1351_1734","X1351_1735","X1351_1674","X1351_1675","X1351_1676","X1351_1665","X1351_1666","X1351_1667","X1351_1668","X1351_1669","X1351_1670","X1351_1671","X1351_1672","X1351_1673","X1351_1573","X1351_1574","X1351_1575","X1351_1564","X1351_1565","X1351_1566","X1351_1567","X1351_1569","X1351_1570","X1351_1571","X1351_1572","X1351_1840","X1351_1841","X1351_1842","X1351_1831","X1351_1832","X1351_1833","X1351_1834","X1351_1835","X1351_1836","X1351_1837","X1351_1838","X1351_1839"
"OTU1853",0,0,0,0,0,0,0,0,0,0.000111296605453534,0,0,0.000111148160497944,0,0.000221533008418254,0,0,0.000888296691094826,0,0.000332373144249945,0,0.000221533008418254,0,0,0,0.00011075423634954,0,0,0,0,0,0,0,0.000110778774786751,0.000110803324099723,0,0.000332299512627382,0,0,0.000110815602836879,0,0.000332704890761894,0.000664746288499889,0.000110938540048813,0.00011119759813188,0,0.000111731843575419,0,0.000222940586333742,0,0,0,0.000111049416990561,0,0,0,0.000111061750333185,0.000111172873818788,0,0,0,0.000111074086415639,0,0.000111086425238836,0.000223563603845294,0,0,0.000111049416990561,0,0,0.000111172873818788,0,0,0.000111074086415639,0,0,0,0,0
"OTU18896",0,0.000111358574610245,0,0,0,0,0,0.000111185234600845,0,0,0,0,0.000111148160497944,0.000110938540048813,0.000110766504209127,0,0,0.000111037086386853,0,0.000110791048083315,0,0.000110766504209127,0,0,0,0,0,0,0,0.000110803324099723,0,0,0,0.000221557549573502,0,0,0.000110766504209127,0,0,0,0,0.000332704890761894,0.000110791048083315,0.000221877080097626,0,0.000111135807957324,0,0.000110963160230803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110987791342952,0,0,0
"OTU934",0,0,0.000111074086415639,0,0.000110864745011086,0.000222321031569586,0.000221926320461607,0.000333555703802535,0.0002220495170423,0,0,0.000666222518321119,0.000555740802489719,0.000221877080097626,0,0.000221754074731123,0,0.000111037086386853,0.000221803260507929,0.000332373144249945,0.000222197533607377,0.000332299512627382,0.000221778664892437,0.000110741971207087,0.000110827884295689,0.000775279654446783,0,0,0.000331895121141719,0.000332409972299169,0.000332225913621262,0.000110741971207087,0.000443115099147003,0.000886230198294007,0.000332409972299169,0.000886819643055094,0.000221533008418254,0.000332189126342598,0.000554631170271769,0.000554078014184397,0.000332336324360253,0.000332704890761894,0.000332373144249945,0.000887508320390504,0,0.000333407423871972,0,0.000110963160230803,0.000111470293166871,0.000111370976723466,0.000111234705228031,0,0,0.000333741239292469,0,0,0.000444247001332741,0.000667037242912729,0.000334224598930481,0.000111098766803688,0.000444839857651246,0.000111074086415639,0.000332815620146439,0.000333259275716507,0.000111781801922647,0.000222617987533393,0.000557289344627731,0,0,0.000222098833981122,0.000111172873818788,0.000111172873818788,0,0.000111074086415639,0,0.000332963374028857,0,0.00011102475852115,0.000110913930789707
"OTU1263",0,0.000334075723830735,0,0.000332667997338656,0,0.00033348154735438,0.00033288948069241,0.00066711140760507,0,0,0,0,0.000222296320995888,0,0,0.000554385186827808,0,0,0.000221803260507929,0.000332373144249945,0.000222197533607377,0.000110766504209127,0.000110889332446219,0,0.000443311537182755,0.000443016945398161,0,0,0.00011063170704724,0.000221606648199446,0,0,0,0.000221557549573502,0.000443213296398892,0,0.000221533008418254,0.000110729708780866,0.000665557404326123,0.000443262411347518,0,0.000443606521015859,0.000664746288499889,0.000332815620146439,0,0.000222271615914648,0,0,0.000111470293166871,0,0.000111234705228031,0.000110950848773993,0.000111049416990561,0.000222494159528312,0,0,0,0.000111172873818788,0.000222816399286988,0.000111098766803688,0,0,0.000110938540048813,0.000222172850477672,0.000111781801922647,0.000333926981300089,0.000222915737851092,0.000222098833981122,0.000222543674196061,0.000222098833981122,0,0,0.000110827884295689,0,0,0,0,0.00011102475852115,0.000221827861579414
"OTU6341",0,0,0.000111074086415639,0,0,0.000111160515784793,0,0,0,0,0,0.000111037086386853,0.000222296320995888,0,0,0.000110877037365562,0,0.000111037086386853,0.000554508151269824,0,0.000444395067214754,0.000332299512627382,0,0,0,0,0,0,0,0.0014404432132964,0,0,0,0,0,0.000110852455381887,0,0,0,0,0,0.000887213042031718,0,0,0,0.000222271615914648,0.000223463687150838,0.000221926320461607,0.000111470293166871,0.000111370976723466,0.000111234705228031,0.000221901697547986,0.000666296501943365,0,0,0,0.000444247001332741,0,0.000334224598930481,0.000111098766803688,0,0.000333222259246918,0.000443754160195252,0.000222172850477672,0,0.000111308993766696,0.000222915737851092,0,0.00011127183709803,0.000111049416990561,0.000333518621456365,0.00177876598110061,0.000110827884295689,0.000111074086415639,0,0,0.000110938540048813,0,0.000110913930789707
"OTU44962",0,0,0,0.000887114659569749,0.000221729490022173,0.000222321031569586,0.000110963160230803,0.00022237046920169,0,0.000667779632721202,0.000221778664892437,0,0,0,0,0.000443508149462246,0.000111000111000111,0.000222074172773706,0,0.000110791048083315,0.000333296300411065,0.000553832521045636,0.000554446662231093,0,0.000554139421478444,0,0.000553893873933754,0.000221483942414175,0.000331895121141719,0.000664819944598338,0.00110741971207087,0.000110741971207087,0.000110778774786751,0,0.000110803324099723,0.00033255736614566,0.000110766504209127,0.000221459417561732,0.000221852468108708,0.000221631205673759,0.000221557549573502,0,0,0,0.000333592794395641,0.000333407423871972,0,0.000110963160230803,0,0,0.000778642936596218,0,0,0.000556235398820781,0.00044474093840338,0,0.000555308751665926,0.000444691495275153,0.00211675579322638,0.00111098766803688,0.00244661921708185,0.000555370432078196,0.00110938540048813,0.000555432126194179,0.001900290632685,0.000779162956366874,0.00122603655818101,0.000222098833981122,0,0.00266518600777346,0.000333518621456365,0,0,0.000222148172831278,0.000110827884295689,0.000110987791342952,0.000776569780341691,0.000555123792605751,0.00077639751552795
"OTU7069",0,0.000111358574610245,0,0,0,0,0,0,0,0.000111296605453534,0,0,0,0,0.000110766504209127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110803324099723,0,0,0,0,0,0,0,0,0.000110926234054354,0,0,0,0,0,0.00011119759813188,0,0,0,0.000111470293166871,0,0.000111234705228031,0,0,0,0,0,0,0,0,0,0,0,0,0.000111086425238836,0,0.000111308993766696,0.000111457868925546,0,0,0,0,0,0,0,0,0,0,0,0
"OTU4619",0.000111395789239167,0,0,0.000221778664892437,0,0.000111160515784793,0,0,0,0,0.000110889332446219,0,0,0,0.000110766504209127,0,0.000111000111000111,0,0,0,0,0,0.000110889332446219,0,0,0,0.000110778774786751,0,0.00011063170704724,0,0,0.000332225913621262,0,0,0.000110803324099723,0,0.000110766504209127,0,0.000110926234054354,0.000221631205673759,0,0,0.00022158209616663,0,0,0.000111135807957324,0,0,0,0,0,0,0,0.000111247079764156,0.000111185234600845,0,0,0.000111172873818788,0.000222816399286988,0.000111098766803688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011102475852115,0
"OTU3268",0,0.000111358574610245,0,0,0.000443458980044346,0.000111160515784793,0,0.000111185234600845,0.00011102475852115,0,0,0,0,0,0.000110766504209127,0,0.000222000222000222,0,0,0,0,0.000110766504209127,0.000110889332446219,0,0,0,0,0,0,0.000110803324099723,0,0,0,0,0,0.000221704910763773,0,0,0.000110926234054354,0,0.000221557549573502,0,0.000110791048083315,0.000110938540048813,0.00011119759813188,0.000111135807957324,0,0,0.000668821759001226,0,0,0.000110950848773993,0,0,0,0,0,0.000111172873818788,0,0,0,0,0,0,0,0,0,0,0,0.000111049416990561,0.000111172873818788,0,0,0,0,0.000110987791342952,0,0,0.000110913930789707
"OTU1641",0.000111395789239167,0,0,0,0,0,0,0,0,0.000111296605453534,0.000110889332446219,0,0,0,0,0,0.000333000333000333,0.000222074172773706,0,0,0,0,0,0,0.000110827884295689,0,0.000110778774786751,0.000110741971207087,0.000221263414094479,0.000110803324099723,0.000110741971207087,0.000110741971207087,0,0.000443115099147003,0.000554016620498615,0.000554262276909434,0.000332299512627382,0.000332189126342598,0.000332778702163062,0.000332446808510638,0.000332336324360253,0.000110901630253965,0.00022158209616663,0.000443754160195252,0.00011119759813188,0.000222271615914648,0,0.000221926320461607,0,0.000334112930170398,0.000222469410456062,0.000110950848773993,0.000111049416990561,0.000222494159528312,0,0,0.000666370501999112,0,0.000445632798573975,0.00111098766803688,0.000111209964412811,0.000222148172831278,0.000110938540048813,0.000333259275716507,0,0.000222617987533393,0.000445831475702185,0.000222098833981122,0.00011127183709803,0,0,0,0,0.000111074086415639,0,0,0.000221877080097626,0.000333074275563451,0
"OTU7879",0,0,0,0.000110889332446219,0,0,0,0,0,0.000111296605453534,0,0,0.000333444481493831,0,0.000110766504209127,0.000221754074731123,0,0,0.000110901630253965,0.000110791048083315,0.000111098766803688,0,0.000110889332446219,0,0.000110827884295689,0.00011075423634954,0,0.000110741971207087,0.000221263414094479,0,0,0,0,0,0,0,0,0.000110729708780866,0.000110926234054354,0,0,0.000332704890761894,0.00022158209616663,0,0.000333592794395641,0,0.000335195530726257,0,0.000445881172667484,0,0.000222469410456062,0.000221901697547986,0.000111049416990561,0,0.000111185234600845,0,0,0,0,0.000111098766803688,0.000333629893238434,0,0,0,0,0,0,0.000111049416990561,0,0,0,0,0,0,0,0,0,0,0
"OTU5920",0,0,0.000111074086415639,0,0,0.000222321031569586,0,0.00022237046920169,0,0.000779076238174736,0,0.000222074172773706,0.000222296320995888,0,0,0,0,0,0,0,0,0.000110766504209127,0,0.000110741971207087,0,0,0,0,0,0.000110803324099723,0,0,0,0.000110778774786751,0,0.000221704910763773,0,0,0,0,0.000110778774786751,0.000110901630253965,0,0,0,0.000111135807957324,0.000111731843575419,0,0,0,0,0.000110950848773993,0,0,0.000111185234600845,0,0.00022212350066637,0.000111172873818788,0,0.000111098766803688,0,0.000222148172831278,0.000110938540048813,0.000111086425238836,0,0,0,0.000111049416990561,0.000222543674196061,0,0,0.000111172873818788,0,0,0,0,0.000332815620146439,0.00011102475852115,0.000110913930789707
"OTU2047",0.0003341873677175,0.000111358574610245,0.000111074086415639,0,0.000221729490022173,0,0.00033288948069241,0.000111185234600845,0.00011102475852115,0,0.000221778664892437,0.000111037086386853,0,0,0,0.000110877037365562,0.000111000111000111,0,0.000110901630253965,0,0,0,0,0,0.000110827884295689,0,0,0.000221483942414175,0.00011063170704724,0.000221606648199446,0.000110741971207087,0.000110741971207087,0.000110778774786751,0,0,0,0.000221533008418254,0,0.000443704936217415,0,0,0,0,0.000110938540048813,0.00011119759813188,0,0,0,0.000222940586333742,0,0.000222469410456062,0,0,0,0,0.000110852455381887,0.00022212350066637,0.000111172873818788,0.000111408199643494,0,0.000667259786476868,0.000111074086415639,0.000110938540048813,0,0.000223563603845294,0,0.000111457868925546,0.000444197667962243,0,0.000111049416990561,0.000111172873818788,0.000111172873818788,0.000110827884295689,0,0,0.000110987791342952,0,0.000444099034084601,0
"OTU529",0,0.000334075723830735,0.000222148172831278,0,0.000110864745011086,0,0,0,0.000333074275563451,0.000445186421814135,0,0.000888296691094826,0.000222296320995888,0.000221877080097626,0,0.000443508149462246,0,0.000111037086386853,0.000332704890761894,0,0.000222197533607377,0,0,0,0.000110827884295689,0.00011075423634954,0.000664672648720505,0,0,0,0.000221483942414175,0,0,0,0,0,0,0,0,0,0.000110778774786751,0,0,0,0,0.000444543231829295,0.000670391061452514,0.000110963160230803,0,0.000445483906893863,0.000222469410456062,0.000221901697547986,0.000555247084952804,0.000111247079764156,0.00022237046920169,0.000110852455381887,0,0.000111172873818788,0,0,0,0,0,0,0.000223563603845294,0,0,0.000111049416990561,0.000333815511294091,0.000111049416990561,0,0,0.000110827884295689,0.000111074086415639,0.000110827884295689,0.000110987791342952,0,0.0002220495170423,0.000332741792369122
"OTU943",0,0,0.000111074086415639,0,0,0.000111160515784793,0.000443852640923213,0.000111185234600845,0,0.000222593210907067,0,0,0,0,0.000221533008418254,0.000332631112096685,0.000444000444000444,0.00033311125916056,0.000332704890761894,0,0.000444395067214754,0.000443066016836509,0,0,0,0,0.000110778774786751,0,0,0,0,0,0.000110778774786751,0.000221557549573502,0.000110803324099723,0.000110852455381887,0,0,0.000110926234054354,0,0,0.000110901630253965,0.00022158209616663,0.000110938540048813,0,0.000111135807957324,0.000111731843575419,0,0.000222940586333742,0.000111370976723466,0,0.000110950848773993,0.000444197667962243,0.000333741239292469,0,0,0,0.000111172873818788,0.000111408199643494,0.000111098766803688,0,0,0,0.000333259275716507,0.000111781801922647,0,0,0,0.000333815511294091,0.000444197667962243,0.000111172873818788,0.000111172873818788,0,0.000222148172831278,0,0.000221975582685905,0.000110938540048813,0,0.000110913930789707
"OTU1646",0,0,0.000222148172831278,0,0,0.000111160515784793,0.000221926320461607,0.00022237046920169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00044296788482835,0,0,0,0,0.00011063170704724,0.000110803324099723,0,0.000553709856035437,0,0.000110778774786751,0.000332409972299169,0,0,0,0.000221852468108708,0,0.000110778774786751,0.000221803260507929,0,0.000221877080097626,0.00100077838318692,0.000111135807957324,0.000111731843575419,0,0.000445881172667484,0.000111370976723466,0.000444938820912125,0.000110950848773993,0.000333148250971682,0,0,0.000221704910763773,0.00022212350066637,0.000333518621456365,0.000668449197860963,0.000666592600822131,0.000222419928825623,0,0,0.000333259275716507,0,0,0.000668747213553277,0.000444197667962243,0,0.000555247084952804,0.000111172873818788,0.000222345747637576,0,0,0,0.000332963374028857,0.000332815620146439,0.000999222826690352,0
"OTU3972",0,0,0,0,0,0,0,0.000111185234600845,0,0.000111296605453534,0,0,0.000666888962987663,0,0,0.000221754074731123,0.000111000111000111,0.00033311125916056,0.000110901630253965,0.000110791048083315,0,0,0,0,0,0.00011075423634954,0,0.000110741971207087,0,0,0,0,0,0,0,0,0.000110766504209127,0,0,0.000221631205673759,0,0,0,0,0,0.000111135807957324,0.000111731843575419,0,0.000111470293166871,0,0,0,0,0,0,0,0,0,0,0.000111098766803688,0,0.000111074086415639,0,0.000555432126194179,0,0,0,0.000111049416990561,0,0,0,0,0.000110827884295689,0,0,0.000110987791342952,0.000110938540048813,0.00011102475852115,0
"OTU662",0,0.000111358574610245,0.000111074086415639,0.000110889332446219,0,0,0.000110963160230803,0.000333555703802535,0,0.000222593210907067,0.000110889332446219,0.000777259604707972,0,0.000221877080097626,0,0,0.000444000444000444,0.000222074172773706,0.000110901630253965,0.000110791048083315,0.000444395067214754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000221533008418254,0,0.000110926234054354,0,0,0,0.000110791048083315,0,0,0,0.000335195530726257,0.000110963160230803,0.000111470293166871,0.000334112930170398,0,0.000110950848773993,0.000111049416990561,0.000222494159528312,0.00022237046920169,0.000443409821527547,0,0,0,0,0,0,0,0,0.000223563603845294,0,0,0,0,0.000222098833981122,0,0,0,0.000111074086415639,0.000110827884295689,0,0,0,0.000110913930789707
"OTU664",0.000222791578478334,0.000111358574610245,0.000222148172831278,0.000221778664892437,0.000110864745011086,0.000444642063139173,0,0.00022237046920169,0.0002220495170423,0.000333889816360601,0.000221778664892437,0,0.000333444481493831,0,0,0.000110877037365562,0.000111000111000111,0.000777259604707972,0.000221803260507929,0,0.000111098766803688,0,0.000110889332446219,0.000110741971207087,0,0,0.000110778774786751,0.000110741971207087,0,0.000221606648199446,0,0,0.000110778774786751,0,0.000332409972299169,0,0,0,0,0.000332446808510638,0,0.000443606521015859,0,0,0,0.000333407423871972,0.000111731843575419,0.000110963160230803,0.000111470293166871,0,0,0.000110950848773993,0.000111049416990561,0.000222494159528312,0,0,0,0,0.000111408199643494,0.000111098766803688,0.000111209964412811,0.000111074086415639,0,0,0,0,0,0,0.000222543674196061,0,0,0.000111172873818788,0.000443311537182755,0.000111074086415639,0.000110827884295689,0.000221975582685905,0,0.00011102475852115,0.000110913930789707
"OTU30887",0.000111395789239167,0.000334075723830735,0,0,0,0.000111160515784793,0.000110963160230803,0.00022237046920169,0,0.000333889816360601,0,0,0,0.000110938540048813,0.000110766504209127,0,0.000222000222000222,0,0,0,0.000111098766803688,0,0,0.000221483942414175,0.000110827884295689,0,0,0,0,0,0,0,0.000110778774786751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111470293166871,0,0.000111234705228031,0,0.000111049416990561,0,0,0.000110852455381887,0,0,0,0,0.000111209964412811,0,0,0,0,0,0.000111457868925546,0,0,0,0,0,0,0,0,0,0.000110938540048813,0,0
"OTU1804",0,0,0,0.000110889332446219,0.000110864745011086,0,0,0.00022237046920169,0,0.000111296605453534,0,0.000111037086386853,0.000333444481493831,0.000221877080097626,0,0,0.000111000111000111,0,0,0,0,0.000221533008418254,0.000110889332446219,0.000775193798449612,0,0.000221508472699081,0,0.00044296788482835,0.00011063170704724,0.000110803324099723,0,0.000110741971207087,0,0.000110778774786751,0.000110803324099723,0.000110852455381887,0,0.000110729708780866,0.000110926234054354,0.000443262411347518,0,0,0.000110791048083315,0,0.000222395196263761,0,0.000223463687150838,0,0.000222940586333742,0.000111370976723466,0.000222469410456062,0.000221901697547986,0,0,0,0,0.000111061750333185,0.000222345747637576,0.000222816399286988,0.000777691367625819,0,0.000111074086415639,0,0.000111086425238836,0.000111781801922647,0.000111308993766696,0,0,0.00011127183709803,0.000222098833981122,0,0.000222345747637576,0,0,0,0,0,0,0
"OTU2264",0,0,0.000222148172831278,0,0.000110864745011086,0.00033348154735438,0,0,0,0.000667779632721202,0.000221778664892437,0.00033311125916056,0.000666888962987663,0.000332815620146439,0.000332299512627382,0.000110877037365562,0.000222000222000222,0.000555185431934266,0.000221803260507929,0,0.000111098766803688,0.000110766504209127,0.000110889332446219,0,0.000110827884295689,0.00011075423634954,0.000553893873933754,0,0,0,0.000110741971207087,0,0,0.000110778774786751,0.000332409972299169,0.00033255736614566,0.000664599025254763,0,0.00133111480865225,0.000110815602836879,0,0.000887213042031718,0.000886328384666519,0.000332815620146439,0,0,0.00145251396648045,0.00033288948069241,0.000334410879500613,0.000222741953446932,0.000111234705228031,0.000110950848773993,0.000111049416990561,0.000111247079764156,0.000111185234600845,0,0.000111061750333185,0.000333518621456365,0,0,0,0.000111074086415639,0.000110938540048813,0,0.000447127207690588,0,0,0,0,0,0.000111172873818788,0.000111172873818788,0,0.000111074086415639,0.000110827884295689,0,0,0,0.000332741792369122
"OTU5437",0.000111395789239167,0,0,0.000221778664892437,0,0,0.000110963160230803,0,0,0.000111296605453534,0,0,0,0.000110938540048813,0.000110766504209127,0,0.000111000111000111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110778774786751,0,0,0,0,0,0,0,0,0,0,0.000110938540048813,0,0.000111135807957324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111209964412811,0,0,0,0.000111781801922647,0,0,0,0,0,0,0,0.000110827884295689,0.000111074086415639,0,0,0,0,0
"OTU3280",0,0,0,0.000554446662231093,0.000110864745011086,0.000111160515784793,0.000110963160230803,0.00022237046920169,0.0002220495170423,0,0.000110889332446219,0,0,0.000110938540048813,0.000110766504209127,0,0,0,0,0.00022158209616663,0,0,0,0,0,0,0.000332336324360253,0.000221483942414175,0.00011063170704724,0.000443213296398892,0.000553709856035437,0.000221483942414175,0.000110778774786751,0.000443115099147003,0.000110803324099723,0.000221704910763773,0,0,0,0,0,0,0.000443164192333259,0,0,0.000111135807957324,0,0,0,0,0.000222469410456062,0,0,0,0.00022237046920169,0,0.00022212350066637,0.000222345747637576,0.000557040998217469,0.000333296300411065,0,0.000111074086415639,0,0.000222172850477672,0,0.000111308993766696,0.000111457868925546,0.000222098833981122,0,0,0,0,0,0,0,0,0.000443754160195252,0,0.000110913930789707
"OTU280",0.0010025621031525,0,0.000222148172831278,0.000998003992015968,0.000110864745011086,0.00033348154735438,0.00155348424323125,0.00066711140760507,0.000444099034084601,0.00122426265998887,0.000443557329784875,0.000222074172773706,0.000222296320995888,0.000221877080097626,0.000664599025254763,0.000554385186827808,0.00122100122100122,0.000444148345547413,0.000110901630253965,0.000110791048083315,0.00133318520164426,0.000332299512627382,0.000443557329784875,0.000332225913621262,0.000443311537182755,0,0.000332336324360253,0.000332225913621262,0.000221263414094479,0.000221606648199446,0.000553709856035437,0.00044296788482835,0.000221557549573502,0.000332336324360253,0.000221606648199446,0.000110852455381887,0,0.000221459417561732,0.000443704936217415,0.000110815602836879,0.000221557549573502,0,0,0.000110938540048813,0.000667185588791282,0.000555679039786619,0.000446927374301676,0.00033288948069241,0.00133764351800245,0.000556854883617329,0.00133481646273637,0.000332852546321979,0.000555247084952804,0.00111247079764156,0.00100066711140761,0.00033255736614566,0.00111061750333185,0.00166759310728182,0.00122549019607843,0.000888790134429508,0.00166814946619217,0.00155503720981895,0.000665631240292878,0.000888691401910687,0.0016767270288397,0.000779162956366874,0.00167186803388319,0.000111049416990561,0.000222543674196061,0.000999444752915047,0.00122290161200667,0.000778210116731518,0.000221655768591378,0.000222148172831278,0,0.000776914539400666,0,0,0.00210736468500444
"OTU624",0.000445583156956667,0.000111358574610245,0.000111074086415639,0.000665335994677312,0,0.00033348154735438,0.000443852640923213,0.00022237046920169,0.00011102475852115,0.000222593210907067,0.000443557329784875,0,0,0,0.000221533008418254,0,0.000222000222000222,0,0,0,0.000444395067214754,0.000110766504209127,0.000221778664892437,0,0.000221655768591378,0,0,0.000221483942414175,0.000331895121141719,0.000221606648199446,0.000332225913621262,0.000332225913621262,0,0.000443115099147003,0,0.000221704910763773,0,0.000442918835123464,0.000221852468108708,0,0.000332336324360253,0.000110901630253965,0.000110791048083315,0.000110938540048813,0,0.000777950655701267,0,0,0,0,0,0,0,0.000333741239292469,0.00022237046920169,0.000110852455381887,0.000777432252332297,0.000111172873818788,0.000668449197860963,0.00111098766803688,0.00133451957295374,0.000222148172831278,0.000110938540048813,0,0.000111781801922647,0.000445235975066785,0.000891662951404369,0.000222098833981122,0.00011127183709803,0.000111049416990561,0.000222345747637576,0.000111172873818788,0.000110827884295689,0,0.000332483652887066,0.000221975582685905,0.000332815620146439,0.000999222826690352,0.000110913930789707
"OTU722",0,0,0.000111074086415639,0,0.000110864745011086,0,0,0.000111185234600845,0.0002220495170423,0,0,0,0,0,0,0.000110877037365562,0.000222000222000222,0,0,0,0.000111098766803688,0,0,0.000553709856035437,0.000664967305774133,0.000553771181747702,0,0.000110741971207087,0.000553158535236199,0.000110803324099723,0,0.000221483942414175,0.000221557549573502,0,0.000110803324099723,0,0,0,0.000665557404326123,0,0.000110778774786751,0,0.000110791048083315,0.000110938540048813,0.000222395196263761,0.000111135807957324,0.000223463687150838,0,0.000111470293166871,0,0,0.000221901697547986,0.000333148250971682,0.000333741239292469,0.000111185234600845,0,0.00022212350066637,0.000555864369093941,0.000222816399286988,0.000222197533607377,0.000556049822064057,0.000555370432078196,0,0.000222172850477672,0.000111781801922647,0.000556544968833482,0.000334373606776638,0,0,0,0.000111172873818788,0.000222345747637576,0.000110827884295689,0,0.000221655768591378,0,0,0.000555123792605751,0
"OTU28632",0.000111395789239167,0.000111358574610245,0.000111074086415639,0.000443557329784875,0.000997782705099778,0,0.00033288948069241,0,0,0,0.000110889332446219,0.000555185431934266,0.000111148160497944,0.000221877080097626,0,0.000110877037365562,0.000111000111000111,0,0.000332704890761894,0.000110791048083315,0,0,0.000110889332446219,0,0,0,0,0,0.00011063170704724,0,0.000332225913621262,0.000110741971207087,0,0,0,0,0,0,0.000110926234054354,0,0.000110778774786751,0.000110901630253965,0,0,0,0.000666814847743943,0.000335195530726257,0,0.000111470293166871,0,0.000111234705228031,0,0,0,0.000111185234600845,0,0,0,0,0,0,0,0.000110938540048813,0,0,0,0,0,0,0.000111049416990561,0.000222345747637576,0.000111172873818788,0,0,0,0.000110987791342952,0,0,0
"OTU2825",0,0,0,0,0,0,0,0,0,0.000111296605453534,0,0,0,0.000110938540048813,0,0,0,0.000111037086386853,0.000110901630253965,0,0,0,0,0.000110741971207087,0,0,0,0.000110741971207087,0,0,0,0,0.000110778774786751,0,0.000110803324099723,0.000110852455381887,0,0,0.000110926234054354,0.000332446808510638,0.000110778774786751,0.000110901630253965,0.000110791048083315,0.000221877080097626,0,0,0,0.000110963160230803,0.000111470293166871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111086425238836,0.000223563603845294,0,0,0,0.00011127183709803,0,0.000111172873818788,0,0,0,0,0,0,0,0
"OTU33626",0.000222791578478334,0,0,0.000110889332446219,0,0,0,0.000111185234600845,0,0,0,0.000111037086386853,0,0,0.000110766504209127,0.000221754074731123,0,0.00033311125916056,0.000110901630253965,0,0.000222197533607377,0.000553832521045636,0,0,0.000221655768591378,0,0,0,0,0,0,0,0,0.000110778774786751,0.000443213296398892,0.000443409821527547,0.000110766504209127,0,0,0.000332446808510638,0.000221557549573502,0,0,0,0,0,0.000335195530726257,0,0.000111470293166871,0.000222741953446932,0,0.000110950848773993,0,0.000222494159528312,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000444197667962243,0.00011127183709803,0,0.000111172873818788,0.000222345747637576,0,0,0,0.000110987791342952,0,0,0.000110913930789707
"OTU5760",0.000111395789239167,0.00044543429844098,0,0.000443557329784875,0.000110864745011086,0,0,0,0,0,0.000221778664892437,0,0,0.000332815620146439,0,0.000221754074731123,0.000444000444000444,0.000111037086386853,0.000110901630253965,0,0.000111098766803688,0.000110766504209127,0,0.000221483942414175,0,0,0,0,0,0,0,0.000221483942414175,0,0,0.000110803324099723,0,0,0,0,0,0,0,0,0,0.00011119759813188,0.000333407423871972,0.00111731843575419,0.000443852640923213,0.000445881172667484,0,0.000111234705228031,0.000221901697547986,0.000222098833981122,0,0,0,0,0.000111172873818788,0,0,0,0,0,0,0,0,0,0,0.000333815511294091,0.000333148250971682,0.000444691495275153,0.000667037242912729,0.000110827884295689,0.000444296345662557,0.000221655768591378,0.000110987791342952,0.000110938540048813,0,0
"OTU4453",0.000111395789239167,0,0.000222148172831278,0.000110889332446219,0.000221729490022173,0.000222321031569586,0.000110963160230803,0,0,0,0.000221778664892437,0,0,0,0,0.000110877037365562,0.000111000111000111,0,0,0,0.000111098766803688,0,0,0.000110741971207087,0.000775795190069822,0.00011075423634954,0,0.000332225913621262,0.000331895121141719,0.000110803324099723,0,0.00044296788482835,0,0.000221557549573502,0.000110803324099723,0,0,0.000221459417561732,0.000221852468108708,0,0,0.000443606521015859,0.000110791048083315,0.000332815620146439,0.00011119759813188,0.000111135807957324,0,0,0,0.000111370976723466,0.000111234705228031,0.000221901697547986,0.000222098833981122,0,0.000111185234600845,0,0.000555308751665926,0.000555864369093941,0.000445632798573975,0.000555493834018442,0.000333629893238434,0.000666444518493835,0.000221877080097626,0.000555432126194179,0,0.000445235975066785,0.000334373606776638,0.000111049416990561,0,0,0,0,0.000110827884295689,0.000111074086415639,0.000443311537182755,0.000110987791342952,0.000332815620146439,0.000444099034084601,0.000221827861579414
