"","SRR13800962","SRR13800927","SRR13800916","SRR13800973","SRR13801586","SRR13801575","SRR13801170","SRR13801159","SRR13801370","SRR13801359","SRR13801423","SRR13801412","SRR13801346","SRR13801345","SRR13801344","SRR13801347","SRR13801342","SRR13801341","SRR13801340","SRR13801339","SRR13801338","SRR13801337","SRR13801336","SRR13801307","SRR13801306","SRR13801305","SRR13801308","SRR13801304","SRR13801302","SRR13801301","SRR13801299","SRR13801298","SRR13801297","SRR13801296","SRR13801294","SRR13801293","SRR13801292","SRR13801295","SRR13801291","SRR13801290","SRR13801288","SRR13801287","SRR13801286","SRR13801285","SRR13801284","SRR13801283","SRR13801118","SRR13801116","SRR13801119","SRR13801114","SRR13801113","SRR13801112","SRR13801111","SRR13801110","SRR13801109","SRR13801108","SRR13801107","SRR13800971","SRR13800970","SRR13800969","SRR13800972","SRR13800968","SRR13800967","SRR13800966","SRR13800965","SRR13800964","SRR13800963","SRR13800961","SRR13800960","SRR13801565","SRR13801564","SRR13801563","SRR13801566","SRR13801561","SRR13801559","SRR13801558","SRR13801556","SRR13801555"
"OTU674",0,0,0,0,0,0,0,0,0,0,0,0,0.000494364247577615,0.000593413114429829,0.000494413131612776,9.8941327792619e-05,0.000296677215189873,0.000296647878967665,0.00128572841459796,0.000197863078749505,0,0.000692178384257886,0.000593237097093138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00128560126582278,0.000494559841740851,0.000988826263225551,0.00138531565406689,0.000988924050632911,0.000296618548546569,0.00079137402314769,0.000593237097093138,0.00148309274273285,0.000494510928691524,0.000889767671774592,0.000593178447849728,0,0,0,0,0,0,0,0,0
"OTU9163",0.000296618548546569,0.0185899337486404,0,0,0,0,0,0,0,0,0.00296618548546569,0,0.000395491398062092,0.00019780437147661,0,9.8941327792619e-05,0.00089003164556962,0.00019776525264511,0.000494510928691524,0.000197863078749505,0,0.000593295757935331,0.000790982796124184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000494413131612776,0,0.000395491398062092,0,0,0,0,0.00415348101265823,0.000197745699031046,0,0,0,0,0,0,9.89119683481701e-05,0,0,0.00326280403401226,0,0.00128560126582278,0.000890207715133531,0.000988826263225551,0.000692657827033445,0.000593354430379747,0.00316393118449674,0.000494608764467306,0.000692109946608661,0.000197745699031046,0.00178023934328949,0.000494315373208107,0.00177953534354918,0,0,0,0.000494462025316456,0,0.000296677215189873,0,0,0
"OTU58",0,0,0,0,0,0,0,0,0,0,0,0,0.000296618548546569,0.0019780437147661,0.00108770888954811,0.00128623726130405,0.00138449367088608,0.00148323939483833,0.00217584808624271,0.000494657696873763,0.000197843505786923,0.000889943636902996,0.000692109946608661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88533017002768e-05,0,0,0,0,0,0,0.00454905063291139,0.00227497527200791,0.00336200929496687,0.00336433801701959,0.0033623417721519,0.000790982796124184,0.00375902660995153,0.00197745699031046,0.00444927822819854,0.0019780437147661,0.00306475531389026,0.00266930301532378,0,0,0,0,0,0,0,0,0
"OTU3896",0,0,0,0,0,0,0,9.88924050632911e-05,9.8872849515523e-05,0,0,0.00306566455696203,0.000197745699031046,9.89021857383048e-05,0,0,9.88924050632911e-05,0.0028675961633541,0.000296706557214914,0,0,0.000395530505290221,0.00494364247577615,0,0,0,0,0,0,0,0,0,0,9.89217528934613e-05,0,0,0,0.000692178384257886,0.000494315373208107,0,0,0,0,0,0,0,0,0,0,0,0,0.000197745699031046,0.00890207715133531,0,0,0,0,0.000197784810126582,0.00029673590504451,0.000494413131612776,0.000296853354442905,9.88924050632911e-05,0.000197745699031046,9.89217528934613e-05,0.000197745699031046,9.8872849515523e-05,0,9.88630746416214e-05,0,0,0,0,0,0,0,0,0,0
"OTU289",0,0,0,0,0,0,0,0,9.8872849515523e-05,0,0,0,0.00306505833498121,0.00296706557214914,0.00276871353703154,0.00267141585040071,0.00454905063291139,0.0019776525264511,0.00336267431510236,0.00128611001187178,0.00118706103472154,0.00128547414219322,0.00197745699031046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88630746416214e-05,0.000494364247577615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00623022151898734,0.00474777448071217,0.00949273212696529,0.0036611913714625,0.00534018987341772,0.00395491398062092,0.0048471658917796,0.00474589677674511,0.00870081075736603,0.00534071802986846,0.00751359367276322,0.00434997528423134,0,0,0,9.88924050632911e-05,0,0,0,0,0
"OTU137",9.8872849515523e-05,0,0,0,0,0.0712025316455696,0.00128521997034108,0.00286787974683544,0,0,0,9.88924050632911e-05,0.00108760134467075,0.00148353278607457,0.00148323939483833,0.00108835460571881,0.00168117088607595,0.000889943636902996,0.00217584808624271,0.000890383854372774,0.000692452270254229,0.000395530505290221,0.000889855645639707,0,0,0,0,0,0,0,0,0,0,0,0,9.88826263225551e-05,0.0249208860759494,0.00514189656877287,0.0171033119130005,0.0255091951750049,0.158279782501236,0.00533913387383824,0,0.012853470437018,0,0,0,0,0.353435491843796,0.000296589223924864,0,9.8872849515523e-05,0.0184965380811078,0,0.059131810540888,0,0.000296618548546569,0.00454905063291139,0.00178041543026706,0.00494413131612776,0.0213734415198892,0.00326344936708861,0.00138421989321732,0.00425363537441883,0.00286731263595017,0.00543800672335377,0.00306596775788745,0.00385565991102323,0.00365793376173999,0,0,0,0,0.000494413131612776,0,0.0010878164556962,0,0.0536826495304004
"OTU200",0,0,0,0,0,0,0,0,0,0,0,0,0.000197745699031046,0.000692315300168134,0.000889943636902996,0.000791530622340952,0.000395569620253165,0.000692178384257886,0.000593413114429829,0.000494657696873763,0.000296765258680384,0.000494413131612776,0.000197745699031046,9.89021857383048e-05,0,0,0,0,9.89217528934613e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00237341772151899,0.00039564787339268,0.00177988727380599,0.00059370670888581,0.000692246835443038,0.00108760134467075,0.00187951330497576,0.000593237097093138,0.00187858414079494,0.00128572841459796,0.00197726149283243,0.000988630746416213,0,0,0,0,0,0,0,0,0
"OTU552",0,0,0,0,0,0,0,0,0,0,0,0,0,0.000593413114429829,0.000296647878967665,0.000296823983377857,0.000494462025316456,9.88826263225551e-05,0.000692315300168134,0.000197863078749505,9.89217528934613e-05,0.00019776525264511,9.8872849515523e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000988924050632911,0.000494559841740851,0.00138435676851577,0.000692657827033445,0.000494462025316456,0.000197745699031046,0.00079137402314769,0.000889855645639707,0.00108760134467075,0.000692315300168134,0.000692041522491349,0.000197726149283243,0,0,0,0,0,0,0,0,0
"OTU1792",0,0,0.00207674050632911,0,9.88826263225551e-05,0,0.00168067226890756,0.00840585443037975,0.00701997231560214,0.012853470437018,0,0.00128560126582278,0.00820644650978841,0,0,0.00633224497872761,0,0.00405418767922476,0,0,0,0.00177988727380599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00346020761245675,0,0,0,0,0,0,9.8872849515523e-05,0,0,0,0,0,0,0,0,0,0,0,9.88924050632911e-05,0.00672601384767557,0.00296647878967665,0.00227587571739561,0.00247231012658228,0.000494364247577615,0.00267088732812345,0.0103816491991299,9.8872849515523e-05,9.89021857383048e-05,0.000593178447849728,9.88630746416214e-05,0,0,0,0,0,0,0,0,0
"OTU10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8941327792619e-05,0.000197784810126582,9.88826263225551e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88924050632911e-05,0,0.000296647878967665,9.89511181476351e-05,0,9.8872849515523e-05,0.000296765258680384,9.8872849515523e-05,0.000593237097093138,0,0.000197726149283243,0.000197726149283243,0,0,0,0,0,0,0,0,0
"OTU926",0,0,0,0,0,0,0,0,0,0,0,0,0.000593237097093138,0.000890119671644743,0.000593295757935331,0.000197882655585238,0.000692246835443038,0.000395530505290221,0.000890119671644743,0.000296794618124258,0.000296765258680384,0.00019776525264511,0.000296618548546569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00197784810126582,0.000494559841740851,0.00177988727380599,0.000989511181476351,0.000791139240506329,0.000494364247577615,0.000890295776041151,0.000692109946608661,0.00138421989321732,0.0019780437147661,0.00197726149283243,0.000889767671774592,0,0,0,0,0,0,0,0,0
"OTU2462",0,0,0,9.89119683481701e-05,9.88826263225551e-05,0,0,0,0.00217520268934151,0,0,0,0,0.00316486994362575,0.00217541777909621,0,0,0.000692178384257886,0,0,0.000989217528934613,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000692246835443038,0,0.000296677215189873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000395569620253165,0.00118694362017804,0.000494413131612776,0.000296853354442905,0,0.000197745699031046,0,0.0025706940874036,9.8872849515523e-05,0,0,9.88630746416214e-05,0,0,0,0,0.000494413131612776,0,0,9.88924050632911e-05,0
"OTU9487",0,0,0,0,0,0,0,0,0.000197745699031046,0,0,0,0.000593237097093138,0.000593413114429829,0.000593295757935331,0.000890471950133571,0.000692246835443038,0.000494413131612776,0.00108792404312135,0.000593589236248516,0.0017805915520823,9.88826263225551e-05,0.000692109946608661,0.000395608742953219,0,9.8941327792619e-05,0,0.000494608764467306,0.000296765258680384,0,0,9.8872849515523e-05,0.00029673590504451,9.89217528934613e-05,0.000296677215189873,0,9.88924050632911e-05,0,0,0,0,0,0,0,0,0,0,0.000197784810126582,0,0,0,0,0,0,0,0,0.000889855645639707,0.000494462025316456,0.000692383778437191,0.000395530505290221,0.000989511181476351,0.00089003164556962,0.000593237097093138,0.000395687011573845,0.000296618548546569,0.000790982796124184,0.000692315300168134,0.00108749382105783,0.00118635689569946,0,0,0,0,0,9.88924050632911e-05,0,0.00642800632911392,0
"OTU4672",0,0,0,0,0,0,0,0,0,0,0,0,0.000494364247577615,0.00148353278607457,0.000593295757935331,0.000692589294548333,0.000395569620253165,0.000395530505290221,0.000593413114429829,0.000296794618124258,9.89217528934613e-05,0.000395530505290221,0.000197745699031046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88630746416214e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00138449367088608,0.000593471810089021,0.00247206565806388,0.00138531565406689,0.0010878164556962,0.00118647419418628,0.00187951330497576,0.00108760134467075,0.00286731263595017,0.00217584808624271,0.00217498764211567,0.000790904597132971,0,0.00276843978643464,0,0,0,0,0,0,0
"OTU94",0,0,0,0,0,0,0,0,0,0,0,0,0.00751433656317975,0.000791217485906439,9.88826263225551e-05,0.00098941327792619,0.000197784810126582,0.00019776525264511,9.89021857383048e-05,0.000197863078749505,0.00514393115045999,0,0.000296618548546569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00247231012658228,0.000791295746785361,0.00316424404232176,0.000890560063328716,0.00168117088607595,0.0012853470437018,0.00148382629340192,0.000494364247577615,0.00098872849515523,0.00187914152902779,0.00158180919426594,0.00158180919426594,0,0,0,0,0,0,0,0,0
"OTU708",0,0,0,0,0,0,0,0,0,0,0,0,0.000197745699031046,0.000593413114429829,0,9.8941327792619e-05,0.000197784810126582,0,0.000395608742953219,0.000296794618124258,0,9.88826263225551e-05,0.000296618548546569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000791139240506329,0.000791295746785361,0.000692178384257886,0.00039580447259054,0.000791139240506329,0.000197745699031046,9.89217528934613e-05,0.000395491398062092,0.000889855645639707,0.000692315300168134,0.000790904597132971,0.000593178447849728,0,0,0,0,0,0,0,0,0
"OTU649",0,0,0,0.00019782393669634,0,0,0,0,0,0,0,0.000395569620253165,0.000593237097093138,0.000692315300168134,0.000593295757935331,0.000890471950133571,0.0010878164556962,0.00108770888954811,0.000890119671644743,0.000494657696873763,0.000395687011573845,0.00306536141599921,0.00108760134467075,0,0,0,0,0,0,0,0,0,0,0,0.00603243670886076,0,0.000395569620253165,0,0.00385565991102323,0.000593237097093138,0,0.00484476962626063,0,0.000296618548546569,0.000296677215189873,9.8872849515523e-05,0,0,0.000790904597132971,0,0,0.000692109946608661,0,0,0,9.8872849515523e-05,0.000296618548546569,0.00148338607594937,0.000989119683481701,0.00148323939483833,0.00128636453591926,0.00168117088607595,0.000790982796124184,0.001285982787615,0.00197745699031046,0.00148309274273285,0.00168133715755118,0.00128521997034108,0.000889767671774592,0,0,9.88924050632911e-05,0,0,0,0,0,0
"OTU7127",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00019776525264511,0,0.000197784810126582,9.88826263225551e-05,0,0.000296794618124258,9.89217528934613e-05,9.88826263225551e-05,9.8872849515523e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89119683481701e-05,0.00019776525264511,0,0.000296677215189873,0,0.000197843505786923,0,0.000197745699031046,0.000296706557214914,0,0,0,0,0,0,0,0,0,0,0
"OTU2559",0,0,0,0,0,0,0,0,0,0,0,0,0.000197745699031046,0,0.00019776525264511,0,0.000197784810126582,9.88826263225551e-05,0.00019780437147661,0.000296794618124258,0,0.00019776525264511,9.8872849515523e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000296677215189873,0.00019782393669634,0.000296647878967665,0.00019790223629527,0.000197784810126582,0,9.89217528934613e-05,9.8872849515523e-05,0.000296618548546569,9.89021857383048e-05,0.000197726149283243,9.88630746416214e-05,0,0,0,0,0,0,0,0,0
"OTU4938",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8941327792619e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8872849515523e-05,0,0,0,0.000296618548546569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89119683481701e-05,0,9.89511181476351e-05,0,0,0,9.8872849515523e-05,0,0,0,9.88630746416214e-05,0,0,0,0,0,0,0,0,0
"OTU1170",0,0,0,0,0,0,0,0,0,0,0,0,0.000889855645639707,0.000989021857383048,0.000593295757935331,0.000692589294548333,0.000593354430379747,0.000692178384257886,0.000890119671644743,0.000395726157499011,0,0.000395530505290221,0.000593237097093138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00138449367088608,0.00108803165182987,0.00177988727380599,0.0016821690085098,0.0010878164556962,0.000494364247577615,0.000890295776041151,0.00177971129127941,0.00168083844176389,0.00138463060033627,0.00108749382105783,0.00158180919426594,0,0,0,0,0,0,0,0,0
"OTU301",0,0,0,0,0,0,0,0,0,0,0,0,0.000296618548546569,9.89021857383048e-05,0.000494413131612776,0.000395765311170476,9.88924050632911e-05,0.000494413131612776,0.000296706557214914,0.000296794618124258,0,9.88826263225551e-05,0,0,0,0,0,0,9.89217528934613e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000593354430379747,0.00029673590504451,0.00108770888954811,0.00059370670888581,0.000791139240506329,0.000197745699031046,0.00108813928182807,0.000395491398062092,0.000790982796124184,0.000791217485906439,0.000692041522491349,0.000692041522491349,0,0,0,0,0,0,0,0,0
"OTU679",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000296677215189873,0.000494413131612776,0.000494510928691524,0,9.89217528934613e-05,9.88826263225551e-05,9.8872849515523e-05,0,0,9.8941327792619e-05,0,0,0.000593530517360768,0,0,0,0,0.00623207043228806,0,0,0.000494462025316456,0,0,0,0,0.000296618548546569,0,0,9.88924050632911e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000197784810126582,0.00029673590504451,0.000395530505290221,0,0.000296677215189873,0.000296618548546569,0.000197843505786923,0,0.000296618548546569,0.00019780437147661,9.88630746416214e-05,0.000197726149283243,0.00148353278607457,0,0,0,0.000296647878967665,0,0,0,0
"OTU4421",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88826263225551e-05,0,0,0,0,0,0,9.88826263225551e-05,0,0,0,0,0,0,0,0,0,0,0,0.000296677215189873,0.000494413131612776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88630746416214e-05,0,9.8872849515523e-05,0,0,0,0,0,0,0.000197726149283243
"OTU256",0,0,0,0,0,9.88924050632911e-05,0,9.88924050632911e-05,0,0,0,0,0,0,0,0,0,9.88826263225551e-05,0.00138463060033627,0,0.00118706103472154,0,0,0,9.88826263225551e-05,0.027010982487385,9.88924050632911e-05,0,9.89217528934613e-05,0,0,0,0,0,0,0,9.88924050632911e-05,9.88826263225551e-05,0,0.00504251532529167,0,0,0,0.000296618548546569,9.88924050632911e-05,0,9.88826263225551e-05,0,0,9.88630746416214e-05,0,0,0,0,0,0,0,0,0,0,9.89511181476351e-05,9.88924050632911e-05,0,0,0,0,0,0,0.00158180919426594,0.00148353278607457,0.000296618548546569,0.00197784810126582,0,0.00909720162167507,0,0.0207674050632911,0.0010878164556962,0
"OTU11846",0,0,0,0,0,0,0,0,0,0,0,0,0.000197745699031046,9.89021857383048e-05,9.88826263225551e-05,9.8941327792619e-05,0.000296677215189873,0.00019776525264511,0.000395608742953219,0.000197863078749505,0,0.00019776525264511,0.000395491398062092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000296677215189873,9.89119683481701e-05,0.00019776525264511,0.00019790223629527,0.000197784810126582,0.000197745699031046,0.000395687011573845,0.000197745699031046,0.000296618548546569,0.000395608742953219,0.000395452298566485,9.88630746416214e-05,0,0,0,0,0,0,0,0,0
"OTU280",0,0,0,0,0,0,0,0,0,0,0,0,0.000790982796124184,9.89021857383048e-05,0.000494413131612776,0.000395765311170476,0.000395569620253165,0.000296647878967665,9.89021857383048e-05,0.000692520775623269,0.000296765258680384,0.00019776525264511,0.000296618548546569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00237341772151899,0.00138476755687438,0.00296647878967665,0.000296853354442905,0.000197784810126582,0.000593237097093138,0.00187951330497576,0.000296618548546569,0.000494364247577615,0.000989021857383048,0.000593178447849728,0.000692041522491349,0,0,0,0,0,0,0,0,0
"OTU123",0,0,0.00118670886075949,0,0,0.00316455696202532,0,0.0021756329113924,0,0,0,0,9.8872849515523e-05,9.89021857383048e-05,9.88826263225551e-05,0.000197882655585238,0,0.00019776525264511,0,9.89315393747527e-05,0,0,0.000197745699031046,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88924050632911e-05,0,0,0,0.000692041522491349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000494462025316456,0.00019782393669634,0.000494413131612776,9.89511181476351e-05,9.88924050632911e-05,9.8872849515523e-05,0.000395687011573845,0.000296618548546569,0.000494364247577615,0.00019780437147661,0.000197726149283243,0.000296589223924864,0,0,0,0,0,0,0,0,0
"OTU10124",0,0.000494413131612776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88924050632911e-05,0,0.00019780437147661,0,0,0,0.000494364247577615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000197745699031046,0,0,0,0,0.000197784810126582,9.8872849515523e-05,0,0,0,0,0,0,0,0,0,0,0,0.000296677215189873,0.000593471810089021,0.000296647878967665,0.00059370670888581,0.000494462025316456,0.0012853470437018,0.000593530517360768,0,0.000889855645639707,0.000791217485906439,0,0.00118635689569946,0,0,0,0,0,0,0,0,0
"OTU437",0,0,0,0.0019782393669634,0,0,9.88630746416214e-05,0,0.000197745699031046,9.8872849515523e-05,0,0,0,0,0,0,0,9.88826263225551e-05,0,0,0,0,0,0.000494510928691524,0,0,0,0,0,0,0,0.00276843978643464,0.00138476755687438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029673590504451,0.00019776525264511,0,0,0,0.00168166979918884,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU5088",0,0,0,0,0,0,0,0,0,0,0,0,0.000296618548546569,0.000296706557214914,0.000593295757935331,9.8941327792619e-05,0.000197784810126582,9.88826263225551e-05,9.89021857383048e-05,9.89315393747527e-05,0,9.88826263225551e-05,0,0,9.88826263225551e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000593354430379747,0.00029673590504451,0.000593295757935331,0.000296853354442905,0.000692246835443038,0,0.000692452270254229,0.000790982796124184,0.000296618548546569,0.00019780437147661,0.000593178447849728,0.000296589223924864,0,0,0,0,0,0,0,0,0
"OTU263",0,0,0,0,0,0,0,0,0,0,0,0,9.8872849515523e-05,0.000395608742953219,0.000494413131612776,0.000395765311170476,9.88924050632911e-05,0.000395530505290221,0.00019780437147661,0.000197863078749505,0.000197843505786923,0,0,0,0.00257094828438643,0.0558029088750371,0.0196795886075949,0,0.0385794836284499,0.000890119671644743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00118670886075949,0.000692383778437191,0.00118659151587066,0.000296853354442905,0.000593354430379747,0.000494364247577615,0.000989217528934613,0.000197745699031046,0.00098872849515523,0.000593413114429829,0.00118635689569946,0.000296589223924864,0,0,0,0,0,0,0,0,0
"OTU1252",0,0,0,0,0,0,0,0,0,0,0,0,0.000395491398062092,0.00108792404312135,0.00019776525264511,0.00118729593351143,0.000791139240506329,0.000692178384257886,9.89021857383048e-05,0.000197863078749505,0.000494608764467306,0.000296647878967665,0.000494364247577615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00178006329113924,0.00148367952522255,0.00336200929496687,0.00178112012665743,0.0010878164556962,9.8872849515523e-05,0.000989217528934613,0.00108760134467075,0.00247182123788808,0.00148353278607457,0.00108749382105783,0.00128521997034108,0,0,0,0,0,0,0,0,0
"OTU8314",0,0,0,0,0,0,0,0,0,0,0,0,0.000197745699031046,0.000296706557214914,0,0.000197882655585238,0.000296677215189873,0,0.00019780437147661,0,0,9.88826263225551e-05,9.8872849515523e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000197784810126582,0.00029673590504451,0.000692178384257886,0.00039580447259054,0.000791139240506329,9.8872849515523e-05,0.000395687011573845,0.000197745699031046,0.000593237097093138,0.000890119671644743,0.000296589223924864,0.000494315373208107,0,0,0,0,0.000296647878967665,0,0,0,0
"OTU1485",0,0,0,0,0,0,0,0,0,0,0,0,0.000296618548546569,0.000296706557214914,9.88826263225551e-05,0.000593647966755714,0.000197784810126582,0.000692178384257886,0.000593413114429829,0.000197863078749505,0.000197843505786923,0.000395530505290221,0.000395491398062092,9.89021857383048e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000988924050632911,0.000989119683481701,0.00118659151587066,0.00079160894518108,0.000791139240506329,0.000197745699031046,0.00108813928182807,0.000296618548546569,0.00118647419418628,0.000791217485906439,0.000889767671774592,0.000494315373208107,0,0,0,0,0,0,0,0,0
"OTU11063",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88924050632911e-05,0,0,0,0,0,0,0,0,0,0.000197784810126582,0,0,9.8872849515523e-05,0,0,0,0,0,0,0,9.88924050632911e-05,0,0,0,0,0,9.89119683481701e-05,0,0,0.000494364247577615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000494462025316456,0,0,0,0,0,0
"OTU6115",0,0,0,0,0,0,0,0,0,0,0,0,0.000296618548546569,9.89021857383048e-05,0,0.000197882655585238,0,0,0.00019780437147661,9.89315393747527e-05,0,0.00019776525264511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000197784810126582,0,0.00019776525264511,9.89511181476351e-05,0,9.8872849515523e-05,0.000296765258680384,0,0.000296618548546569,9.89021857383048e-05,0.000296589223924864,0.000197726149283243,0,0,0,0,0,0,0,0,0
"OTU40",0,0,0,0,0,0,0,0,0,0,0,0,0.000593237097093138,0.000692315300168134,0.00108770888954811,0.000395765311170476,0.000593354430379747,0.000791061010580441,0.000593413114429829,0.000593589236248516,9.89217528934613e-05,0.000296647878967665,0.000296618548546569,0,0.00949273212696529,0,0,0.0981303788703136,0,9.89021857383048e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000988924050632911,0.00108803165182987,0.00187876990012855,0.00039580447259054,0.000988924050632911,0.000197745699031046,0.00079137402314769,0.00138421989321732,0.000593237097093138,0.00108792404312135,0.000889767671774592,0.000395452298566485,0,0,0,0,0,0,0,9.88924050632911e-05,0
"OTU876",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00019780437147661,0,0.000395765311170476,0,0,0.000296706557214914,9.89315393747527e-05,0,0,0,0,0,0,0,0,0.000395687011573845,0,0,0,0,0.000296765258680384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88924050632911e-05,0,0.000593295757935331,0,9.88924050632911e-05,9.8872849515523e-05,0,0,0.000197745699031046,0.000296706557214914,0.000296589223924864,0.000197726149283243,0,0,0,0,0,0,0,0,0
"OTU9657",0,0,0,0,0,0,0,0,0,0,0,0.00158227848101266,0,0,0,0.000395765311170476,0,0.000494413131612776,0.000494510928691524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000296589223924864,0.000395491398062092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000494413131612776,0,9.8872849515523e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000395608742953219,0.000692109946608661,0,0,0.00019776525264511,0,0,9.88924050632911e-05,0
"OTU2222",0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88826263225551e-05,9.8941327792619e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88924050632911e-05,0,0,0,0,0,9.89217528934613e-05,0.000197745699031046,0,0,0,9.88630746416214e-05,0,0,0,0,0,0,0,0,0
