"","OTU","Domain","Phylum","Class","Order","Family","Genus","Species","global_occurrence","BOER_SEVonly","BOGR_SEVonly","ANGE_allsites","BOCU_allsites","BOER_allsites","BOGR_allsites","BUDA_allsites","SCSC_allsites","BLM","BNP","CAD","CNF","CPR","DMT","FCP","FMT","FSA","GMT","GNF","HAR","HPG","KAE","KNZ","LAR","LBJ","NWP","ONF","RNF","SCP","SEV","UHC","SFA"
"62","OTU53","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","uncl_Nectriaceae","uncl_Nectriaceae",0.570336391437309,0.297297297297297,0.125,0.703389830508475,0.4,0.528301886792453,0.515384615384615,0.6,0.556756756756757,1,0.176470588235294,0.1,1,0.75,0.285714285714286,0.178571428571429,0.588235294117647,0,1,0.125,0.494505494505495,0.733333333333333,0.71875,0.528089887640449,0.448275862068966,1,1,1,1,0.4,0.245283018867925,1,0
"63","OTU233","Fungi","Ascomycota","Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes",0.0917431192660551,NA,NA,0.0508474576271186,0.4,0.00943396226415094,0.146153846153846,0.1,0.0810810810810811,0.0869565217391304,0,0,0.107142857142857,0,0,0,0,0,0,0.375,0.483516483516484,0,0,0.0112359550561798,0.172413793103448,0.0294117647058824,0.05,0,0,0,0,0,0
"64","OTU146","Fungi","Ascomycota","Dothideomycetes","uncl_Dothideomycetes","uncl_Dothideomycetes","uncl_Dothideomycetes","uncl_Dothideomycetes",0.712538226299694,0.756756756756757,0.8125,0.847457627118644,0.48,0.80188679245283,0.6,0.422222222222222,0.827027027027027,1,0.588235294117647,0.3,1,0.3125,0.928571428571429,0.285714285714286,0.941176470588235,0.857142857142857,1,0.75,0.450549450549451,0.733333333333333,0.46875,0.651685393258427,0.96551724137931,1,1,1,1,0.8,0.773584905660377,1,1
"65","OTU3757","Fungi","Ascomycota","Sordariomycetes","Sordariales","uncl_Sordariales","uncl_Sordariales","uncl_Sordariales",0.284403669724771,NA,NA,0.389830508474576,0.04,0.226415094339623,0.230769230769231,0.255555555555556,0.335135135135135,0.782608695652174,0.0588235294117647,0.15,0.964285714285714,0,0,0,0,0,1,0,0.043956043956044,0.666666666666667,0,0,0,1,1,0.863636363636364,0.666666666666667,0,0,1,0
"66","OTU76","Fungi","Ascomycota","Sordariomycetes","Myrmecridiales","Myrmecridiaceae","Myrmecridium","uncl_Myrmecridium",0.466360856269113,NA,NA,0.516949152542373,0.56,0.226415094339623,0.438461538461538,0.577777777777778,0.524324324324324,0.956521739130435,0.176470588235294,0.1,1,0.0625,0.142857142857143,0.321428571428571,0,0.285714285714286,1,0.25,0.450549450549451,0.866666666666667,0.40625,0.213483146067416,0.517241379310345,1,1,1,1,0.8,0,1,0
"67","OTU721","Fungi","Basidiomycota","Pucciniomycetes","Septobasidiales","Septobasidiaceae","uncl_Septobasidiaceae","uncl_Septobasidiaceae",0.00305810397553517,NA,NA,0,0,0,0.0153846153846154,0,0,0.0869565217391304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"68","OTU12137","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","uncl_Fusarium",0.0382262996941896,NA,NA,0.0254237288135593,0,0.0377358490566038,0.0461538461538462,0.0555555555555556,0.0378378378378378,0.130434782608696,0.0588235294117647,0,0.142857142857143,0,0,0,0,0,0.181818181818182,0,0,0.133333333333333,0,0,0,0.117647058823529,0.15,0,0,0,0,0.19047619047619,0
"69","OTU7911","Fungi","Basidiomycota","uncl_Basidiomycota","uncl_Basidiomycota","uncl_Basidiomycota","uncl_Basidiomycota","uncl_Basidiomycota",0.00152905198776758,NA,NA,0,0,0,0.00769230769230769,0,0,0.0434782608695652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"70","OTU715","Fungi","Ascomycota","Leotiomycetes","Helotiales","uncl_Helotiales","uncl_Helotiales","uncl_Helotiales",0.428134556574924,NA,NA,0.635593220338983,0.44,0.207547169811321,0.284615384615385,0.377777777777778,0.545945945945946,0.565217391304348,0.0588235294117647,0.125,0.928571428571429,0,0.0714285714285714,0,0,0,1,0,0.32967032967033,0.733333333333333,0,0.820224719101124,0,1,0.8,0.909090909090909,0.5,0.6,0,1,0
"71","OTU149","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymosphaeriaceae","uncl_Didymosphaeriaceae","uncl_Didymosphaeriaceae",0.415902140672783,0.27027027027027,0.3125,0.491525423728814,0.08,0.452830188679245,0.446153846153846,0.3,0.427027027027027,0.956521739130435,0.176470588235294,0.1,1,0.9375,0.178571428571429,0.214285714285714,0.235294117647059,0,1,0.125,0.120879120879121,0.8,0,0.235955056179775,0,1,1,1,1,0,0.283018867924528,1,0
"72","OTU30","Fungi","Ascomycota","Lecanoromycetes","uncl_Lecanoromycetes","uncl_Lecanoromycetes","uncl_Lecanoromycetes","uncl_Lecanoromycetes",0.356269113149847,NA,NA,0.372881355932203,0.32,0.226415094339623,0.361538461538462,0.333333333333333,0.432432432432432,0.91304347826087,0.0588235294117647,0.1,1,0,0,0,0,0.142857142857143,1,0.25,0.274725274725275,0.733333333333333,0.0625,0.134831460674157,0,0.970588235294118,1,1,1,0.4,0,1,0
"73","OTU594","Fungi","Ascomycota","Dothideomycetes","uncl_Dothideomycetes","uncl_Dothideomycetes","uncl_Dothideomycetes","uncl_Dothideomycetes",0.292048929663609,NA,NA,0.347457627118644,0.04,0.216981132075472,0.246153846153846,0.255555555555556,0.383783783783784,1,0,0,1,0,0,0,0,0.285714285714286,1,0,0.010989010989011,0.733333333333333,0,0,0,1,1,1,0.833333333333333,0,0,1,0.666666666666667
"74","OTU631","Fungi","Ascomycota","Eurotiomycetes","uncl_Eurotiomycetes","uncl_Eurotiomycetes","uncl_Eurotiomycetes","uncl_Eurotiomycetes",0.334862385321101,0,0.0625,0.415254237288136,0.04,0.216981132075472,0.269230769230769,0.288888888888889,0.459459459459459,0.956521739130435,0,0,1,0,0.0714285714285714,0,0.0588235294117647,1,1,0,0.032967032967033,0.733333333333333,0.34375,0.0337078651685393,0.0689655172413793,1,1,1,1,0,0.0188679245283019,1,1
"75","OTU830","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariaceae","Nemania","uncl_Nemania",0.281345565749235,NA,NA,0.355932203389831,0,0.216981132075472,0.238461538461538,0.266666666666667,0.345945945945946,0.826086956521739,0,0,1,0,0,0,0,0,1,0,0.010989010989011,0.733333333333333,0,0.0112359550561798,0,1,1,1,0.833333333333333,0,0,1,0
"76","OTU7602","Fungi","Ascomycota","Sordariomycetes","Xylariales","Diatrypaceae","uncl_Diatrypaceae","uncl_Diatrypaceae",0.311926605504587,0.027027027027027,0,0.355932203389831,0,0.264150943396226,0.284615384615385,0.344444444444444,0.356756756756757,0.869565217391304,0,0.05,1,0,0,0.178571428571429,0.470588235294118,0,1,0,0.021978021978022,0.733333333333333,0.0625,0.0224719101123595,0,1,0.95,1,0.833333333333333,0,0.0188679245283019,1,0
"77","OTU8470","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Cladophialophora","uncl_Cladophialophora",0.00305810397553517,NA,NA,0.00847457627118644,0,0,0.00769230769230769,0,0,0.0434782608695652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454545454545455,0,0,0,0,0
"78","OTU3","Fungi","Ascomycota","Dothideomycetes","Pleosporales","uncl_Pleosporales","uncl_Pleosporales","uncl_Pleosporales",0.701834862385321,0.945945945945946,1,0.610169491525424,0.48,0.877358490566038,0.792307692307692,0.744444444444444,0.605405405405405,1,0.823529411764706,0.4,1,0.25,0.678571428571429,0.892857142857143,0.941176470588235,0.285714285714286,1,0.625,0.615384615384615,0.733333333333333,0.71875,0.179775280898876,0.827586206896552,1,1,1,1,0.2,0.962264150943396,1,0
"79","OTU7361","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","uncl_Nectriaceae","uncl_Nectriaceae",0.0902140672782875,NA,NA,0.0932203389830508,0.04,0.0660377358490566,0.123076923076923,0.0666666666666667,0.0972972972972973,0.478260869565217,0,0,0.0714285714285714,0.1875,0,0.0357142857142857,0,0,0.272727272727273,0,0.043956043956044,0.266666666666667,0.03125,0,0,0.176470588235294,0.25,0.181818181818182,1,0,0,0.285714285714286,0
"80","OTU8836","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","uncl_Fusarium",0.383792048929664,NA,NA,0.61864406779661,0.12,0.226415094339623,0.292307692307692,0.311111111111111,0.459459459459459,0.956521739130435,0.0588235294117647,0.1,1,0.0625,0,0.0714285714285714,0,0,1,0,0.0989010989010989,0.733333333333333,0.46875,0.224719101123595,0.379310344827586,1,1,1,1,0.4,0,1,0
"81","OTU2072","Fungi","Ascomycota","Sordariomycetes","Hypocreales","uncl_Hypocreales","uncl_Hypocreales","uncl_Hypocreales",0.0168195718654434,NA,NA,0,0,0,0.0615384615384615,0.0333333333333333,0,0.130434782608696,0,0,0,0.125,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0.166666666666667,0,0,0,0
"82","OTU293","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Curvularia","Curvularia_inaequalis",0.486238532110092,0.0810810810810811,0,0.627118644067797,0.2,0.245283018867925,0.453846153846154,0.611111111111111,0.535135135135135,1,0,0.475,1,0,0,0.464285714285714,0,0,1,0,0.340659340659341,0.866666666666667,0.53125,0.157303370786517,1,1,1,1,1,0.6,0.0566037735849057,1,0
"83","OTU5531","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","uncl_Nectriaceae","uncl_Nectriaceae",0.382262996941896,0.108108108108108,0,0.559322033898305,0.12,0.320754716981132,0.315384615384615,0.288888888888889,0.432432432432432,1,0,0,1,0.375,0.0714285714285714,0,0.117647058823529,0,1,0.125,0.153846153846154,0.733333333333333,0.25,0.224719101123595,0.137931034482759,1,1,1,1,0.4,0.0754716981132075,1,0
"84","OTU10392","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","uncl_Fusarium",0.444954128440367,0.027027027027027,0,0.694915254237288,0.12,0.226415094339623,0.338461538461538,0.4,0.551351351351351,1,0,0.1,1,0,0.0357142857142857,0.214285714285714,0.0588235294117647,0,1,0.125,0.241758241758242,0.733333333333333,0.75,0.168539325842697,0.931034482758621,1,1,1,1,0.4,0.0188679245283019,1,0
"85","OTU918","Fungi","Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota",0.0688073394495413,0.216216216216216,0.25,0,0,0.132075471698113,0.0923076923076923,0,0.102702702702703,0.826086956521739,0.117647058823529,0,0.285714285714286,0.0625,0.0357142857142857,0,0.0588235294117647,0,0,0,0,0,0,0,0,0,0,0.0454545454545455,0,0,0.226415094339623,0,0
"86","OTU1531","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","uncl_Auriculariales","uncl_Auriculariales","uncl_Auriculariales",0.0168195718654434,NA,NA,0,0.04,0,0.00769230769230769,0,0.0486486486486487,0.0434782608695652,0,0.05,0,0,0,0,0,0,0,0,0.010989010989011,0,0,0,0,0.205882352941176,0,0,0,0,0,0,0
"87","OTU4287","Fungi","Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota",0.0107033639143731,NA,NA,0,0.04,0,0.0307692307692308,0,0.0108108108108108,0.217391304347826,0,0,0,0,0,0,0,0,0,0,0.010989010989011,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0
"88","OTU121","Fungi","Ascomycota","Sordariomycetes","Sordariales","uncl_Sordariales","uncl_Sordariales","uncl_Sordariales",0.342507645259939,0,0.0625,0.423728813559322,0.12,0.226415094339623,0.292307692307692,0.277777777777778,0.454054054054054,0.956521739130435,0,0.1,1,0.0625,0.0714285714285714,0,0.117647058823529,0,1,0,0.032967032967033,0.733333333333333,0.1875,0.123595505617978,0.172413793103448,1,1,1,1,0.6,0.0188679245283019,1,0
"89","OTU809","Fungi","Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota",0.308868501529052,NA,NA,0.38135593220339,0.12,0.216981132075472,0.269230769230769,0.266666666666667,0.389189189189189,0.91304347826087,0,0.025,1,0,0,0,0,0,1,0.125,0.0659340659340659,0.733333333333333,0.03125,0.0786516853932584,0,1,1,0.954545454545455,1,0.4,0,1,0
"90","OTU1020","Fungi","Ascomycota","Sordariomycetes","Sordariales","uncl_Sordariales","uncl_Sordariales","uncl_Sordariales",0.00458715596330275,NA,NA,0.00847457627118644,0,0,0.00769230769230769,0.0111111111111111,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294117647,0,0,0,0,0,0,0
"91","OTU7504","Fungi","Basidiomycota","Agaricomycetes","Agaricales","uncl_Agaricales","uncl_Agaricales","uncl_Agaricales",0.212538226299694,NA,NA,0.271186440677966,0,0.179245283018868,0.169230769230769,0.2,0.259459459459459,0.391304347826087,0,0,0.714285714285714,0.0625,0,0,0,0,0.909090909090909,0,0,0.666666666666667,0.09375,0,0,0.823529411764706,0.7,0.5,0.333333333333333,0,0,1,0
"92","OTU2737","Fungi","Ascomycota","Sordariomycetes","Hypocreales","uncl_Hypocreales","uncl_Hypocreales","uncl_Hypocreales",0.0336391437308868,NA,NA,0.0508474576271186,0,0,0.0384615384615385,0.0222222222222222,0.0486486486486487,0.173913043478261,0,0.025,0.0357142857142857,0,0.0357142857142857,0.0357142857142857,0,0.142857142857143,0,0.125,0.021978021978022,0,0,0,0.0344827586206897,0.0882352941176471,0.1,0,0,0,0,0.19047619047619,0
"93","OTU5396","Fungi","Ascomycota","Sordariomycetes","Sordariales","uncl_Sordariales","uncl_Sordariales","uncl_Sordariales",0.0703363914373089,0.27027027027027,0.1875,0.00847457627118644,0.04,0.122641509433962,0.107692307692308,0.133333333333333,0.027027027027027,0.0869565217391304,0.117647058823529,0.15,0.107142857142857,0,0.0714285714285714,0.285714285714286,0.0588235294117647,0,0,0,0.032967032967033,0,0.09375,0.0337078651685393,0,0,0,0,0,0,0.245283018867925,0,0
"94","OTU674","Fungi","Ascomycota","Dothideomycetes","Pleosporales","uncl_Pleosporales","uncl_Pleosporales","uncl_Pleosporales",0.2782874617737,NA,NA,0.347457627118644,0.04,0.19811320754717,0.238461538461538,0.244444444444444,0.356756756756757,0.782608695652174,0,0.025,0.928571428571429,0.0625,0.178571428571429,0,0,0,0.954545454545455,0,0.021978021978022,0.666666666666667,0.09375,0,0,0.970588235294118,0.9,0.909090909090909,0.5,0,0,1,0
"95","OTU4040","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","uncl_Chaetothyriales","uncl_Chaetothyriales","uncl_Chaetothyriales",0.0168195718654434,NA,NA,0,0.04,0,0.0307692307692308,0,0.0324324324324324,0.304347826086957,0,0,0.0357142857142857,0,0,0.0357142857142857,0,0,0,0,0.021978021978022,0,0,0,0,0,0,0,0,0,0,0,0
"96","OTU9163","Fungi","Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota",0.376146788990826,0.351351351351351,0.375,0.338983050847458,0.08,0.415094339622642,0.438461538461538,0.411111111111111,0.356756756756757,0.869565217391304,0.411764705882353,0.225,0.928571428571429,0,0.321428571428571,0.285714285714286,0.0588235294117647,0.428571428571429,1,0,0.153846153846154,0.666666666666667,0,0.0224719101123595,0,0.970588235294118,0.85,0.909090909090909,1,0,0.358490566037736,0.952380952380952,0
"97","OTU1192","Fungi","Ascomycota","Dothideomycetes","uncl_Dothideomycetes","uncl_Dothideomycetes","uncl_Dothideomycetes","uncl_Dothideomycetes",0.0474006116207951,NA,NA,0.00847457627118644,0.04,0,0.0846153846153846,0.1,0.0486486486486487,0.391304347826087,0,0,0,0,0.0357142857142857,0,0,0,0,0,0.0879120879120879,0.466666666666667,0,0,0,0,0.05,0.0454545454545455,0.666666666666667,0,0,0,0
"98","OTU939","Fungi","Ascomycota","Leotiomycetes","Helotiales","uncl_Helotiales","uncl_Helotiales","uncl_Helotiales",0.134556574923547,NA,NA,0.0677966101694915,0.2,0.00943396226415094,0.161538461538462,0.144444444444444,0.216216216216216,0.304347826086957,0.0588235294117647,0.025,0.428571428571429,0,0.178571428571429,0,0,0.142857142857143,0,0.75,0.362637362637363,0.666666666666667,0.03125,0.0112359550561798,0.241379310344828,0,0,0.0909090909090909,0,0.2,0,0,0
"99","OTU8425","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","uncl_Sebacinales","uncl_Sebacinales","uncl_Sebacinales",0.00305810397553517,NA,NA,0,0,0,0.0153846153846154,0,0,0.0869565217391304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100","OTU1644","Fungi","Ascomycota","Sordariomycetes","Hypocreales","uncl_Hypocreales","uncl_Hypocreales","uncl_Hypocreales",0.0168195718654434,NA,NA,0,0,0.00943396226415094,0.0307692307692308,0.0111111111111111,0.027027027027027,0.260869565217391,0,0,0.0714285714285714,0,0,0,0,0,0,0,0,0.133333333333333,0,0,0,0,0,0,0,0,0,0,0.333333333333333
"101","OTU1736","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Tulasnellaceae","uncl_Tulasnellaceae","uncl_Tulasnellaceae",0.0168195718654434,NA,NA,0,0,0,0.0384615384615385,0.0333333333333333,0.0162162162162162,0.0434782608695652,0,0.15,0,0,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102","OTU58","Fungi","Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota",0.422018348623853,NA,NA,0.508474576271186,0.24,0.226415094339623,0.392307692307692,0.522222222222222,0.475675675675676,1,0,0.05,1,0,0.142857142857143,0.0357142857142857,0.0588235294117647,0.571428571428571,1,0,0.340659340659341,0.733333333333333,0.59375,0.235955056179775,0.172413793103448,1,1,1,1,0,0,1,0.333333333333333
"103","OTU3896","Fungi","Ascomycota","Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes",0.160550458715596,0.108108108108108,0.1875,0.0932203389830508,0,0.245283018867925,0.269230769230769,0.166666666666667,0.0972972972972973,0.565217391304348,0.176470588235294,0.075,0.5,0,0.0714285714285714,0.0357142857142857,0.352941176470588,0,0.818181818181818,0,0.010989010989011,0.4,0.0625,0,0,0.264705882352941,0.05,0.181818181818182,0.666666666666667,0,0.132075471698113,0.523809523809524,0
"104","OTU289","Fungi","Ascomycota","Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes",0.377675840978593,0.108108108108108,0.125,0.466101694915254,0.12,0.30188679245283,0.292307692307692,0.377777777777778,0.459459459459459,1,0.117647058823529,0.05,1,0.0625,0.142857142857143,0.0357142857142857,0,0.142857142857143,1,0,0.175824175824176,0.733333333333333,0.40625,0.0786516853932584,0.206896551724138,1,1,1,1,0.2,0.113207547169811,1,0
"105","OTU214","Fungi","Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota",0.255351681957187,0.702702702702703,0.4375,0.0508474576271186,0.32,0.377358490566038,0.323076923076923,0.422222222222222,0.178378378378378,0.565217391304348,0.117647058823529,0.525,0.5,0,0.178571428571429,0.5,0.117647058823529,0.571428571428571,0.227272727272727,0.375,0.296703296703297,0.0666666666666667,0.1875,0.0561797752808989,0.0344827586206897,0.235294117647059,0,0.0454545454545455,0.166666666666667,0,0.622641509433962,0.0476190476190476,0
"106","OTU137","Fungi","Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota",0.402140672782875,0.189189189189189,0.4375,0.406779661016949,0.12,0.452830188679245,0.392307692307692,0.344444444444444,0.443243243243243,1,0.294117647058824,0.125,1,0,0.321428571428571,0.178571428571429,0.352941176470588,0,1,0.125,0.120879120879121,0.733333333333333,0,0.0337078651685393,0.586206896551724,1,1,1,1,0,0.264150943396226,1,0
"107","OTU200","Fungi","Ascomycota","Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes",0.406727828746177,NA,NA,0.559322033898305,0.24,0.216981132075472,0.284615384615385,0.344444444444444,0.556756756756757,0.91304347826087,0,0.35,0.964285714285714,0,0,0.0357142857142857,0,0.142857142857143,1,0,0.043956043956044,0.733333333333333,0.0625,0.662921348314607,0.0344827586206897,1,0.95,0.954545454545455,0.833333333333333,0.4,0,1,0.333333333333333
"108","OTU655","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Marasmiaceae","uncl_Marasmiaceae","uncl_Marasmiaceae",0.318042813455657,0.027027027027027,0,0.355932203389831,0.04,0.254716981132075,0.261538461538462,0.288888888888889,0.421621621621622,0.956521739130435,0.176470588235294,0.225,1,0,0,0,0,1,1,0,0.010989010989011,0.733333333333333,0,0,0,1,0.95,0.954545454545455,1,0,0.0188679245283019,1,1
"109","OTU552","Fungi","Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota",0.308868501529052,NA,NA,0.347457627118644,0.04,0.216981132075472,0.269230769230769,0.355555555555556,0.378378378378378,0.782608695652174,0,0.025,0.964285714285714,0,0,0.0357142857142857,0,0.142857142857143,1,0,0.153846153846154,0.733333333333333,0,0.0786516853932584,0,1,0.95,0.909090909090909,0.833333333333333,0.2,0,1,0
"110","OTU1792","Fungi","Glomeromycota","uncl_Glomeromycota","uncl_Glomeromycota","uncl_Glomeromycota","uncl_Glomeromycota","uncl_Glomeromycota",0.125382262996942,0.27027027027027,0.125,0.0254237288135593,0.08,0.30188679245283,0.130769230769231,0.133333333333333,0.0864864864864865,0.0869565217391304,0.352941176470588,0.525,0.178571428571429,0,0.142857142857143,0.321428571428571,0,0,0.636363636363636,0.625,0.032967032967033,0,0,0,0,0.0294117647058824,0,0,0,0,0.226415094339623,0,0
