"","Domain","Sign","Phylum","Class","Order","Family","Genus","Species","SRR13801399","SRR13801186","SRR13801171","SRR13801400","SRR13801525","SRR13800997","SRR13801246","SRR13801475","SRR13801023","SRR13801012","SRR13801398","SRR13801333","SRR13801401","SRR13801146","SRR13801135","SRR13801476","SRR13801546","SRR13801070","SRR13801059","SRR13801489","SRR13801478","SRR13801335","SRR13801330","SRR13801329","SRR13801328","SRR13801279","SRR13801282","SRR13801277","SRR13801276","SRR13801274","SRR13801207","SRR13801203","SRR13801202","SRR13801200","SRR13801105","SRR13800981","SRR13800980","SRR13800978","SRR13800935","SRR13800930","SRR13800929","SRR13800928","SRR13800926","SRR13800925","SRR13800924","SRR13801157","SRR13801153","SRR13801152","SRR13801373","SRR13801372","SRR13801371","SRR13801410","SRR13801409","SRR13801408","SRR13801407","SRR13800940","SRR13800938","SRR13800937","SRR13800936","SRR13801151","SRR13801150","SRR13801149","SRR13801147","SRR13801145","SRR13801375","SRR13801445","SRR13801444","SRR13801441","SRR13801499","SRR13801054","SRR13801053","SRR13801051","SRR13801050","SRR13801049","SRR13801549"
"OTU7","Fungi","Generalists","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","uncl_Fusarium","0.0127520759193357","0.00879794385132463","0.00603005140371688","0.0376631079478055","0.0264926848556742","0.0166073546856465","0.0412218268090154","0.0207591933570581","0.0486358244365362","0.0654408857255832","0.0506128904705417","0.0118623962040332","0","0.000197706603400554","0","0","0","9.88533017002768e-05","9.88533017002768e-05","0.000691973111901938","0","0.0419137999209174","0.0435943060498221","0.0263938315539739","0.0263938315539739","9.88533017002768e-05","0.000197706603400554","0","0","0","0.000197706603400554","0","0","0","9.88533017002768e-05","0.000395413206801107","9.88533017002768e-05","0","0.0454725187821273","0.051799130090945","0.0147291419533412","0.0207591933570581","0.0575326215895611","0.0449782522736259","0.036773428232503","9.88533017002768e-05","9.88533017002768e-05","0.000691973111901938","0.000197706603400554","0.000395413206801107","0","0.00118623962040332","0.0573349149861605","0.00266903914590747","0.0115658362989324","0.000494266508501384","9.88533017002768e-05","0","9.88533017002768e-05","9.88533017002768e-05","0.0115658362989324","9.88533017002768e-05","0.0119612495057335","0","0.00237247924080664","0.00603005140371688","0.00988533017002768","0.00622775800711744","0.0352906287069988","0.00741399762752076","0.013938315539739","0.0186832740213523","0.00523922499011467","0.00899565045472519","0"
"OTU749","Fungi","Generalists","Ascomycota","Dothideomycetes","Pleosporales","Lophiostomataceae","Lophiostoma","uncl_Lophiostoma","0.000395413206801107","0.000197706603400554","0","0.00168050612890471","0.000691973111901938","0.000494266508501384","0.000197706603400554","0.000889679715302491","0.00138394622380388","0.000988533017002768","0.00148279952550415","0.000395413206801107","0","0","0","0.000197706603400554","0","0","0","0","0","0.00138394622380388","0.00247133254250692","0.00148279952550415","0.000889679715302491","0","0","0","0","0","0.00029655990510083","0","0.147390272835113","0","0","0","0","0","0.00237247924080664","0.00197706603400554","0.000494266508501384","0.000889679715302491","0.0025701858442072","0.00158165282720443","0.000988533017002768","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9.88533017002768e-05","0","0","0","0.00118623962040332","0.000395413206801107","0.00029655990510083","0.000988533017002768","0","0.000197706603400554","0"
"OTU5362","Fungi","NS","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Coprinellus","uncl_Coprinellus","0.00118623962040332","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"OTU2","Fungi","Generalists","Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","0.00118623962040332","0.000494266508501384","0","0.00108738631870304","9.88533017002768e-05","0.000691973111901938","0.000197706603400554","0","0.00029655990510083","0.000395413206801107","0.000494266508501384","0.000691973111901938","0","0.000395413206801107","0","0","0.00138394622380388","0.000494266508501384","0","9.88533017002768e-05","0","0.000395413206801107","0.000790826413602214","0.000494266508501384","0.00108738631870304","0.000197706603400554","0.00029655990510083","0","0.00029655990510083","0.000593119810201661","0","0.000494266508501384","0.000691973111901938","0.000395413206801107","0.000691973111901938","0.000790826413602214","0.000494266508501384","0.00148279952550415","0.000197706603400554","0.000494266508501384","0.000790826413602214","0.000790826413602214","0.000593119810201661","0.000494266508501384","0.0012850929221036","0.000197706603400554","9.88533017002768e-05","0","9.88533017002768e-05","0","9.88533017002768e-05","0.000395413206801107","0","0.000691973111901938","0.00029655990510083","9.88533017002768e-05","0.000197706603400554","0","0.00029655990510083","0.000395413206801107","0.000593119810201661","0","9.88533017002768e-05","0","0.000395413206801107","0","0","0.000395413206801107","0.00138394622380388","0.000691973111901938","0.00108738631870304","0.000790826413602214","0.000197706603400554","0.000988533017002768","0.000395413206801107"
"OTU877","Fungi","Generalists","Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","0.00336101225780941","0","0","0","0.00365757216291024","0","0","0","0","0.00691973111901938","9.88533017002768e-05","0","0","0","0","9.88533017002768e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9.88533017002768e-05","0","0","0","0","0","0","0.0538750494266508","0.00029655990510083","0","0.000395413206801107","0","9.88533017002768e-05","0","0","0.000197706603400554","0","0","0","0","0","0","0.000790826413602214","0","0","0","0","0","0","0","0","0","0","0","0","0.000395413206801107","0.000494266508501384","0.000593119810201661","0","0","0","0.00148279952550415","0","0.00415183867141162","0"
"OTU12011","Fungi","Generalists","Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","0.000593119810201661","0.000197706603400554","0","0.000197706603400554","0.000494266508501384","0.000395413206801107","0.000197706603400554","0.00029655990510083","0.00029655990510083","0.000395413206801107","0.000988533017002768","0.000494266508501384","9.88533017002768e-05","0","0","0.000593119810201661","0.00217477263740609","0.0012850929221036","0","0","0.000494266508501384","0.00138394622380388","0.000691973111901938","0.000988533017002768","0.000494266508501384","0.00138394622380388","0.000494266508501384","9.88533017002768e-05","0.00197706603400554","0.00118623962040332","0","0","0.000494266508501384","0.000889679715302491","0","0","0","0","0.000197706603400554","0.000593119810201661","0.00138394622380388","0.000593119810201661","0.000395413206801107","0.00187821273230526","0.00217477263740609","0.000197706603400554","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9.88533017002768e-05","0.000197706603400554","0.00029655990510083","9.88533017002768e-05","0","0","0"
"OTU2034","Fungi","Specialists","Basidiomycota","Agaricomycetes","Agaricales","Lycoperdaceae","uncl_Lycoperdaceae","uncl_Lycoperdaceae","0.00148279952550415","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00029655990510083","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"OTU24","Fungi","Generalists","Ascomycota","Sordariomycetes","Xylariales","uncl_Xylariales","uncl_Xylariales","uncl_Xylariales","0.00247133254250692","0.00217477263740609","0.00029655990510083","0.00790826413602214","0.00444839857651246","0.00365757216291024","0.00158165282720443","0.00326215895610913","0.00919335705812574","0.00504151838671412","0.0113681296955318","0.0029655990510083","0","0","0.000197706603400554","0","0.00968762356662712","0","0","0","0.354389086595492","0.00919335705812574","0.00899565045472519","0.00573349149861605","0.00543693159351522","0","0","0.00405298536971135","9.88533017002768e-05","0.00168050612890471","0","0","0","0","0.00187821273230526","0.336101225780941","0.258402530644524","0","0.0131474891261368","0.0155199683669435","0.0172993277975484","0.00405298536971135","0.0161130881771451","0.0137406089363385","0.0237247924080664","0","0","0","0","0","0","0","0","0","0","0","9.88533017002768e-05","0","0","0.00029655990510083","0.000197706603400554","0","0","0","0","0","0","0","0.00672202451561882","0.00118623962040332","0.00247133254250692","0.00415183867141162","0.000889679715302491","0.00148279952550415","0"
"OTU187","Fungi","Generalists","Ascomycota","Sordariomycetes","Diaporthales","uncl_Diaporthales","uncl_Diaporthales","uncl_Diaporthales","0.00405298536971135","0.00237247924080664","0.000494266508501384","0.0101818900751285","0.00691973111901938","0.00385527876631079","0.00207591933570581","0.00316330565440886","0.0117635429023329","0.00563463819691578","0.0136417556346382","0.00207591933570581","0","0","0","0","0.000395413206801107","9.88533017002768e-05","0","0","9.88533017002768e-05","0.00800711743772242","0.00573349149861605","0.00771055753262159","0.00612890470541716","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0138394622380388","0.0147291419533412","0.00355871886120996","0.00691973111901938","0.0169039145907473","0.0114669829972321","0.00830367734282325","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00919335705812574","0.00207591933570581","0.00523922499011467","0.00385527876631079","0.00158165282720443","0.00168050612890471","0"
"OTU205","Fungi","Generalists","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","uncl_Strophariaceae","uncl_Strophariaceae","0.0012850929221036","0.000691973111901938","9.88533017002768e-05","0.00158165282720443","0.00148279952550415","0.000691973111901938","0.00029655990510083","9.88533017002768e-05","0.0025701858442072","0.000691973111901938","0.00306445235270858","0.000593119810201661","0","0","0","0","0","0","0","0","0","0.0029655990510083","0.00266903914590747","0.00217477263740609","0.00237247924080664","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00434954527481218","0.00523922499011467","0.000988533017002768","0.0012850929221036","0.00444839857651246","0.00168050612890471","0.00187821273230526","0","0","0","0","0","0","9.88533017002768e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00118623962040332","0.000197706603400554","0.000494266508501384","0.00158165282720443","0.000395413206801107","9.88533017002768e-05","0"
"OTU25","Fungi","Generalists","Ascomycota","Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes","0.00484381178331356","0.00711743772241993","0.000790826413602214","0.034302095689996","0.00988533017002768","0.00652431791221827","0.0029655990510083","0.00948991696322657","0.0215500197706603","0.0107750098853302","0.019276393831554","0.00543693159351522","0.0245156188216686","0.0012850929221036","0.0284697508896797","0","0","0","0","0","0","0.0226374060893634","0.0196718070383551","0.0107750098853302","0.0116646896006327","0","0","0","0","0","0","0","0","0.000790826413602214","0","0","0","0","0.0288651640964808","0.0335112692763938","0.00741399762752076","0.0097864768683274","0.0346975088967972","0.0253064452352709","0.0184855674179518","9.88533017002768e-05","0.000494266508501384","0","0.00029655990510083","0.00326215895610913","0.00227362593910637","0","0","0","0.0120601028074338","0.0198695136417556","0.00247133254250692","0.00168050612890471","0.00454725187821273","0.00355871886120996","0.0012850929221036","0.00672202451561882","0.0245156188216686","0.0029655990510083","0","0","0","0","0.0169039145907473","0.00227362593910637","0.00652431791221827","0.00662317121391854","0.00187821273230526","0.0180901542111507","0"
"OTU3509","Fungi","Specialists","Ascomycota","Dothideomycetes","uncl_Dothideomycetes","uncl_Dothideomycetes","uncl_Dothideomycetes","uncl_Dothideomycetes","0.00187821273230526","0","0","0","0","0","0.00662317121391854","0","0","9.88533017002768e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"OTU2160","Fungi","NS","Basidiomycota","Tremellomycetes","Tremellales","Cuniculitremaceae","Kockovaella","Kockovaella_chinensis","9.88533017002768e-05","0","9.88533017002768e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"OTU48","Fungi","Generalists","Ascomycota","Dothideomycetes","Pleosporales","uncl_Pleosporales","uncl_Pleosporales","uncl_Pleosporales","0.00662317121391854","0.00642546461051799","0.00108738631870304","0.0152234084618426","0.0114669829972321","0.0068208778173191","0.00415183867141162","0.0124555160142349","0.0238236457097667","0.00998418347172796","0.0207591933570581","0.00662317121391854","0.0331158560695927","0","0.154013444049031","0.216488730723606","0.0318307631474891","0.0681099248714907","0.108244365361803","0.000790826413602214","0.254052985369711","0.169335705812574","0.0235270858046659","0.101028074337683","0.0231316725978648","0.353795966785291","0.0799723210755239","0.163997627520759","0.102016607354686","0.103894820086991","0.184163701067616","0","0.0610913404507711","0.058224594701463","0","0","0","0","0.0216488730723606","0.0307433768287861","0.0825425069197311","0.0112692763938316","0.0252075919335706","0.0804665875840253","0.131277184657968","0.0594108343218663","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0117635429023329","0.00326215895610913","0.00662317121391854","0.00365757216291024","0.00168050612890471","0.00227362593910637","0"
"OTU1224","Fungi","Specialists","Basidiomycota","Agaricomycetes","Auriculariales","uncl_Auriculariales","uncl_Auriculariales","uncl_Auriculariales","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0693950177935943","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"OTU1529","Fungi","Generalists","Mucoromycota","Glomeromycetes","Glomerales","Glomeraceae","uncl_Glomeraceae","uncl_Glomeraceae","0.00029655990510083","0","0.000197706603400554","0","9.88533017002768e-05","0.000197706603400554","9.88533017002768e-05","0","0.000197706603400554","0","0","0","0","0","0.000889679715302491","0.00919335705812574","0.00187821273230526","0.00701858442071965","0","0.00672202451561882","0.00108738631870304","0.0219454329774614","0.000395413206801107","0.00632661130881771","0.000395413206801107","0.0012850929221036","0","0","0.00622775800711744","0","0.00316330565440886","0.000988533017002768","0.000494266508501384","0.00612890470541716","0","0","0","0","9.88533017002768e-05","9.88533017002768e-05","0.000197706603400554","0.00029655990510083","0","9.88533017002768e-05","0","0.00197706603400554","0.00454725187821273","0.00207591933570581","0.00464610517991301","0.00958877026492685","0.000889679715302491","0","0","0","0.0114669829972321","0","0.00029655990510083","0","0","0.000197706603400554","9.88533017002768e-05","0","0.000197706603400554","0","0","0","0","0","0","0","0","0","0","0","0"
"OTU2316","Fungi","Generalists","Mucoromycota","Glomeromycetes","uncl_Glomeromycetes","uncl_Glomeromycetes","uncl_Glomeromycetes","uncl_Glomeromycetes","0.000691973111901938","9.88533017002768e-05","0","0","0","0","0","9.88533017002768e-05","0","0","9.88533017002768e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9.88533017002768e-05","0","0","0","0.00138394622380388","0","0","0","0","0.00187821273230526","0","0","0","0","0","0.000197706603400554","0","0.000691973111901938","0","0","0"
"OTU4094","Fungi","NS","Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","0.00029655990510083","0.000197706603400554","0.00029655990510083","0","9.88533017002768e-05","0","0.000197706603400554","0.00138394622380388","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"OTU423","Fungi","Generalists","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Talaromyces","uncl_Talaromyces","0.000988533017002768","0.00138394622380388","0.000395413206801107","0.00168050612890471","0.00207591933570581","0.00108738631870304","0.000790826413602214","0.0012850929221036","0.00345986555950969","0.0012850929221036","0.0029655990510083","0.00158165282720443","0","0","0","0","0","0","0","0","0","0.00336101225780941","0.00375642546461052","0.00148279952550415","0.00306445235270858","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00563463819691578","0.00593119810201661","0.00168050612890471","0.00247133254250692","0.00662317121391854","0.00345986555950969","0.00494266508501384","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00227362593910637","0.000395413206801107","0.00118623962040332","0.00118623962040332","0.000593119810201661","0.000395413206801107","0"
"OTU526","Fungi","Generalists","Ascomycota","Eurotiomycetes","uncl_Eurotiomycetes","uncl_Eurotiomycetes","uncl_Eurotiomycetes","uncl_Eurotiomycetes","0.00306445235270858","0.0119612495057335","0.00108738631870304","0.0085013839462238","0.00217477263740609","0.00187821273230526","0","0.00434954527481218","0.000593119810201661","0.00108738631870304","0.000889679715302491","0","0","0.00266903914590747","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00029655990510083","9.88533017002768e-05","0.00187821273230526","0.00247133254250692","0","0","0","0","0","0","0","0.0042506919731119","0","0","0","0","0","0","0","0","0","0","0","0"
"OTU1509","Fungi","Generalists","Ascomycota","Dothideomycetes","Pleosporales","Periconiaceae","Periconia","uncl_Periconia","0.00138394622380388","0.000889679715302491","0.000197706603400554","0.0029655990510083","0.00158165282720443","0.0012850929221036","0.000691973111901938","0.00148279952550415","0.00474495848161329","0.00237247924080664","0.00434954527481218","0.000988533017002768","0","0","0","0","0","9.88533017002768e-05","0","0","0","0.00365757216291024","0.00345986555950969","0.00197706603400554","0.00138394622380388","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00306445235270858","0.00434954527481218","0.000395413206801107","0.000790826413602214","0.00504151838671412","0.00237247924080664","0.00148279952550415","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0025701858442072","0.000691973111901938","0.00148279952550415","0.000988533017002768","9.88533017002768e-05","0.000197706603400554","0"
"OTU135","Fungi","Generalists","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Talaromyces","uncl_Talaromyces","0.00741399762752076","0.00514037168841439","0.00118623962040332","0.0368722815342032","0.00860023724792408","0.00780941083432187","0.00434954527481218","0.00444839857651246","0.0201660735468565","0.0097864768683274","0.0194741004349545","0.00523922499011467","0","0","9.88533017002768e-05","0","0","0","0","0","0","0.020363780150257","0.0213523131672598","0.0127520759193357","0.00929221035982602","0","0","0","9.88533017002768e-05","0","0","0","0","0","0","0","0","0","0.0231316725978648","0.0289640173981811","0.00790826413602214","0.0108738631870304","0.0262949782522736","0.0200672202451562","0.019276393831554","0","0","0","0","0","0.000197706603400554","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9.88533017002768e-05","0.0149268485567418","0.00207591933570581","0.0042506919731119","0.00721629102412021","0.00168050612890471","0.00415183867141162","0"
"OTU689","Fungi","Generalists","Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","0.00029655990510083","0.000197706603400554","0","0.000395413206801107","0.00029655990510083","0.00029655990510083","0.000197706603400554","0","0.00029655990510083","9.88533017002768e-05","0.000790826413602214","0","0","0.00118623962040332","0.000197706603400554","0","0","0.000494266508501384","0","0","0","0.000790826413602214","9.88533017002768e-05","0.00029655990510083","0","0","0","0","0","0","0","0","0","0.018584420719652","0","0","0","0","0.00138394622380388","0.00029655990510083","9.88533017002768e-05","9.88533017002768e-05","0.000790826413602214","0.000395413206801107","0.000395413206801107","9.88533017002768e-05","0.000197706603400554","0","0","0.00464610517991301","0","0","0","0","0","9.88533017002768e-05","0.0207591933570581","0.000494266508501384","0.000988533017002768","0.000593119810201661","9.88533017002768e-05","0","0.0131474891261368","0.000988533017002768","0","0","0","0","0.000197706603400554","9.88533017002768e-05","0.000197706603400554","0.00029655990510083","9.88533017002768e-05","0","0.00800711743772242"
"OTU50","Fungi","Generalists","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Lachnum","uncl_Lachnum","0.00187821273230526","0.00138394622380388","0.00029655990510083","0.00444839857651246","0.00266903914590747","0.00207591933570581","0.00108738631870304","0.00217477263740609","0.0068208778173191","0.00336101225780941","0.00741399762752076","0.00168050612890471","0","0","0","0","0","0","0","0","0","0.00771055753262159","0.00652431791221827","0.00345986555950969","0.00286674574930803","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00919335705812574","0.0113681296955318","0.00177935943060498","0.00237247924080664","0.00929221035982602","0.00879794385132463","0.00573349149861605","0","0","0","0","0","0","0","0","0","0","9.88533017002768e-05","0.197311190193752","0","0","0.00029655990510083","0","0","0.000197706603400554","0","0","0","0","0","0.00405298536971135","0.000197706603400554","0.00148279952550415","0.00158165282720443","0.00029655990510083","0.000691973111901938","0"
"OTU1500","Fungi","Specialists","Ascomycota","Sordariomycetes","Hypocreales","uncl_Hypocreales","uncl_Hypocreales","uncl_Hypocreales","0.00276789244760775","0.000494266508501384","0","0","0","0","0","0","0","0.0242190589165678","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"OTU3018","Fungi","Generalists","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","uncl_Hypocreaceae","uncl_Hypocreaceae","0.0012850929221036","0.00118623962040332","0.000395413206801107","0.00484381178331356","0.0042506919731119","0.00326215895610913","0.00029655990510083","0.00177935943060498","0.00691973111901938","0.00345986555950969","0.00711743772241993","0.00158165282720443","0","0","0","0","0","0","0","0","0","0.00434954527481218","0.00434954527481218","0.00405298536971135","0.00434954527481218","0","0","0","0","0","0","0.00177935943060498","0","0","0","0","0","0","0.00484381178331356","0.00642546461051799","0.00227362593910637","0.00336101225780941","0.00751285092922104","0.0055357848952155","0.0042506919731119","9.88533017002768e-05","0","9.88533017002768e-05","0","0","0","0","0","0","0","0.000197706603400554","0","0","0","0","0","0","0","0","0","0","0","0.000988533017002768","0.00454725187821273","0.00118623962040332","0.00306445235270858","0.00237247924080664","0.000790826413602214","0.000889679715302491","0"
"OTU91","Fungi","Generalists","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","Fusarium_polyphialidicum","0.00187821273230526","0.000988533017002768","0.00029655990510083","0.00454725187821273","0.00247133254250692","0.00197706603400554","0.00118623962040332","0.00237247924080664","0.00533807829181495","0.00405298536971135","0.00741399762752076","0.00158165282720443","0","0","0","0","0","0","0","0","0","0.0055357848952155","0.00593119810201661","0.00345986555950969","0.00395413206801107","0","0","0","0","0","0","9.88533017002768e-05","0","0","0","0","0","0","0.00444839857651246","0.00652431791221827","0.00168050612890471","0.00276789244760775","0.00751285092922104","0.00593119810201661","0.00444839857651246","0","0.000197706603400554","0.0218465796757612","0.0187821273230526","0.000691973111901938","0.0151245551601423","0.000197706603400554","0","0","0.00029655990510083","0.0025701858442072","0.00701858442071965","0","0.000593119810201661","0.0212534598655595","0.00217477263740609","0.000197706603400554","0.000395413206801107","0","0","0","0","0","0.00514037168841439","0.000889679715302491","0.00207591933570581","0.00237247924080664","0.000889679715302491","0.000593119810201661","0"
"OTU742","Fungi","Generalists","Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","0.00029655990510083","0.000197706603400554","0.00761170423092131","0","0.0145314353499407","0","0.00652431791221827","0","0.00603005140371688","0.0375642546461052","0.00168050612890471","0.00158165282720443","0","0","0.000197706603400554","0","0","0","0","9.88533017002768e-05","0","0","0","0","0","0","0","0","0","9.88533017002768e-05","0","0","0","0","0","0","0","0","9.88533017002768e-05","0","0.000494266508501384","0","0","0","0","0","0.00029655990510083","0.000395413206801107","9.88533017002768e-05","0","0","0","0","0.000494266508501384","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00523922499011467","0.0211546065638592","0","0","0.00276789244760775","0.00266903914590747","0"
