"","SRR13801425","SRR13800996","SRR13800985","SRR13801436","SRR13801262","SRR13801251","SRR13801085","SRR13801515","SRR13801504","SRR13801052","SRR13801041","SRR13801168","SRR13801167","SRR13801172","SRR13801166","SRR13801165","SRR13801164","SRR13801162","SRR13801161","SRR13801160","SRR13801158","SRR13801459","SRR13801458","SRR13801457","SRR13801460","SRR13801456","SRR13801455","SRR13801454","SRR13801452","SRR13801450","SRR13801449","SRR13801544","SRR13800954","SRR13800953","SRR13800951","SRR13800955","SRR13800949","SRR13800948","SRR13800947","SRR13800946","SRR13800945","SRR13800944","SRR13800943","SRR13801387","SRR13801386","SRR13801388","SRR13801384","SRR13801382","SRR13801381","SRR13801380","SRR13801379","SRR13801378","SRR13801377","SRR13801376","SRR13801005","SRR13801004","SRR13801003","SRR13801006","SRR13801002","SRR13801001","SRR13801000","SRR13800999","SRR13800998","SRR13800995","SRR13800994","SRR13801254","SRR13801253","SRR13801252","SRR13801255","SRR13801249","SRR13801103","SRR13801102","SRR13801101","SRR13801100","SRR13801099","SRR13801082","SRR13801081","SRR13801084","SRR13801080","SRR13801520","SRR13801519","SRR13801518","SRR13801517","SRR13801516","SRR13801514","SRR13801061","SRR13801058","SRR13801062","SRR13801056","SRR13801496","SRR13801495","SRR13801494","SRR13801493","SRR13801492","SRR13801491"
"OTU9703",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89119683481701e-05,0,0.000395452298566485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89315393747527e-05,0,0,0,9.89707046714173e-05,0,9.8960910440376e-05,0,0,0,9.89707046714173e-05,9.88630746416214e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89315393747527e-05,0,0,0,0,9.89511181476351e-05,0,0,0,0,0,0
"OTU5399",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88826263225551e-05,9.89217528934613e-05,0,9.89707046714173e-05,0,9.89315393747527e-05,0.00019776525264511,0,0,0,0.000197921820880752,0,0.000197882655585238,9.89511181476351e-05,9.89707046714173e-05,0,0,0,0,0,0,0,0.000296882731321128,9.89217528934613e-05,9.89021857383048e-05,9.89021857383048e-05,0,0,9.88826263225551e-05,0.000197863078749505,9.89119683481701e-05,9.8960910440376e-05,0.000197882655585238,0,0,0.000296706557214914,9.89021857383048e-05,9.89119683481701e-05,9.89902989507028e-05,0,9.9000099000099e-05
"OTU11860",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000198078637218976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00019776525264511,9.89217528934613e-05,9.89315393747527e-05,0,9.89315393747527e-05,0,0,0,0,0.00019780437147661,0,0,0,9.89511181476351e-05,0,0,0,0,0,9.89217528934613e-05,9.89119683481701e-05,0,9.8960910440376e-05,9.89217528934613e-05,0,0,0,0,0,9.89315393747527e-05,0,0,0.000296823983377857,0,0.00019790223629527,9.89021857383048e-05,0.00019780437147661,9.89119683481701e-05,0,0.000197941409342835,9.9000099000099e-05
"OTU11196",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88924050632911e-05,0,0,9.89217528934613e-05,0,9.89217528934613e-05,0,9.89021857383048e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU5602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00039564787339268,0.000988924050632911,0,0,0,0.00039564787339268,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88826263225551e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89119683481701e-05,0,0,0,0,0,0,0,0,0,0,0,9.8941327792619e-05,0,0,0,0,0,9.89902989507028e-05,0,0
"OTU13039",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000792314548875904,0.000395530505290221,0.00019780437147661,0,0,0.00019780437147661,0,0,0.000790904597132971,0.00108749382105783,0.00128560126582278,0.000593354430379747,0.000494559841740851,0.000692178384257886,0.000296794618124258,0,0.00039564787339268,0,0,0,0.00019782393669634,0,0,0,0,0,0,0,0.00276926120067253,0,0,0.000296618548546569,0.00128585558852621,0.00227407553885703,0.00148426677221453,9.89217528934613e-05,0.000494413131612776,0.000395608742953219,0.000593413114429829,0.000296647878967665,0.000296765258680384,0.000494657696873763,0.000791765637371338,0.000593589236248516,0.000395726157499011,0.000395530505290221,0.00019782393669634,0.000593824228028504,0.00019780437147661,0.000692726373082632,0.000395569620253165,9.8941327792619e-05,9.89511181476351e-05,0.000296912114014252,9.88630746416214e-05,0,0,0.00089003164556962,0.000494608764467306,0.00029673590504451,0.000890295776041151,0.000395843641761504,0.000296765258680384,0,0,0,0,0.000296647878967665,0.000395726157499011,0.00039564787339268,0.000197921820880752,0.000296823983377857,0.000197882655585238,0.000296853354442905,0.000296706557214914,9.89021857383048e-05,0.00039564787339268,0.000296970896852108,0.000197941409342835,9.9000099000099e-05
"OTU10922",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00019776525264511,0.000197843505786923,0.000197863078749505,9.89707046714173e-05,9.89315393747527e-05,9.89315393747527e-05,0,0,9.89707046714173e-05,9.89021857383048e-05,9.8960910440376e-05,0,0,9.89511181476351e-05,0,0,0,0,0,0,9.89119683481701e-05,0.000197843505786923,0,9.89217528934613e-05,0,0,0,0,0,0,9.89119683481701e-05,0.000395843641761504,0,0.00306718116157119,0.00019790223629527,0.00019780437147661,0,0.00029673590504451,0,0.00366191607284244,0.000297000297000297
"OTU229",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000296589223924864,9.88924050632911e-05,0.000296677215189873,9.89119683481701e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88924050632911e-05,0,0,0,0,0,9.89021857383048e-05,0,0,0,0,0,0,0,0,9.8941327792619e-05,9.89511181476351e-05,0,0,0,0,0,0
"OTU51",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000296706557214914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89315393747527e-05,0,0,0,0,9.89119683481701e-05,0,0,0,0,0,0,9.89707046714173e-05,0,0,0,0,0,0,9.89217528934613e-05,9.8960910440376e-05,9.89217528934613e-05,0,0,0,0,9.88826263225551e-05,0,0,0,0,0,9.89511181476351e-05,0,0,0,0,9.89707046714173e-05,0.000198000198000198
"OTU12561",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88826263225551e-05,0,0,0,0,0,0,0.000494315373208107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88826263225551e-05,0,0.000395726157499011,0.000296912114014252,0.000296794618124258,0.000395726157499011,0.00019776525264511,9.89119683481701e-05,0.000593824228028504,0.000791217485906439,0.000197921820880752,9.88924050632911e-05,0,0,0.000296912114014252,0,0,0.000296647878967665,0.000197784810126582,0.000197843505786923,0,0.000296765258680384,0.000296882731321128,0,9.89021857383048e-05,0,0,9.8941327792619e-05,9.88826263225551e-05,0.000395726157499011,9.89119683481701e-05,0.000395843641761504,0.000593647966755714,0.000197882655585238,0.000296853354442905,0.000296706557214914,0,0.000593471810089021,0,9.89707046714173e-05,0.000198000198000198
"OTU22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89707046714173e-05,9.89021857383048e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000593295757935331,0.000197843505786923,0.000494657696873763,0.000197941409342835,0.000494657696873763,0.000197863078749505,0,9.89119683481701e-05,0.000494853523357086,0.000296706557214914,9.8960910440376e-05,0,0.000296823983377857,0.00019790223629527,9.89707046714173e-05,0.000197726149283243,9.89511181476351e-05,9.88826263225551e-05,0,0.000395687011573845,0.00019782393669634,9.89217528934613e-05,0.000197921820880752,0.000296765258680384,0.000494510928691524,9.89021857383048e-05,9.89315393747527e-05,0.000395765311170476,0,0.000197863078749505,0.00019782393669634,0.000296882731321128,0.000791530622340952,0.000296823983377857,0.000296853354442905,0.000791217485906439,0.000296706557214914,0.000989119683481701,0.000494951494753514,0.000296912114014252,0.000396000396000396
"OTU129",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89315393747527e-05,0.000197941409342835,0,0,0,0,0,0,9.8960910440376e-05,0,0,0,9.89707046714173e-05,0,0,0,0,0,0,0,9.8960910440376e-05,0,0,0,0.000197863078749505,0,0,0,9.89119683481701e-05,0,0,0,0,9.89021857383048e-05,0,0,0,0,0
"OTU5042",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000791061010580441,0,0.000197863078749505,9.89707046714173e-05,0.000197863078749505,0.000296794618124258,0.000296647878967665,9.89119683481701e-05,0.000692794932699921,0.00019780437147661,0.000197921820880752,9.88924050632911e-05,0,0.00019790223629527,0.000197941409342835,9.88630746416214e-05,9.89511181476351e-05,0,0,0,0,9.89217528934613e-05,0,9.89217528934613e-05,0,0,0,0,9.88826263225551e-05,0.000494657696873763,9.89119683481701e-05,0,0,9.8941327792619e-05,9.89511181476351e-05,0,0.00019780437147661,0.00039564787339268,9.89902989507028e-05,0.000197941409342835,9.9000099000099e-05
"OTU6299",0,0,0,0,0,0,0,0,0,0,0,9.89119683481701e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00019782393669634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88630746416214e-05,0,0,0,9.89217528934613e-05,9.89119683481701e-05,0,0,9.89217528934613e-05,0,0,0.000395726157499011,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU8294",0,0,0,0,0,0,0,0,0,0,0,9.89119683481701e-05,0,0,0,0,0,0,0,0,0,0,9.88924050632911e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88924050632911e-05,0,9.89511181476351e-05,0,0,9.89511181476351e-05,0,0,0,0,0,0,0,0,9.89021857383048e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU4689",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89217528934613e-05,0,0,0,0,9.88826263225551e-05,9.89119683481701e-05,0,0.00019780437147661,0,0,0,0,9.89707046714173e-05,0,0,0,0,0,9.89119683481701e-05,9.89217528934613e-05,9.8960910440376e-05,0,0,0,0,0,0,0,9.89119683481701e-05,9.8960910440376e-05,9.8941327792619e-05,0,0,9.89021857383048e-05,0.000296706557214914,0.00019782393669634,9.89902989507028e-05,0,0
"OTU628",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89707046714173e-05,9.89315393747527e-05,0,0,9.89119683481701e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88826263225551e-05,0,0,0,0,0,0,9.89021857383048e-05,0,9.89119683481701e-05,0,0.000197941409342835,0.000198000198000198
"OTU10199",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000395530505290221,9.89217528934613e-05,0.000494657696873763,9.89707046714173e-05,9.89315393747527e-05,0.000890383854372774,9.88826263225551e-05,9.89119683481701e-05,0.000296912114014252,0.00019780437147661,0.000197921820880752,0,9.8941327792619e-05,9.89511181476351e-05,9.89707046714173e-05,9.88630746416214e-05,9.89511181476351e-05,0,0.000197784810126582,0,0.00019782393669634,0.000296765258680384,0.000593765462642256,0.000296765258680384,9.89021857383048e-05,0,0,9.8941327792619e-05,0.00019776525264511,0.000395726157499011,0,9.8960910440376e-05,0.000395765311170476,0.000197882655585238,0.00039580447259054,0.000296706557214914,0.00019780437147661,0.00039564787339268,0.000296970896852108,0.000395882818685669,0.000495000495000495
"OTU12148",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000197863078749505,0.000197863078749505,0,0,9.89707046714173e-05,9.89021857383048e-05,9.8960910440376e-05,0,0,9.89511181476351e-05,0,0,9.89511181476351e-05,0,0,9.89217528934613e-05,0,9.89217528934613e-05,9.8960910440376e-05,0,9.89021857383048e-05,0,0,9.8941327792619e-05,0,0,0,0.000197921820880752,0,9.8941327792619e-05,0,0,0,0,0,0,0.000198000198000198
"OTU12547",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8941327792619e-05,0,0,9.88630746416214e-05,0,0,0,9.89217528934613e-05,9.89119683481701e-05,0,0,0,0,0,0,0,0,0,0,0,9.8941327792619e-05,0,0,0,0,9.89119683481701e-05,0,0,0
"OTU117",0.00098872849515523,0.00118647419418628,0.00089003164556962,0.0106835493124938,0.0021756329113924,0.0143436541695519,0.0428500742206828,0.00831107153457999,0.008109979230541,0.0140413329378028,0.0155291790306627,0.202472799208704,0.0894976265822785,0.00019776525264511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000692383778437191,0.00988826263225551,0.0127634312852478,9.89119683481701e-05,0.00316455696202532,0.0195826327761844,0.0180990999901098,0.028675961633541,0.0174085064292779,0.0921859545004946,0.0203839303384128,0,0,0,0.0651572078307297,0,0,0,0,0,0,0,0.000593295757935331,0,0.000593589236248516,0.000395882818685669,0.000296794618124258,0.00138504155124654,9.88826263225551e-05,0.00039564787339268,0.000197941409342835,0.000296706557214914,9.8960910440376e-05,0,0.00277035717819333,0.00455175143479121,0,9.88630746416214e-05,0,9.88826263225551e-05,0,0,9.89119683481701e-05,0.160154317934514,0,0.0335344742308834,0.00642864207298981,0,0.000395726157499011,0.0312654595824676,0.00237318303174132,0.0105856747130985,9.89119683481701e-05,0.0136566056407719,0.000296823983377857,0.0163253190857821,0.00059370670888581,0.000791217485906439,0.0173078825042033,0.00593471810089021,0.0169273411205702,0.0034639746634996,0.00158400158400158
"OTU2543",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88826263225551e-05,0,0.000296794618124258,9.89707046714173e-05,9.89315393747527e-05,0,0,0,9.89707046714173e-05,0,0,0,0,0,0,0,0,9.88826263225551e-05,0,0,9.89119683481701e-05,9.89217528934613e-05,0,0,9.89021857383048e-05,0,0,0,9.88826263225551e-05,0,0,0,0.000296823983377857,0,0,0,0.000296706557214914,0,0.000197980597901406,9.89707046714173e-05,0
"OTU5893",0,0,0,0,0,0,0,0,0,0,0.00019782393669634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89315393747527e-05,0,0,0,0,0,9.89707046714173e-05,0,0,0,0,0.00019790223629527,0,0,0,0,0,9.89217528934613e-05,0,0,9.8960910440376e-05,0,0,0,0,0,0,0,9.89119683481701e-05,0,9.8941327792619e-05,0,0,9.89021857383048e-05,0.000395608742953219,0,0,0,9.9000099000099e-05
"OTU7554",0,0,0,0,0,0,0,0,0,0,0,0.000494559841740851,0,0,0,9.9039318609488e-05,0.000395530505290221,0,0,0,0,0.00019782393669634,9.88924050632911e-05,0.000494315373208107,9.88630746416214e-05,0.000692246835443038,0,0.00029673590504451,9.88826263225551e-05,0,0,0.000791295746785361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8872849515523e-05,9.89119683481701e-05,0.000197745699031046,0,9.89217528934613e-05,0,9.89021857383048e-05,0,0.000494413131612776,0,9.89315393747527e-05,0,9.89315393747527e-05,9.89315393747527e-05,0,0,9.89707046714173e-05,0,9.8960910440376e-05,0,0,0,0,0,0,0,9.88924050632911e-05,9.89217528934613e-05,0,0.000197843505786923,9.8960910440376e-05,0.000197843505786923,0,0,0,0,0,0,9.89119683481701e-05,0,0.000296823983377857,9.8941327792619e-05,9.89511181476351e-05,0,0.00019780437147661,0,0,0.000197941409342835,0.000198000198000198
"OTU10034",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89217528934613e-05,0.000197921820880752,0,0,0,0,0,0,0,0,9.8960910440376e-05,0,0,0,0,0,0.00029673590504451,0,0,9.9000099000099e-05
"OTU4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88924050632911e-05,0.000198078637218976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89315393747527e-05,0,0,0,0,0,0,0,0,0,9.88630746416214e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8941327792619e-05,0,0,0,0,0,9.89902989507028e-05,0,0
"OTU8080",0,0,0,0,0,0,0,0,0,0,0,0.00019782393669634,0,9.88826263225551e-05,0,0,0,0,0,0,0,9.89119683481701e-05,0,0,0,0,9.88924050632911e-05,0,0,0,9.8872849515523e-05,0,0.000692383778437191,0,0,0,0,0,9.89021857383048e-05,0.00019776525264511,0,0,0.00306748466257669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00019790223629527,0,0,0,9.88826263225551e-05,0,0,0,0,0,0.000197843505786923,9.89021857383048e-05,0.00019780437147661,0.00138504155124654,9.8941327792619e-05,0,0,0,0,0,0,0,0,0.00019780437147661,0,0,0,0
"OTU6",0.000197745699031046,0,0.000197784810126582,0.000494608764467306,9.88924050632911e-05,0,9.8960910440376e-05,0,9.89021857383048e-05,0,0,0.00039564787339268,0,0,0,0,0.00019776525264511,0,0,0.000395882818685669,0,0.00039564787339268,9.88924050632911e-05,0.000197726149283243,0,0,0.000197784810126582,0,0,0,0,0,0,0,0.000197882655585238,0,0,9.89021857383048e-05,0,0,0,0.000494559841740851,0,0,0,9.88826263225551e-05,0,0,0,0,0,0,0,0,0.00019776525264511,0.000296765258680384,0.000197863078749505,0.000197941409342835,9.89315393747527e-05,0.000197863078749505,9.88826263225551e-05,9.89119683481701e-05,0.000296912114014252,0.000494510928691524,0,9.88924050632911e-05,0.000395765311170476,9.89511181476351e-05,0.000296912114014252,9.88630746416214e-05,0.00039580447259054,0.000296647878967665,0,0.000593530517360768,0.00019782393669634,0.000296765258680384,0.000395843641761504,9.89217528934613e-05,0,0,0,0,0.000593295757935331,0.000197863078749505,9.89119683481701e-05,0.000296882731321128,9.8941327792619e-05,0.000296823983377857,0.00039580447259054,0,0.00019780437147661,0.00019782393669634,0,0.000197941409342835,0.000396000396000396
"OTU7274",0,0,0,0,0,0,0,0,0,0,0,0.00178041543026706,0,0,0,0,0.00148323939483833,0,0,0,0,0.00039564787339268,9.88924050632911e-05,0.000395452298566485,0.000494315373208107,0.00237341772151899,0.000296677215189873,0.000593471810089021,0.0166122812221893,9.89315393747527e-05,9.8872849515523e-05,0.000890207715133531,0.00019782393669634,0,0,9.89119683481701e-05,9.88924050632911e-05,0,0,0,0,0,0,0.000692315300168134,0,0,0.000494364247577615,9.89119683481701e-05,0.000692109946608661,0.00059370670888581,9.89217528934613e-05,0,0,0.0138463060033627,9.88826263225551e-05,9.89217528934613e-05,0.000197863078749505,0,9.89315393747527e-05,0,0.00019776525264511,0,0,9.89021857383048e-05,0,0,9.8941327792619e-05,0.00019790223629527,0,9.88630746416214e-05,0,9.88826263225551e-05,9.88924050632911e-05,0,9.89119683481701e-05,0.000197843505786923,9.8960910440376e-05,0,0,0,0.000197863078749505,9.8941327792619e-05,0.00118659151587066,0.000197863078749505,9.89119683481701e-05,0.000395843641761504,0.000197882655585238,0.000197882655585238,9.89511181476351e-05,0.000296706557214914,0.00019780437147661,0,0,0.000395882818685669,9.9000099000099e-05
"OTU4123",0,0,0,0,0,0,0,0,0,0,9.89119683481701e-05,0,0,0,0,0,9.88826263225551e-05,9.89021857383048e-05,0,0.000197941409342835,0,0,0,0,0,0,0,0,0,0.00247328848436882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00019782393669634,0,0,0,0,9.89021857383048e-05,0,0,0,0,0,0,0,0,0,9.89707046714173e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88826263225551e-05,0,0,0,0,0,9.89511181476351e-05,0,0,0,0,0,0
"OTU12362",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88826263225551e-05,0.000296765258680384,0,9.89707046714173e-05,0,0,0,0,0,0,0,0,0,0,0,0,9.89511181476351e-05,0,0,0,0,0,0,0,0,0,0,0,0.00019776525264511,0,0,0,0,0,0,0.000296706557214914,0,0,0,9.89707046714173e-05,0
"OTU2635",0,0,0,0,0.000494462025316456,0,0,0,9.89021857383048e-05,0,0,0,0,0,0,0,0,0,9.89315393747527e-05,0.000197941409342835,9.89021857383048e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88826263225551e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89217528934613e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89315393747527e-05,0,0,9.89315393747527e-05,0,9.8960910440376e-05,0,0,0,0,0,0,0,0,0
"OTU11615",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9039318609488e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88826263225551e-05,0,9.89315393747527e-05,0.000197941409342835,0.000890383854372774,0.000692520775623269,0,0,0.000197941409342835,9.89021857383048e-05,9.8960910440376e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9000099000099e-05
"OTU2031",0,0,0.000197784810126582,0,0,9.89217528934613e-05,0.000197921820880752,0,9.89021857383048e-05,0,0,0.000791295746785361,0,0,0.000395569620253165,0,0,0.000593413114429829,0.00395726157499011,0.000395882818685669,0.000296706557214914,0,0,0,0,0,0,0,0,9.89315393747527e-05,0,0,0,0.00019776525264511,0.000296823983377857,0.000989119683481701,0.00148338607594937,0.000494510928691524,0.00019780437147661,0.000988826263225551,0.00108803165182987,9.89119683481701e-05,0.00039580447259054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3296",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8960910440376e-05,9.89217528934613e-05,9.89021857383048e-05,9.89021857383048e-05,9.89315393747527e-05,9.8941327792619e-05,9.88826263225551e-05,9.89315393747527e-05,0,0,0,0,0,0,0,0,0,0,0
"OTU5291",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88924050632911e-05,0,0.000296706557214914,0.000494413131612776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000296677215189873,9.8941327792619e-05,0,0,0.000889767671774592,0.00079160894518108,0,0.00247231012658228,0.000197843505786923,0.00929772502472799,0,0.00405739732805542,0,9.89021857383048e-05,0.000890119671644743,9.89315393747527e-05,0.000197882655585238,0,9.89315393747527e-05,0.00425321463897132,0,0,0,0,0,0,0,0,0,0
"OTU2005",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89119683481701e-05,0,0,0,0,0,0,0,0,0,0,0,9.88826263225551e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89315393747527e-05,0,0,0,0,0,0,0,9.8941327792619e-05,0,9.89707046714173e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8960910440376e-05,0,0,0,0,0,0,0,9.89707046714173e-05,0.000198000198000198
"OTU281",0,0,0,0,0.000593354430379747,0,0,0.000593647966755714,0,0.00019776525264511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000197784810126582,0,0,0,0,9.89119683481701e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89217528934613e-05,0,0,0,0.000296794618124258,9.88826263225551e-05,0,0,0,9.8960910440376e-05,0,0,0,0,0,9.89511181476351e-05,0,0,9.89217528934613e-05,0,0,0,0.000197843505786923,0,0,0,0,0,9.89315393747527e-05,0,9.8960910440376e-05,0,0,9.89511181476351e-05,0,0,9.89119683481701e-05,0,9.89707046714173e-05,0.000297000297000297
